month,tasmin,year,country,iso3,season
Jan,20.8,1971,Indonesia,IDN,winter
Feb,20.8,1971,Indonesia,IDN,winter
Mar,20.9,1971,Indonesia,IDN,spring
Apr,21.2,1971,Indonesia,IDN,spring
May,21.1,1971,Indonesia,IDN,spring
Jun,20.6,1971,Indonesia,IDN,summer
Jul,20.2,1971,Indonesia,IDN,summer
Aug,20.2,1971,Indonesia,IDN,summer
Sep,20.7,1971,Indonesia,IDN,autumn
Oct,20.8,1971,Indonesia,IDN,autumn
Nov,20.7,1971,Indonesia,IDN,autumn
Dec,21.1,1971,Indonesia,IDN,winter
Jan,20.5,1972,Indonesia,IDN,winter
Feb,20.9,1972,Indonesia,IDN,winter
Mar,20.7,1972,Indonesia,IDN,spring
Apr,20.9,1972,Indonesia,IDN,spring
May,21.1,1972,Indonesia,IDN,spring
Jun,20.7,1972,Indonesia,IDN,summer
Jul,20.4,1972,Indonesia,IDN,summer
Aug,20.2,1972,Indonesia,IDN,summer
Sep,20.5,1972,Indonesia,IDN,autumn
Oct,20.8,1972,Indonesia,IDN,autumn
Nov,21.4,1972,Indonesia,IDN,autumn
Dec,21.7,1972,Indonesia,IDN,winter
Jan,21.4,1973,Indonesia,IDN,winter
Feb,21.6,1973,Indonesia,IDN,winter
Mar,21.5,1973,Indonesia,IDN,spring
Apr,21.7,1973,Indonesia,IDN,spring
May,21.2,1973,Indonesia,IDN,spring
Jun,21.3,1973,Indonesia,IDN,summer
Jul,20.7,1973,Indonesia,IDN,summer
Aug,20.6,1973,Indonesia,IDN,summer
Sep,20.8,1973,Indonesia,IDN,autumn
Oct,21.0,1973,Indonesia,IDN,autumn
Nov,20.9,1973,Indonesia,IDN,autumn
Dec,20.9,1973,Indonesia,IDN,winter
Jan,20.6,1974,Indonesia,IDN,winter
Feb,20.7,1974,Indonesia,IDN,winter
Mar,20.7,1974,Indonesia,IDN,spring
Apr,21.0,1974,Indonesia,IDN,spring
May,21.0,1974,Indonesia,IDN,spring
Jun,20.5,1974,Indonesia,IDN,summer
Jul,20.1,1974,Indonesia,IDN,summer
Aug,20.4,1974,Indonesia,IDN,summer
Sep,20.6,1974,Indonesia,IDN,autumn
Oct,20.9,1974,Indonesia,IDN,autumn
Nov,21.0,1974,Indonesia,IDN,autumn
Dec,21.0,1974,Indonesia,IDN,winter
Jan,20.8,1975,Indonesia,IDN,winter
Feb,20.8,1975,Indonesia,IDN,winter
Mar,20.8,1975,Indonesia,IDN,spring
Apr,21.2,1975,Indonesia,IDN,spring
May,20.9,1975,Indonesia,IDN,spring
Jun,20.6,1975,Indonesia,IDN,summer
Jul,20.2,1975,Indonesia,IDN,summer
Aug,20.4,1975,Indonesia,IDN,summer
Sep,20.6,1975,Indonesia,IDN,autumn
Oct,20.6,1975,Indonesia,IDN,autumn
Nov,20.7,1975,Indonesia,IDN,autumn
Dec,20.9,1975,Indonesia,IDN,winter
Jan,20.4,1976,Indonesia,IDN,winter
Feb,20.3,1976,Indonesia,IDN,winter
Mar,20.7,1976,Indonesia,IDN,spring
Apr,20.7,1976,Indonesia,IDN,spring
May,20.9,1976,Indonesia,IDN,spring
Jun,20.2,1976,Indonesia,IDN,summer
Jul,20.0,1976,Indonesia,IDN,summer
Aug,19.9,1976,Indonesia,IDN,summer
Sep,20.2,1976,Indonesia,IDN,autumn
Oct,20.7,1976,Indonesia,IDN,autumn
Nov,20.8,1976,Indonesia,IDN,autumn
Dec,21.0,1976,Indonesia,IDN,winter
Jan,20.9,1977,Indonesia,IDN,winter
Feb,20.6,1977,Indonesia,IDN,winter
Mar,20.9,1977,Indonesia,IDN,spring
Apr,21.2,1977,Indonesia,IDN,spring
May,21.0,1977,Indonesia,IDN,spring
Jun,20.4,1977,Indonesia,IDN,summer
Jul,20.2,1977,Indonesia,IDN,summer
Aug,20.0,1977,Indonesia,IDN,summer
Sep,20.5,1977,Indonesia,IDN,autumn
Oct,20.9,1977,Indonesia,IDN,autumn
Nov,20.9,1977,Indonesia,IDN,autumn
Dec,21.2,1977,Indonesia,IDN,winter
Jan,21.0,1978,Indonesia,IDN,winter
Feb,21.0,1978,Indonesia,IDN,winter
Mar,21.2,1978,Indonesia,IDN,spring
Apr,21.2,1978,Indonesia,IDN,spring
May,21.4,1978,Indonesia,IDN,spring
Jun,20.8,1978,Indonesia,IDN,summer
Jul,20.5,1978,Indonesia,IDN,summer
Aug,20.4,1978,Indonesia,IDN,summer
Sep,20.5,1978,Indonesia,IDN,autumn
Oct,20.7,1978,Indonesia,IDN,autumn
Nov,20.7,1978,Indonesia,IDN,autumn
Dec,21.0,1978,Indonesia,IDN,winter
Jan,20.9,1979,Indonesia,IDN,winter
Feb,21.1,1979,Indonesia,IDN,winter
Mar,21.0,1979,Indonesia,IDN,spring
Apr,21.2,1979,Indonesia,IDN,spring
May,21.2,1979,Indonesia,IDN,spring
Jun,20.9,1979,Indonesia,IDN,summer
Jul,20.4,1979,Indonesia,IDN,summer
Aug,20.5,1979,Indonesia,IDN,summer
Sep,20.7,1979,Indonesia,IDN,autumn
Oct,20.9,1979,Indonesia,IDN,autumn
Nov,21.1,1979,Indonesia,IDN,autumn
Dec,21.0,1979,Indonesia,IDN,winter
Jan,21.1,1980,Indonesia,IDN,winter
Feb,20.8,1980,Indonesia,IDN,winter
Mar,20.9,1980,Indonesia,IDN,spring
Apr,21.4,1980,Indonesia,IDN,spring
May,21.4,1980,Indonesia,IDN,spring
Jun,21.0,1980,Indonesia,IDN,summer
Jul,20.6,1980,Indonesia,IDN,summer
Aug,20.3,1980,Indonesia,IDN,summer
Sep,20.6,1980,Indonesia,IDN,autumn
Oct,21.0,1980,Indonesia,IDN,autumn
Nov,21.1,1980,Indonesia,IDN,autumn
Dec,20.9,1980,Indonesia,IDN,winter
Jan,20.8,1981,Indonesia,IDN,winter
Feb,20.8,1981,Indonesia,IDN,winter
Mar,21.2,1981,Indonesia,IDN,spring
Apr,21.3,1981,Indonesia,IDN,spring
May,21.5,1981,Indonesia,IDN,spring
Jun,21.1,1981,Indonesia,IDN,summer
Jul,20.8,1981,Indonesia,IDN,summer
Aug,20.8,1981,Indonesia,IDN,summer
Sep,20.8,1981,Indonesia,IDN,autumn
Oct,21.0,1981,Indonesia,IDN,autumn
Nov,21.2,1981,Indonesia,IDN,autumn
Dec,21.1,1981,Indonesia,IDN,winter
Jan,20.9,1982,Indonesia,IDN,winter
Feb,21.1,1982,Indonesia,IDN,winter
Mar,21.1,1982,Indonesia,IDN,spring
Apr,21.2,1982,Indonesia,IDN,spring
May,21.2,1982,Indonesia,IDN,spring
Jun,20.8,1982,Indonesia,IDN,summer
Jul,20.2,1982,Indonesia,IDN,summer
Aug,20.0,1982,Indonesia,IDN,summer
Sep,20.3,1982,Indonesia,IDN,autumn
Oct,20.5,1982,Indonesia,IDN,autumn
Nov,21.1,1982,Indonesia,IDN,autumn
