month,tasmin,year,country,iso3,season
Jun,17.0,1971,Brazil,BRA,winter
Jul,17.0,1971,Brazil,BRA,winter
Aug,17.6,1971,Brazil,BRA,winter
Sep,19.0,1971,Brazil,BRA,spring
Oct,19.2,1971,Brazil,BRA,spring
Nov,20.0,1971,Brazil,BRA,spring
Dec,20.7,1971,Brazil,BRA,summer
Jan,20.4,1972,Brazil,BRA,summer
Feb,20.4,1972,Brazil,BRA,summer
Mar,20.8,1972,Brazil,BRA,autumn
Apr,19.6,1972,Brazil,BRA,autumn
May,19.4,1972,Brazil,BRA,autumn
Jun,18.7,1972,Brazil,BRA,winter
Jul,17.6,1972,Brazil,BRA,winter
Aug,17.9,1972,Brazil,BRA,winter
Sep,19.4,1972,Brazil,BRA,spring
Oct,20.1,1972,Brazil,BRA,spring
Nov,21.0,1972,Brazil,BRA,spring
Dec,21.2,1972,Brazil,BRA,summer
Jan,21.6,1973,Brazil,BRA,summer
Feb,21.6,1973,Brazil,BRA,summer
Mar,21.4,1973,Brazil,BRA,autumn
Apr,21.0,1973,Brazil,BRA,autumn
May,19.2,1973,Brazil,BRA,autumn
Jun,18.4,1973,Brazil,BRA,winter
Jul,17.0,1973,Brazil,BRA,winter
Aug,17.5,1973,Brazil,BRA,winter
Sep,19.0,1973,Brazil,BRA,spring
Oct,20.2,1973,Brazil,BRA,spring
Nov,20.3,1973,Brazil,BRA,spring
Dec,20.6,1973,Brazil,BRA,summer
Jan,20.5,1974,Brazil,BRA,summer
Feb,20.6,1974,Brazil,BRA,summer
Mar,20.2,1974,Brazil,BRA,autumn
Apr,19.7,1974,Brazil,BRA,autumn
May,18.7,1974,Brazil,BRA,autumn
Jun,17.4,1974,Brazil,BRA,winter
Jul,16.7,1974,Brazil,BRA,winter
Aug,17.5,1974,Brazil,BRA,winter
Sep,18.9,1974,Brazil,BRA,spring
Oct,19.5,1974,Brazil,BRA,spring
Nov,20.1,1974,Brazil,BRA,spring
Dec,20.1,1974,Brazil,BRA,summer
Jan,20.2,1975,Brazil,BRA,summer
Feb,20.6,1975,Brazil,BRA,summer
Mar,20.4,1975,Brazil,BRA,autumn
Apr,19.8,1975,Brazil,BRA,autumn
May,18.5,1975,Brazil,BRA,autumn
Jun,17.6,1975,Brazil,BRA,winter
Jul,16.2,1975,Brazil,BRA,winter
Aug,17.6,1975,Brazil,BRA,winter
Sep,19.2,1975,Brazil,BRA,spring
Oct,19.6,1975,Brazil,BRA,spring
Nov,20.1,1975,Brazil,BRA,spring
Dec,20.3,1975,Brazil,BRA,summer
Jan,20.5,1976,Brazil,BRA,summer
Feb,20.2,1976,Brazil,BRA,summer
Mar,20.0,1976,Brazil,BRA,autumn
Apr,19.7,1976,Brazil,BRA,autumn
May,18.6,1976,Brazil,BRA,autumn
Jun,17.1,1976,Brazil,BRA,winter
Jul,16.8,1976,Brazil,BRA,winter
Aug,17.9,1976,Brazil,BRA,winter
Sep,18.6,1976,Brazil,BRA,spring
Oct,19.7,1976,Brazil,BRA,spring
Nov,20.1,1976,Brazil,BRA,spring
Dec,20.6,1976,Brazil,BRA,summer
Jan,20.7,1977,Brazil,BRA,summer
Feb,20.8,1977,Brazil,BRA,summer
Mar,20.9,1977,Brazil,BRA,autumn
Apr,20.0,1977,Brazil,BRA,autumn
May,18.6,1977,Brazil,BRA,autumn
Jun,17.8,1977,Brazil,BRA,winter
Jul,18.1,1977,Brazil,BRA,winter
Aug,18.0,1977,Brazil,BRA,winter
Sep,19.3,1977,Brazil,BRA,spring
Oct,20.1,1977,Brazil,BRA,spring
Nov,20.5,1977,Brazil,BRA,spring
Dec,20.7,1977,Brazil,BRA,summer
Jan,20.9,1978,Brazil,BRA,summer
