month,tasmin,year,country,iso3,season
Feb,-10.7,2019,China,CHN,winter
Mar,-4.0,2019,China,CHN,spring
Apr,3.1,2019,China,CHN,spring
May,7.1,2019,China,CHN,spring
Jun,12.0,2019,China,CHN,summer
Jul,14.4,2019,China,CHN,summer
Aug,13.8,2019,China,CHN,summer
Sep,9.3,2019,China,CHN,autumn
Oct,2.4,2019,China,CHN,autumn
Nov,-5.0,2019,China,CHN,autumn
Dec,-11.9,2019,China,CHN,winter
Jan,-12.4,2020,China,CHN,winter
Feb,-9.8,2020,China,CHN,winter
Mar,-3.4,2020,China,CHN,spring
Apr,1.9,2020,China,CHN,spring
May,8.0,2020,China,CHN,spring
Jun,12.2,2020,China,CHN,summer
Jul,14.4,2020,China,CHN,summer
Aug,13.8,2020,China,CHN,summer
Sep,9.0,2020,China,CHN,autumn
Oct,1.5,2020,China,CHN,autumn
Nov,-4.9,2020,China,CHN,autumn
Dec,-12.6,2020,China,CHN,winter
