month,tasmin,year,country,iso3,season
Aug,11.8,2014,Germany,DEU,summer
Sep,11.1,2014,Germany,DEU,autumn
Oct,8.7,2014,Germany,DEU,autumn
Nov,4.4,2014,Germany,DEU,autumn
Dec,0.4,2014,Germany,DEU,winter
Jan,-0.3,2015,Germany,DEU,winter
Feb,-1.9,2015,Germany,DEU,winter
Mar,1.2,2015,Germany,DEU,spring
Apr,3.3,2015,Germany,DEU,spring
May,7.7,2015,Germany,DEU,spring
Jun,11.0,2015,Germany,DEU,summer
Jul,14.2,2015,Germany,DEU,summer
Aug,14.7,2015,Germany,DEU,summer
Sep,9.0,2015,Germany,DEU,autumn
Oct,5.4,2015,Germany,DEU,autumn
Nov,4.7,2015,Germany,DEU,autumn
Dec,3.9,2015,Germany,DEU,winter
Jan,-1.7,2016,Germany,DEU,winter
Feb,0.4,2016,Germany,DEU,winter
Mar,0.7,2016,Germany,DEU,spring
Apr,3.8,2016,Germany,DEU,spring
May,8.8,2016,Germany,DEU,spring
Jun,12.5,2016,Germany,DEU,summer
Jul,14.0,2016,Germany,DEU,summer
Aug,12.9,2016,Germany,DEU,summer
Sep,12.1,2016,Germany,DEU,autumn
Oct,5.4,2016,Germany,DEU,autumn
Nov,1.3,2016,Germany,DEU,autumn
Dec,-0.0,2016,Germany,DEU,winter
Jan,-4.6,2017,Germany,DEU,winter
Feb,-0.2,2017,Germany,DEU,winter
Mar,3.1,2017,Germany,DEU,spring
Apr,3.2,2017,Germany,DEU,spring
May,9.0,2017,Germany,DEU,spring
Jun,12.8,2017,Germany,DEU,summer
Jul,13.5,2017,Germany,DEU,summer
Aug,13.3,2017,Germany,DEU,summer
Sep,9.1,2017,Germany,DEU,autumn
Oct,7.7,2017,Germany,DEU,autumn
Nov,2.8,2017,Germany,DEU,autumn
Dec,0.4,2017,Germany,DEU,winter
Jan,1.0,2018,Germany,DEU,winter
Feb,-4.5,2018,Germany,DEU,winter
Mar,-1.1,2018,Germany,DEU,spring
Apr,6.7,2018,Germany,DEU,spring
May,10.4,2018,Germany,DEU,spring
Jun,12.8,2018,Germany,DEU,summer
Jul,14.8,2018,Germany,DEU,summer
Aug,14.7,2018,Germany,DEU,summer
Sep,10.2,2018,Germany,DEU,autumn
Oct,6.4,2018,Germany,DEU,autumn
Nov,2.9,2018,Germany,DEU,autumn
Dec,1.6,2018,Germany,DEU,winter
Jan,-1.9,2019,Germany,DEU,winter
Feb,0.9,2019,Germany,DEU,winter
Mar,2.7,2019,Germany,DEU,spring
Apr,4.4,2019,Germany,DEU,spring
May,6.3,2019,Germany,DEU,spring
Jun,13.2,2019,Germany,DEU,summer
Jul,13.8,2019,Germany,DEU,summer
Aug,14.2,2019,Germany,DEU,summer
Sep,9.8,2019,Germany,DEU,autumn
Oct,7.3,2019,Germany,DEU,autumn
Nov,3.0,2019,Germany,DEU,autumn
Dec,1.2,2019,Germany,DEU,winter
Jan,0.8,2020,Germany,DEU,winter
Feb,1.9,2020,Germany,DEU,winter
Mar,1.1,2020,Germany,DEU,spring
Apr,5.1,2020,Germany,DEU,spring
May,6.5,2020,Germany,DEU,spring
Jun,12.3,2020,Germany,DEU,summer
Jul,12.6,2020,Germany,DEU,summer
Aug,15.0,2020,Germany,DEU,summer
Sep,10.3,2020,Germany,DEU,autumn
Oct,7.1,2020,Germany,DEU,autumn
Nov,3.7,2020,Germany,DEU,autumn
Dec,1.1,2020,Germany,DEU,winter
