month,tasmin,year,country,iso3,season
Dec,20.5,2014,Australia,AUS,summer
Jan,21.2,2015,Australia,AUS,summer
Feb,21.6,2015,Australia,AUS,summer
Mar,19.3,2015,Australia,AUS,autumn
Apr,14.9,2015,Australia,AUS,autumn
May,11.1,2015,Australia,AUS,autumn
Jun,9.6,2015,Australia,AUS,winter
Jul,7.6,2015,Australia,AUS,winter
Aug,9.0,2015,Australia,AUS,winter
Sep,11.2,2015,Australia,AUS,spring
Oct,16.7,2015,Australia,AUS,spring
Nov,19.4,2015,Australia,AUS,spring
Dec,20.8,2015,Australia,AUS,summer
Jan,21.6,2016,Australia,AUS,summer
Feb,21.1,2016,Australia,AUS,summer
Mar,20.6,2016,Australia,AUS,autumn
Apr,16.7,2016,Australia,AUS,autumn
May,13.2,2016,Australia,AUS,autumn
Jun,10.4,2016,Australia,AUS,winter
Jul,8.6,2016,Australia,AUS,winter
Aug,9.1,2016,Australia,AUS,winter
Sep,12.0,2016,Australia,AUS,spring
Oct,14.3,2016,Australia,AUS,spring
Nov,17.9,2016,Australia,AUS,spring
Dec,20.5,2016,Australia,AUS,summer
Jan,22.1,2017,Australia,AUS,summer
Feb,20.9,2017,Australia,AUS,summer
Mar,20.1,2017,Australia,AUS,autumn
Apr,15.0,2017,Australia,AUS,autumn
May,11.4,2017,Australia,AUS,autumn
Jun,7.9,2017,Australia,AUS,winter
Jul,8.0,2017,Australia,AUS,winter
Aug,8.8,2017,Australia,AUS,winter
Sep,12.1,2017,Australia,AUS,spring
Oct,16.3,2017,Australia,AUS,spring
Nov,18.5,2017,Australia,AUS,spring
Dec,20.8,2017,Australia,AUS,summer
Jan,22.0,2018,Australia,AUS,summer
Feb,21.3,2018,Australia,AUS,summer
Mar,19.4,2018,Australia,AUS,autumn
Apr,16.5,2018,Australia,AUS,autumn
May,11.0,2018,Australia,AUS,autumn
Jun,8.1,2018,Australia,AUS,winter
Jul,7.4,2018,Australia,AUS,winter
Aug,7.8,2018,Australia,AUS,winter
Sep,11.3,2018,Australia,AUS,spring
Oct,16.5,2018,Australia,AUS,spring
Nov,18.4,2018,Australia,AUS,spring
Dec,21.2,2018,Australia,AUS,summer
Jan,22.7,2019,Australia,AUS,summer
Feb,21.0,2019,Australia,AUS,summer
Mar,20.3,2019,Australia,AUS,autumn
Apr,16.0,2019,Australia,AUS,autumn
May,11.5,2019,Australia,AUS,autumn
Jun,8.2,2019,Australia,AUS,winter
Jul,8.0,2019,Australia,AUS,winter
Aug,8.2,2019,Australia,AUS,winter
Sep,11.5,2019,Australia,AUS,spring
Oct,16.2,2019,Australia,AUS,spring
Nov,18.0,2019,Australia,AUS,spring
Dec,21.7,2019,Australia,AUS,summer
Jan,22.1,2020,Australia,AUS,summer
Feb,21.8,2020,Australia,AUS,summer
Mar,19.4,2020,Australia,AUS,autumn
Apr,16.6,2020,Australia,AUS,autumn
May,10.6,2020,Australia,AUS,autumn
Jun,8.7,2020,Australia,AUS,winter
Jul,7.4,2020,Australia,AUS,winter
Aug,9.4,2020,Australia,AUS,winter
Sep,13.5,2020,Australia,AUS,spring
Oct,15.9,2020,Australia,AUS,spring
Nov,19.5,2020,Australia,AUS,spring
Dec,20.4,2020,Australia,AUS,summer
