month,tas,year,country,iso3,season
Sep,28.3,2011,Egypt,EGY,autumn
Oct,24.5,2011,Egypt,EGY,autumn
Nov,17.2,2011,Egypt,EGY,autumn
Dec,14.5,2011,Egypt,EGY,winter
Jan,12.3,2012,Egypt,EGY,winter
Feb,15.1,2012,Egypt,EGY,winter
Mar,17.1,2012,Egypt,EGY,spring
Apr,24.0,2012,Egypt,EGY,spring
May,27.8,2012,Egypt,EGY,spring
Jun,30.5,2012,Egypt,EGY,summer
Jul,31.4,2012,Egypt,EGY,summer
Aug,31.1,2012,Egypt,EGY,summer
Sep,28.5,2012,Egypt,EGY,autumn
Oct,26.2,2012,Egypt,EGY,autumn
Nov,20.9,2012,Egypt,EGY,autumn
Dec,15.5,2012,Egypt,EGY,winter
Jan,14.4,2013,Egypt,EGY,winter
Feb,16.4,2013,Egypt,EGY,winter
Mar,20.3,2013,Egypt,EGY,spring
Apr,22.4,2013,Egypt,EGY,spring
May,28.3,2013,Egypt,EGY,spring
Jun,29.8,2013,Egypt,EGY,summer
Jul,29.5,2013,Egypt,EGY,summer
Aug,30.2,2013,Egypt,EGY,summer
Sep,28.6,2013,Egypt,EGY,autumn
Oct,23.7,2013,Egypt,EGY,autumn
Nov,20.8,2013,Egypt,EGY,autumn
Dec,14.9,2013,Egypt,EGY,winter
Jan,14.6,2014,Egypt,EGY,winter
Feb,16.2,2014,Egypt,EGY,winter
Mar,19.2,2014,Egypt,EGY,spring
Apr,24.2,2014,Egypt,EGY,spring
May,27.4,2014,Egypt,EGY,spring
Jun,29.6,2014,Egypt,EGY,summer
Jul,30.5,2014,Egypt,EGY,summer
Aug,30.6,2014,Egypt,EGY,summer
Sep,28.9,2014,Egypt,EGY,autumn
Oct,24.8,2014,Egypt,EGY,autumn
Nov,19.6,2014,Egypt,EGY,autumn
Dec,16.5,2014,Egypt,EGY,winter
Jan,13.3,2015,Egypt,EGY,winter
Feb,15.5,2015,Egypt,EGY,winter
Mar,19.8,2015,Egypt,EGY,spring
Apr,21.8,2015,Egypt,EGY,spring
May,27.6,2015,Egypt,EGY,spring
Jun,29.2,2015,Egypt,EGY,summer
Jul,30.5,2015,Egypt,EGY,summer
Aug,31.4,2015,Egypt,EGY,summer
Sep,30.4,2015,Egypt,EGY,autumn
Oct,26.5,2015,Egypt,EGY,autumn
Nov,19.8,2015,Egypt,EGY,autumn
Dec,13.7,2015,Egypt,EGY,winter
Jan,13.1,2016,Egypt,EGY,winter
Feb,16.6,2016,Egypt,EGY,winter
Mar,20.2,2016,Egypt,EGY,spring
Apr,25.2,2016,Egypt,EGY,spring
May,27.7,2016,Egypt,EGY,spring
Jun,31.4,2016,Egypt,EGY,summer
Jul,30.4,2016,Egypt,EGY,summer
Aug,30.8,2016,Egypt,EGY,summer
Sep,28.9,2016,Egypt,EGY,autumn
Oct,25.8,2016,Egypt,EGY,autumn
Nov,20.4,2016,Egypt,EGY,autumn
Dec,13.8,2016,Egypt,EGY,winter
Jan,13.2,2017,Egypt,EGY,winter
Feb,14.2,2017,Egypt,EGY,winter
Mar,18.6,2017,Egypt,EGY,spring
Apr,23.0,2017,Egypt,EGY,spring
May,27.4,2017,Egypt,EGY,spring
Jun,30.4,2017,Egypt,EGY,summer
Jul,31.0,2017,Egypt,EGY,summer
Aug,31.3,2017,Egypt,EGY,summer
Sep,28.7,2017,Egypt,EGY,autumn
Oct,24.3,2017,Egypt,EGY,autumn
Nov,18.9,2017,Egypt,EGY,autumn
Dec,16.9,2017,Egypt,EGY,winter
Jan,13.9,2018,Egypt,EGY,winter
Feb,18.0,2018,Egypt,EGY,winter
Mar,21.5,2018,Egypt,EGY,spring
Apr,23.9,2018,Egypt,EGY,spring
May,28.8,2018,Egypt,EGY,spring
Jun,30.7,2018,Egypt,EGY,summer
Jul,30.7,2018,Egypt,EGY,summer
Aug,31.1,2018,Egypt,EGY,summer
Sep,29.2,2018,Egypt,EGY,autumn
Oct,25.4,2018,Egypt,EGY,autumn
Nov,19.6,2018,Egypt,EGY,autumn
Dec,14.9,2018,Egypt,EGY,winter
Jan,12.9,2019,Egypt,EGY,winter
Feb,15.0,2019,Egypt,EGY,winter
Mar,17.4,2019,Egypt,EGY,spring
Apr,22.1,2019,Egypt,EGY,spring
May,27.9,2019,Egypt,EGY,spring
Jun,31.0,2019,Egypt,EGY,summer
Jul,31.2,2019,Egypt,EGY,summer
Aug,30.7,2019,Egypt,EGY,summer
Sep,28.6,2019,Egypt,EGY,autumn
Oct,26.2,2019,Egypt,EGY,autumn
Nov,20.6,2019,Egypt,EGY,autumn
Dec,15.3,2019,Egypt,EGY,winter
Jan,12.6,2020,Egypt,EGY,winter
Feb,15.0,2020,Egypt,EGY,winter
Mar,18.8,2020,Egypt,EGY,spring
Apr,22.3,2020,Egypt,EGY,spring
May,26.3,2020,Egypt,EGY,spring
Jun,27.6,2020,Egypt,EGY,summer
Jul,30.6,2020,Egypt,EGY,summer
Aug,30.9,2020,Egypt,EGY,summer
Sep,30.4,2020,Egypt,EGY,autumn
Oct,27.2,2020,Egypt,EGY,autumn
Nov,18.9,2020,Egypt,EGY,autumn
Dec,16.4,2020,Egypt,EGY,winter
