month,tas,year,country,iso3,season
Jan,25.3,1971,Indonesia,IDN,winter
Feb,25.3,1971,Indonesia,IDN,winter
Mar,25.5,1971,Indonesia,IDN,spring
Apr,26.0,1971,Indonesia,IDN,spring
May,26.0,1971,Indonesia,IDN,spring
Jun,25.4,1971,Indonesia,IDN,summer
Jul,25.1,1971,Indonesia,IDN,summer
Aug,25.1,1971,Indonesia,IDN,summer
Sep,25.8,1971,Indonesia,IDN,autumn
Oct,25.8,1971,Indonesia,IDN,autumn
Nov,25.6,1971,Indonesia,IDN,autumn
Dec,25.7,1971,Indonesia,IDN,winter
Jan,25.2,1972,Indonesia,IDN,winter
Feb,25.7,1972,Indonesia,IDN,winter
Mar,25.5,1972,Indonesia,IDN,spring
Apr,25.8,1972,Indonesia,IDN,spring
May,26.0,1972,Indonesia,IDN,spring
Jun,25.6,1972,Indonesia,IDN,summer
Jul,25.6,1972,Indonesia,IDN,summer
Aug,25.5,1972,Indonesia,IDN,summer
Sep,25.7,1972,Indonesia,IDN,autumn
Oct,26.2,1972,Indonesia,IDN,autumn
Nov,26.4,1972,Indonesia,IDN,autumn
Dec,26.4,1972,Indonesia,IDN,winter
Jan,26.0,1973,Indonesia,IDN,winter
Feb,26.2,1973,Indonesia,IDN,winter
Mar,26.1,1973,Indonesia,IDN,spring
Apr,26.4,1973,Indonesia,IDN,spring
May,26.1,1973,Indonesia,IDN,spring
Jun,26.0,1973,Indonesia,IDN,summer
Jul,25.6,1973,Indonesia,IDN,summer
Aug,25.7,1973,Indonesia,IDN,summer
Sep,25.7,1973,Indonesia,IDN,autumn
Oct,26.2,1973,Indonesia,IDN,autumn
Nov,25.8,1973,Indonesia,IDN,autumn
Dec,25.6,1973,Indonesia,IDN,winter
Jan,25.2,1974,Indonesia,IDN,winter
Feb,25.3,1974,Indonesia,IDN,winter
Mar,25.5,1974,Indonesia,IDN,spring
Apr,26.0,1974,Indonesia,IDN,spring
May,25.9,1974,Indonesia,IDN,spring
Jun,25.4,1974,Indonesia,IDN,summer
Jul,25.1,1974,Indonesia,IDN,summer
Aug,25.5,1974,Indonesia,IDN,summer
Sep,25.7,1974,Indonesia,IDN,autumn
Oct,26.0,1974,Indonesia,IDN,autumn
Nov,25.9,1974,Indonesia,IDN,autumn
Dec,25.7,1974,Indonesia,IDN,winter
Jan,25.6,1975,Indonesia,IDN,winter
Feb,25.4,1975,Indonesia,IDN,winter
Mar,25.5,1975,Indonesia,IDN,spring
Apr,26.0,1975,Indonesia,IDN,spring
May,25.9,1975,Indonesia,IDN,spring
Jun,25.5,1975,Indonesia,IDN,summer
Jul,25.3,1975,Indonesia,IDN,summer
Aug,25.6,1975,Indonesia,IDN,summer
Sep,25.6,1975,Indonesia,IDN,autumn
Oct,25.8,1975,Indonesia,IDN,autumn
Nov,25.7,1975,Indonesia,IDN,autumn
Dec,25.6,1975,Indonesia,IDN,winter
Jan,24.9,1976,Indonesia,IDN,winter
Feb,25.2,1976,Indonesia,IDN,winter
Mar,25.4,1976,Indonesia,IDN,spring
Apr,25.7,1976,Indonesia,IDN,spring
May,25.9,1976,Indonesia,IDN,spring
Jun,25.2,1976,Indonesia,IDN,summer
Jul,25.1,1976,Indonesia,IDN,summer
Aug,25.2,1976,Indonesia,IDN,summer
Sep,25.5,1976,Indonesia,IDN,autumn
Oct,25.8,1976,Indonesia,IDN,autumn
Nov,25.8,1976,Indonesia,IDN,autumn
Dec,25.8,1976,Indonesia,IDN,winter
Jan,25.5,1977,Indonesia,IDN,winter
Feb,25.1,1977,Indonesia,IDN,winter
Mar,25.5,1977,Indonesia,IDN,spring
Apr,26.1,1977,Indonesia,IDN,spring
May,25.9,1977,Indonesia,IDN,spring
Jun,25.3,1977,Indonesia,IDN,summer
Jul,25.2,1977,Indonesia,IDN,summer
Aug,25.1,1977,Indonesia,IDN,summer
Sep,25.7,1977,Indonesia,IDN,autumn
Oct,26.1,1977,Indonesia,IDN,autumn
Nov,25.9,1977,Indonesia,IDN,autumn
Dec,25.9,1977,Indonesia,IDN,winter
Jan,25.6,1978,Indonesia,IDN,winter
Feb,25.7,1978,Indonesia,IDN,winter
Mar,25.8,1978,Indonesia,IDN,spring
Apr,26.0,1978,Indonesia,IDN,spring
May,26.2,1978,Indonesia,IDN,spring
Jun,25.6,1978,Indonesia,IDN,summer
Jul,25.3,1978,Indonesia,IDN,summer
Aug,25.5,1978,Indonesia,IDN,summer
Sep,25.5,1978,Indonesia,IDN,autumn
Oct,25.9,1978,Indonesia,IDN,autumn
Nov,25.7,1978,Indonesia,IDN,autumn
Dec,25.6,1978,Indonesia,IDN,winter
Jan,25.6,1979,Indonesia,IDN,winter
Feb,25.9,1979,Indonesia,IDN,winter
Mar,25.8,1979,Indonesia,IDN,spring
Apr,26.0,1979,Indonesia,IDN,spring
May,26.1,1979,Indonesia,IDN,spring
Jun,25.6,1979,Indonesia,IDN,summer
Jul,25.3,1979,Indonesia,IDN,summer
Aug,25.6,1979,Indonesia,IDN,summer
Sep,25.6,1979,Indonesia,IDN,autumn
Oct,26.1,1979,Indonesia,IDN,autumn
Nov,26.0,1979,Indonesia,IDN,autumn
Dec,25.7,1979,Indonesia,IDN,winter
Jan,25.6,1980,Indonesia,IDN,winter
Feb,25.5,1980,Indonesia,IDN,winter
Mar,25.8,1980,Indonesia,IDN,spring
Apr,26.1,1980,Indonesia,IDN,spring
May,26.3,1980,Indonesia,IDN,spring
Jun,25.8,1980,Indonesia,IDN,summer
Jul,25.6,1980,Indonesia,IDN,summer
Aug,25.3,1980,Indonesia,IDN,summer
Sep,25.8,1980,Indonesia,IDN,autumn
Oct,26.1,1980,Indonesia,IDN,autumn
Nov,26.0,1980,Indonesia,IDN,autumn
Dec,25.6,1980,Indonesia,IDN,winter
Jan,25.3,1981,Indonesia,IDN,winter
Feb,25.5,1981,Indonesia,IDN,winter
Mar,25.9,1981,Indonesia,IDN,spring
Apr,26.0,1981,Indonesia,IDN,spring
May,26.3,1981,Indonesia,IDN,spring
Jun,26.0,1981,Indonesia,IDN,summer
Jul,25.7,1981,Indonesia,IDN,summer
Aug,26.1,1981,Indonesia,IDN,summer
Sep,25.8,1981,Indonesia,IDN,autumn
Oct,26.1,1981,Indonesia,IDN,autumn
Nov,26.1,1981,Indonesia,IDN,autumn
Dec,25.7,1981,Indonesia,IDN,winter
Jan,25.5,1982,Indonesia,IDN,winter
Feb,25.7,1982,Indonesia,IDN,winter
Mar,25.8,1982,Indonesia,IDN,spring
Apr,26.0,1982,Indonesia,IDN,spring
May,26.0,1982,Indonesia,IDN,spring
Jun,25.7,1982,Indonesia,IDN,summer
Jul,25.4,1982,Indonesia,IDN,summer
Aug,25.3,1982,Indonesia,IDN,summer
Sep,25.7,1982,Indonesia,IDN,autumn
Oct,25.9,1982,Indonesia,IDN,autumn
Nov,26.3,1982,Indonesia,IDN,autumn
Dec,26.3,1982,Indonesia,IDN,winter
Jan,25.9,1983,Indonesia,IDN,winter
Feb,26.3,1983,Indonesia,IDN,winter
Mar,26.5,1983,Indonesia,IDN,spring
Apr,26.6,1983,Indonesia,IDN,spring
May,26.2,1983,Indonesia,IDN,spring
Jun,26.0,1983,Indonesia,IDN,summer
Jul,25.5,1983,Indonesia,IDN,summer
Aug,25.6,1983,Indonesia,IDN,summer
Sep,25.8,1983,Indonesia,IDN,autumn
Oct,26.2,1983,Indonesia,IDN,autumn
Nov,25.9,1983,Indonesia,IDN,autumn
Dec,25.6,1983,Indonesia,IDN,winter
Jan,25.3,1984,Indonesia,IDN,winter
Feb,25.2,1984,Indonesia,IDN,winter
Mar,25.6,1984,Indonesia,IDN,spring
Apr,25.8,1984,Indonesia,IDN,spring
May,25.8,1984,Indonesia,IDN,spring
Jun,25.4,1984,Indonesia,IDN,summer
Jul,25.1,1984,Indonesia,IDN,summer
Aug,25.5,1984,Indonesia,IDN,summer
Sep,25.3,1984,Indonesia,IDN,autumn
Oct,25.8,1984,Indonesia,IDN,autumn
Nov,25.8,1984,Indonesia,IDN,autumn
Dec,25.7,1984,Indonesia,IDN,winter
Jan,25.7,1985,Indonesia,IDN,winter
Feb,25.9,1985,Indonesia,IDN,winter
Mar,25.8,1985,Indonesia,IDN,spring
Apr,26.0,1985,Indonesia,IDN,spring
May,26.1,1985,Indonesia,IDN,spring
Jun,25.7,1985,Indonesia,IDN,summer
Jul,25.0,1985,Indonesia,IDN,summer
Aug,25.5,1985,Indonesia,IDN,summer
Sep,25.5,1985,Indonesia,IDN,autumn
Oct,25.9,1985,Indonesia,IDN,autumn
Nov,26.0,1985,Indonesia,IDN,autumn
Dec,25.9,1985,Indonesia,IDN,winter
Jan,25.4,1986,Indonesia,IDN,winter
Feb,25.7,1986,Indonesia,IDN,winter
Mar,25.8,1986,Indonesia,IDN,spring
Apr,26.1,1986,Indonesia,IDN,spring
May,26.3,1986,Indonesia,IDN,spring
Jun,25.9,1986,Indonesia,IDN,summer
Jul,25.6,1986,Indonesia,IDN,summer
Aug,25.7,1986,Indonesia,IDN,summer
Sep,25.8,1986,Indonesia,IDN,autumn
Oct,26.0,1986,Indonesia,IDN,autumn
Nov,25.9,1986,Indonesia,IDN,autumn
Dec,26.0,1986,Indonesia,IDN,winter
Jan,25.6,1987,Indonesia,IDN,winter
Feb,25.7,1987,Indonesia,IDN,winter
Mar,26.2,1987,Indonesia,IDN,spring
Apr,26.4,1987,Indonesia,IDN,spring
May,26.4,1987,Indonesia,IDN,spring
Jun,26.3,1987,Indonesia,IDN,summer
Jul,25.8,1987,Indonesia,IDN,summer
Aug,25.7,1987,Indonesia,IDN,summer
Sep,26.0,1987,Indonesia,IDN,autumn
Oct,26.3,1987,Indonesia,IDN,autumn
Nov,26.5,1987,Indonesia,IDN,autumn
Dec,26.1,1987,Indonesia,IDN,winter
Jan,26.1,1988,Indonesia,IDN,winter
Feb,26.0,1988,Indonesia,IDN,winter
Mar,26.3,1988,Indonesia,IDN,spring
Apr,26.4,1988,Indonesia,IDN,spring
May,26.4,1988,Indonesia,IDN,spring
Jun,25.8,1988,Indonesia,IDN,summer
Jul,25.5,1988,Indonesia,IDN,summer
Aug,25.6,1988,Indonesia,IDN,summer
Sep,25.8,1988,Indonesia,IDN,autumn
Oct,26.2,1988,Indonesia,IDN,autumn
Nov,26.0,1988,Indonesia,IDN,autumn
Dec,25.5,1988,Indonesia,IDN,winter
Jan,25.8,1989,Indonesia,IDN,winter
Feb,25.5,1989,Indonesia,IDN,winter
Mar,25.6,1989,Indonesia,IDN,spring
Apr,26.0,1989,Indonesia,IDN,spring
May,26.1,1989,Indonesia,IDN,spring
Jun,25.6,1989,Indonesia,IDN,summer
Jul,25.6,1989,Indonesia,IDN,summer
Aug,25.6,1989,Indonesia,IDN,summer
Sep,25.8,1989,Indonesia,IDN,autumn
Oct,26.0,1989,Indonesia,IDN,autumn
Nov,26.1,1989,Indonesia,IDN,autumn
Dec,26.1,1989,Indonesia,IDN,winter
Jan,25.6,1990,Indonesia,IDN,winter
Feb,26.0,1990,Indonesia,IDN,winter
Mar,26.2,1990,Indonesia,IDN,spring
Apr,26.6,1990,Indonesia,IDN,spring
May,26.3,1990,Indonesia,IDN,spring
Jun,26.0,1990,Indonesia,IDN,summer
Jul,25.5,1990,Indonesia,IDN,summer
Aug,25.7,1990,Indonesia,IDN,summer
Sep,25.8,1990,Indonesia,IDN,autumn
Oct,26.3,1990,Indonesia,IDN,autumn
Nov,26.4,1990,Indonesia,IDN,autumn
Dec,26.1,1990,Indonesia,IDN,winter
Jan,25.8,1991,Indonesia,IDN,winter
Feb,25.8,1991,Indonesia,IDN,winter
Mar,26.2,1991,Indonesia,IDN,spring
Apr,26.4,1991,Indonesia,IDN,spring
May,26.2,1991,Indonesia,IDN,spring
Jun,26.2,1991,Indonesia,IDN,summer
Jul,25.7,1991,Indonesia,IDN,summer
Aug,25.7,1991,Indonesia,IDN,summer
Sep,25.9,1991,Indonesia,IDN,autumn
Oct,26.0,1991,Indonesia,IDN,autumn
Nov,25.9,1991,Indonesia,IDN,autumn
Dec,26.0,1991,Indonesia,IDN,winter
Jan,25.8,1992,Indonesia,IDN,winter
Feb,26.0,1992,Indonesia,IDN,winter
Mar,26.4,1992,Indonesia,IDN,spring
Apr,26.3,1992,Indonesia,IDN,spring
May,26.3,1992,Indonesia,IDN,spring
Jun,26.1,1992,Indonesia,IDN,summer
Jul,25.4,1992,Indonesia,IDN,summer
Aug,25.9,1992,Indonesia,IDN,summer
Sep,26.0,1992,Indonesia,IDN,autumn
Oct,26.0,1992,Indonesia,IDN,autumn
Nov,25.9,1992,Indonesia,IDN,autumn
Dec,25.8,1992,Indonesia,IDN,winter
Jan,25.7,1993,Indonesia,IDN,winter
Feb,25.7,1993,Indonesia,IDN,winter
Mar,25.9,1993,Indonesia,IDN,spring
Apr,26.1,1993,Indonesia,IDN,spring
May,26.2,1993,Indonesia,IDN,spring
Jun,26.0,1993,Indonesia,IDN,summer
Jul,25.6,1993,Indonesia,IDN,summer
Aug,25.8,1993,Indonesia,IDN,summer
Sep,25.7,1993,Indonesia,IDN,autumn
Oct,26.1,1993,Indonesia,IDN,autumn
Nov,26.3,1993,Indonesia,IDN,autumn
Dec,26.1,1993,Indonesia,IDN,winter
Jan,26.0,1994,Indonesia,IDN,winter
Feb,26.0,1994,Indonesia,IDN,winter
Mar,25.8,1994,Indonesia,IDN,spring
Apr,26.2,1994,Indonesia,IDN,spring
May,26.2,1994,Indonesia,IDN,spring
Jun,25.8,1994,Indonesia,IDN,summer
Jul,25.6,1994,Indonesia,IDN,summer
Aug,25.6,1994,Indonesia,IDN,summer
Sep,25.9,1994,Indonesia,IDN,autumn
Oct,26.1,1994,Indonesia,IDN,autumn
Nov,26.3,1994,Indonesia,IDN,autumn
Dec,26.2,1994,Indonesia,IDN,winter
Jan,25.9,1995,Indonesia,IDN,winter
Feb,25.8,1995,Indonesia,IDN,winter
Mar,26.0,1995,Indonesia,IDN,spring
Apr,26.3,1995,Indonesia,IDN,spring
May,26.4,1995,Indonesia,IDN,spring
Jun,26.1,1995,Indonesia,IDN,summer
Jul,25.7,1995,Indonesia,IDN,summer
Aug,25.6,1995,Indonesia,IDN,summer
Sep,26.0,1995,Indonesia,IDN,autumn
Oct,26.3,1995,Indonesia,IDN,autumn
Nov,26.1,1995,Indonesia,IDN,autumn
Dec,25.9,1995,Indonesia,IDN,winter
Jan,25.6,1996,Indonesia,IDN,winter
Feb,25.7,1996,Indonesia,IDN,winter
Mar,26.1,1996,Indonesia,IDN,spring
Apr,26.3,1996,Indonesia,IDN,spring
May,26.3,1996,Indonesia,IDN,spring
Jun,26.0,1996,Indonesia,IDN,summer
