month,tas,year,country,iso3,season
Jun,17.8,2017,China,CHN,summer
Jul,21.0,2017,China,CHN,summer
Aug,19.1,2017,China,CHN,summer
Sep,15.1,2017,China,CHN,autumn
Oct,7.8,2017,China,CHN,autumn
Nov,0.3,2017,China,CHN,autumn
Dec,-5.4,2017,China,CHN,winter
Jan,-8.5,2018,China,CHN,winter
Feb,-5.2,2018,China,CHN,winter
Mar,3.5,2018,China,CHN,spring
Apr,9.3,2018,China,CHN,spring
May,14.2,2018,China,CHN,spring
Jun,18.3,2018,China,CHN,summer
Jul,20.5,2018,China,CHN,summer
Aug,19.7,2018,China,CHN,summer
Sep,14.3,2018,China,CHN,autumn
Oct,7.5,2018,China,CHN,autumn
Nov,0.1,2018,China,CHN,autumn
Dec,-6.8,2018,China,CHN,winter
Jan,-6.9,2019,China,CHN,winter
Feb,-4.6,2019,China,CHN,winter
Mar,2.6,2019,China,CHN,spring
Apr,9.7,2019,China,CHN,spring
May,13.4,2019,China,CHN,spring
Jun,17.8,2019,China,CHN,summer
Jul,20.0,2019,China,CHN,summer
Aug,19.4,2019,China,CHN,summer
Sep,15.4,2019,China,CHN,autumn
Oct,8.4,2019,China,CHN,autumn
Nov,0.9,2019,China,CHN,autumn
Dec,-5.7,2019,China,CHN,winter
Jan,-6.6,2020,China,CHN,winter
Feb,-3.2,2020,China,CHN,winter
Mar,3.0,2020,China,CHN,spring
Apr,8.5,2020,China,CHN,spring
May,14.3,2020,China,CHN,spring
Jun,18.0,2020,China,CHN,summer
Jul,19.9,2020,China,CHN,summer
Aug,19.3,2020,China,CHN,summer
Sep,14.7,2020,China,CHN,autumn
Oct,7.6,2020,China,CHN,autumn
Nov,0.9,2020,China,CHN,autumn
Dec,-6.9,2020,China,CHN,winter
