month,tas,year,country,iso3,season
Dec,3.5,1971,Germany,DEU,winter
Jan,-2.2,1972,Germany,DEU,winter
Feb,2.1,1972,Germany,DEU,winter
Mar,5.7,1972,Germany,DEU,spring
Apr,7.5,1972,Germany,DEU,spring
May,11.6,1972,Germany,DEU,spring
Jun,14.7,1972,Germany,DEU,summer
Jul,17.9,1972,Germany,DEU,summer
Aug,16.2,1972,Germany,DEU,summer
Sep,11.3,1972,Germany,DEU,autumn
Oct,7.3,1972,Germany,DEU,autumn
Nov,4.5,1972,Germany,DEU,autumn
Dec,1.0,1972,Germany,DEU,winter
Jan,0.1,1973,Germany,DEU,winter
Feb,1.1,1973,Germany,DEU,winter
Mar,4.4,1973,Germany,DEU,spring
Apr,5.5,1973,Germany,DEU,spring
May,12.6,1973,Germany,DEU,spring
Jun,16.2,1973,Germany,DEU,summer
Jul,17.4,1973,Germany,DEU,summer
Aug,18.2,1973,Germany,DEU,summer
Sep,14.7,1973,Germany,DEU,autumn
Oct,7.7,1973,Germany,DEU,autumn
Nov,3.5,1973,Germany,DEU,autumn
Dec,0.3,1973,Germany,DEU,winter
Jan,3.2,1974,Germany,DEU,winter
Feb,3.2,1974,Germany,DEU,winter
Mar,5.8,1974,Germany,DEU,spring
Apr,8.3,1974,Germany,DEU,spring
May,11.2,1974,Germany,DEU,spring
Jun,14.3,1974,Germany,DEU,summer
Jul,15.6,1974,Germany,DEU,summer
Aug,17.6,1974,Germany,DEU,summer
Sep,13.7,1974,Germany,DEU,autumn
Oct,5.9,1974,Germany,DEU,autumn
Nov,5.0,1974,Germany,DEU,autumn
Dec,4.6,1974,Germany,DEU,winter
Jan,4.3,1975,Germany,DEU,winter
Feb,1.4,1975,Germany,DEU,winter
Mar,3.9,1975,Germany,DEU,spring
Apr,7.1,1975,Germany,DEU,spring
May,11.9,1975,Germany,DEU,spring
Jun,14.8,1975,Germany,DEU,summer
Jul,18.3,1975,Germany,DEU,summer
Aug,19.2,1975,Germany,DEU,summer
Sep,16.0,1975,Germany,DEU,autumn
Oct,7.9,1975,Germany,DEU,autumn
Nov,3.3,1975,Germany,DEU,autumn
Dec,1.4,1975,Germany,DEU,winter
Jan,0.9,1976,Germany,DEU,winter
Feb,0.6,1976,Germany,DEU,winter
Mar,1.7,1976,Germany,DEU,spring
Apr,7.3,1976,Germany,DEU,spring
May,12.9,1976,Germany,DEU,spring
Jun,17.4,1976,Germany,DEU,summer
Jul,19.4,1976,Germany,DEU,summer
Aug,16.6,1976,Germany,DEU,summer
Sep,13.2,1976,Germany,DEU,autumn
Oct,9.8,1976,Germany,DEU,autumn
Nov,5.0,1976,Germany,DEU,autumn
Dec,-0.9,1976,Germany,DEU,winter
Jan,0.4,1977,Germany,DEU,winter
Feb,3.0,1977,Germany,DEU,winter
Mar,6.5,1977,Germany,DEU,spring
Apr,6.0,1977,Germany,DEU,spring
May,11.8,1977,Germany,DEU,spring
Jun,15.5,1977,Germany,DEU,summer
Jul,16.6,1977,Germany,DEU,summer
Aug,16.2,1977,Germany,DEU,summer
Sep,12.3,1977,Germany,DEU,autumn
Oct,10.5,1977,Germany,DEU,autumn
Nov,5.2,1977,Germany,DEU,autumn
Dec,2.1,1977,Germany,DEU,winter
