month,tas,year,country,iso3,season
Sep,26.3,2017,Brazil,BRA,spring
Oct,26.7,2017,Brazil,BRA,spring
Nov,26.4,2017,Brazil,BRA,spring
Dec,26.4,2017,Brazil,BRA,summer
Jan,26.1,2018,Brazil,BRA,summer
Feb,26.0,2018,Brazil,BRA,summer
Mar,26.3,2018,Brazil,BRA,autumn
Apr,25.9,2018,Brazil,BRA,autumn
May,24.9,2018,Brazil,BRA,autumn
Jun,23.8,2018,Brazil,BRA,winter
Jul,24.3,2018,Brazil,BRA,winter
Aug,24.7,2018,Brazil,BRA,winter
Sep,26.4,2018,Brazil,BRA,spring
Oct,26.6,2018,Brazil,BRA,spring
Nov,26.5,2018,Brazil,BRA,spring
Dec,26.2,2018,Brazil,BRA,summer
Jan,26.6,2019,Brazil,BRA,summer
Feb,26.4,2019,Brazil,BRA,summer
Mar,26.3,2019,Brazil,BRA,autumn
Apr,26.1,2019,Brazil,BRA,autumn
May,25.4,2019,Brazil,BRA,autumn
Jun,24.9,2019,Brazil,BRA,winter
Jul,24.2,2019,Brazil,BRA,winter
Aug,25.0,2019,Brazil,BRA,winter
Sep,26.6,2019,Brazil,BRA,spring
Oct,26.9,2019,Brazil,BRA,spring
Nov,27.0,2019,Brazil,BRA,spring
Dec,26.6,2019,Brazil,BRA,summer
Jan,26.6,2020,Brazil,BRA,summer
Feb,26.5,2020,Brazil,BRA,summer
Mar,26.6,2020,Brazil,BRA,autumn
Apr,25.8,2020,Brazil,BRA,autumn
May,24.8,2020,Brazil,BRA,autumn
Jun,24.6,2020,Brazil,BRA,winter
Jul,24.3,2020,Brazil,BRA,winter
Aug,25.5,2020,Brazil,BRA,winter
Sep,26.7,2020,Brazil,BRA,spring
Oct,27.2,2020,Brazil,BRA,spring
Nov,26.7,2020,Brazil,BRA,spring
Dec,26.6,2020,Brazil,BRA,summer
