month,tas,year,country,iso3,season
Sep,17.3,2019,France,FRA,autumn
Oct,13.7,2019,France,FRA,autumn
Nov,7.5,2019,France,FRA,autumn
Dec,6.9,2019,France,FRA,winter
Jan,6.0,2020,France,FRA,winter
Feb,8.0,2020,France,FRA,winter
Mar,8.1,2020,France,FRA,spring
Apr,12.8,2020,France,FRA,spring
May,15.5,2020,France,FRA,spring
Jun,17.3,2020,France,FRA,summer
Jul,20.5,2020,France,FRA,summer
Aug,21.2,2020,France,FRA,summer
Sep,17.7,2020,France,FRA,autumn
Oct,11.7,2020,France,FRA,autumn
Nov,9.1,2020,France,FRA,autumn
Dec,5.7,2020,France,FRA,winter
