month,tas,year,country,iso3,season
Jan,-22.0,2011,Canada,CAN,winter
Feb,-22.7,2011,Canada,CAN,winter
Mar,-18.5,2011,Canada,CAN,spring
Apr,-11.1,2011,Canada,CAN,spring
May,0.4,2011,Canada,CAN,spring
Jun,7.7,2011,Canada,CAN,summer
Jul,12.0,2011,Canada,CAN,summer
Aug,10.6,2011,Canada,CAN,summer
Sep,4.9,2011,Canada,CAN,autumn
Oct,-2.8,2011,Canada,CAN,autumn
Nov,-13.4,2011,Canada,CAN,autumn
Dec,-18.4,2011,Canada,CAN,winter
Jan,-23.1,2012,Canada,CAN,winter
Feb,-19.6,2012,Canada,CAN,winter
Mar,-17.0,2012,Canada,CAN,spring
Apr,-8.6,2012,Canada,CAN,spring
May,0.9,2012,Canada,CAN,spring
Jun,8.6,2012,Canada,CAN,summer
Jul,12.8,2012,Canada,CAN,summer
Aug,10.8,2012,Canada,CAN,summer
Sep,5.6,2012,Canada,CAN,autumn
Oct,-4.6,2012,Canada,CAN,autumn
Nov,-14.9,2012,Canada,CAN,autumn
Dec,-20.8,2012,Canada,CAN,winter
Jan,-23.5,2013,Canada,CAN,winter
Feb,-22.2,2013,Canada,CAN,winter
Mar,-17.0,2013,Canada,CAN,spring
Apr,-10.7,2013,Canada,CAN,spring
May,-0.3,2013,Canada,CAN,spring
Jun,8.5,2013,Canada,CAN,summer
Jul,11.2,2013,Canada,CAN,summer
Aug,10.2,2013,Canada,CAN,summer
Sep,4.7,2013,Canada,CAN,autumn
Oct,-2.7,2013,Canada,CAN,autumn
Nov,-14.7,2013,Canada,CAN,autumn
Dec,-23.9,2013,Canada,CAN,winter
Jan,-21.8,2014,Canada,CAN,winter
Feb,-24.4,2014,Canada,CAN,winter
Mar,-20.7,2014,Canada,CAN,spring
Apr,-10.8,2014,Canada,CAN,spring
May,0.6,2014,Canada,CAN,spring
Jun,8.2,2014,Canada,CAN,summer
Jul,12.0,2014,Canada,CAN,summer
Aug,10.3,2014,Canada,CAN,summer
Sep,3.9,2014,Canada,CAN,autumn
Oct,-3.3,2014,Canada,CAN,autumn
Nov,-14.8,2014,Canada,CAN,autumn
Dec,-18.9,2014,Canada,CAN,winter
Jan,-22.9,2015,Canada,CAN,winter
Feb,-24.8,2015,Canada,CAN,winter
Mar,-18.1,2015,Canada,CAN,spring
Apr,-9.3,2015,Canada,CAN,spring
May,0.3,2015,Canada,CAN,spring
Jun,8.0,2015,Canada,CAN,summer
Jul,11.7,2015,Canada,CAN,summer
Aug,10.2,2015,Canada,CAN,summer
Sep,4.4,2015,Canada,CAN,autumn
Oct,-3.6,2015,Canada,CAN,autumn
Nov,-12.6,2015,Canada,CAN,autumn
Dec,-18.9,2015,Canada,CAN,winter
Jan,-20.0,2016,Canada,CAN,winter
Feb,-20.8,2016,Canada,CAN,winter
Mar,-15.9,2016,Canada,CAN,spring
Apr,-9.7,2016,Canada,CAN,spring
May,1.5,2016,Canada,CAN,spring
Jun,8.4,2016,Canada,CAN,summer
Jul,11.9,2016,Canada,CAN,summer
Aug,10.7,2016,Canada,CAN,summer
Sep,4.7,2016,Canada,CAN,autumn
Oct,-4.4,2016,Canada,CAN,autumn
Nov,-10.4,2016,Canada,CAN,autumn
Dec,-21.3,2016,Canada,CAN,winter
Jan,-21.2,2017,Canada,CAN,winter
Feb,-21.4,2017,Canada,CAN,winter
Mar,-18.7,2017,Canada,CAN,spring
Apr,-9.5,2017,Canada,CAN,spring
May,0.6,2017,Canada,CAN,spring
Jun,8.0,2017,Canada,CAN,summer
Jul,11.8,2017,Canada,CAN,summer
Aug,10.5,2017,Canada,CAN,summer
Sep,5.0,2017,Canada,CAN,autumn
Oct,-3.7,2017,Canada,CAN,autumn
Nov,-15.2,2017,Canada,CAN,autumn
Dec,-19.8,2017,Canada,CAN,winter
Jan,-23.1,2018,Canada,CAN,winter
Feb,-24.7,2018,Canada,CAN,winter
Mar,-17.5,2018,Canada,CAN,spring
Apr,-11.4,2018,Canada,CAN,spring
May,-0.2,2018,Canada,CAN,spring
Jun,7.6,2018,Canada,CAN,summer
Jul,11.9,2018,Canada,CAN,summer
Aug,9.6,2018,Canada,CAN,summer
Sep,2.2,2018,Canada,CAN,autumn
Oct,-5.4,2018,Canada,CAN,autumn
Nov,-14.9,2018,Canada,CAN,autumn
Dec,-18.8,2018,Canada,CAN,winter
Jan,-23.9,2019,Canada,CAN,winter
Feb,-25.1,2019,Canada,CAN,winter
Mar,-17.1,2019,Canada,CAN,spring
Apr,-9.6,2019,Canada,CAN,spring
May,-0.2,2019,Canada,CAN,spring
Jun,7.3,2019,Canada,CAN,summer
Jul,11.4,2019,Canada,CAN,summer
Aug,9.5,2019,Canada,CAN,summer
Sep,4.2,2019,Canada,CAN,autumn
Oct,-4.1,2019,Canada,CAN,autumn
Nov,-13.6,2019,Canada,CAN,autumn
Dec,-19.7,2019,Canada,CAN,winter
Jan,-22.9,2020,Canada,CAN,winter
Feb,-22.5,2020,Canada,CAN,winter
Mar,-18.7,2020,Canada,CAN,spring
Apr,-10.5,2020,Canada,CAN,spring
May,-0.8,2020,Canada,CAN,spring
Jun,7.7,2020,Canada,CAN,summer
Jul,11.9,2020,Canada,CAN,summer
Aug,10.2,2020,Canada,CAN,summer
Sep,3.7,2020,Canada,CAN,autumn
Oct,-5.4,2020,Canada,CAN,autumn
Nov,-14.4,2020,Canada,CAN,autumn
Dec,-18.3,2020,Canada,CAN,winter
