month,tas,year,country,iso3,season
Mar,7.1,2016,Turkey,TUR,spring
Apr,13.0,2016,Turkey,TUR,spring
May,14.8,2016,Turkey,TUR,spring
Jun,20.3,2016,Turkey,TUR,summer
Jul,23.2,2016,Turkey,TUR,summer
Aug,24.0,2016,Turkey,TUR,summer
Sep,18.5,2016,Turkey,TUR,autumn
Oct,13.8,2016,Turkey,TUR,autumn
Nov,6.5,2016,Turkey,TUR,autumn
Dec,-0.9,2016,Turkey,TUR,winter
Jan,-2.0,2017,Turkey,TUR,winter
Feb,0.6,2017,Turkey,TUR,winter
Mar,6.5,2017,Turkey,TUR,spring
Apr,10.1,2017,Turkey,TUR,spring
May,14.8,2017,Turkey,TUR,spring
Jun,19.7,2017,Turkey,TUR,summer
Jul,23.9,2017,Turkey,TUR,summer
Aug,23.7,2017,Turkey,TUR,summer
Sep,21.0,2017,Turkey,TUR,autumn
Oct,13.0,2017,Turkey,TUR,autumn
Nov,7.2,2017,Turkey,TUR,autumn
Dec,4.1,2017,Turkey,TUR,winter
Jan,2.1,2018,Turkey,TUR,winter
Feb,4.8,2018,Turkey,TUR,winter
Mar,8.9,2018,Turkey,TUR,spring
Apr,13.0,2018,Turkey,TUR,spring
May,16.3,2018,Turkey,TUR,spring
Jun,19.8,2018,Turkey,TUR,summer
Jul,23.4,2018,Turkey,TUR,summer
Aug,23.5,2018,Turkey,TUR,summer
Sep,20.0,2018,Turkey,TUR,autumn
Oct,14.6,2018,Turkey,TUR,autumn
Nov,8.1,2018,Turkey,TUR,autumn
Dec,3.1,2018,Turkey,TUR,winter
Jan,1.0,2019,Turkey,TUR,winter
Feb,2.9,2019,Turkey,TUR,winter
Mar,5.8,2019,Turkey,TUR,spring
Apr,9.4,2019,Turkey,TUR,spring
May,16.4,2019,Turkey,TUR,spring
Jun,20.8,2019,Turkey,TUR,summer
Jul,22.1,2019,Turkey,TUR,summer
Aug,23.2,2019,Turkey,TUR,summer
Sep,19.3,2019,Turkey,TUR,autumn
Oct,15.7,2019,Turkey,TUR,autumn
Nov,8.9,2019,Turkey,TUR,autumn
Dec,3.9,2019,Turkey,TUR,winter
Jan,0.6,2020,Turkey,TUR,winter
Feb,2.4,2020,Turkey,TUR,winter
Mar,7.5,2020,Turkey,TUR,spring
Apr,10.3,2020,Turkey,TUR,spring
May,15.4,2020,Turkey,TUR,spring
Jun,19.3,2020,Turkey,TUR,summer
Jul,23.7,2020,Turkey,TUR,summer
Aug,23.0,2020,Turkey,TUR,summer
Sep,21.7,2020,Turkey,TUR,autumn
Oct,16.4,2020,Turkey,TUR,autumn
Nov,7.5,2020,Turkey,TUR,autumn
Dec,4.2,2020,Turkey,TUR,winter
