month,tasmax,year,country,iso3,season
Nov,27.8,2012,Egypt,EGY,autumn
Dec,22.4,2012,Egypt,EGY,winter
Jan,21.4,2013,Egypt,EGY,winter
Feb,24.0,2013,Egypt,EGY,winter
Mar,28.1,2013,Egypt,EGY,spring
Apr,30.4,2013,Egypt,EGY,spring
May,36.2,2013,Egypt,EGY,spring
Jun,37.6,2013,Egypt,EGY,summer
Jul,36.6,2013,Egypt,EGY,summer
Aug,37.6,2013,Egypt,EGY,summer
Sep,35.8,2013,Egypt,EGY,autumn
Oct,30.9,2013,Egypt,EGY,autumn
Nov,27.8,2013,Egypt,EGY,autumn
Dec,21.8,2013,Egypt,EGY,winter
Jan,21.7,2014,Egypt,EGY,winter
Feb,23.8,2014,Egypt,EGY,winter
Mar,26.8,2014,Egypt,EGY,spring
Apr,32.2,2014,Egypt,EGY,spring
May,35.2,2014,Egypt,EGY,spring
Jun,37.4,2014,Egypt,EGY,summer
Jul,37.6,2014,Egypt,EGY,summer
Aug,37.6,2014,Egypt,EGY,summer
Sep,35.8,2014,Egypt,EGY,autumn
Oct,31.9,2014,Egypt,EGY,autumn
Nov,26.4,2014,Egypt,EGY,autumn
Dec,23.5,2014,Egypt,EGY,winter
Jan,20.3,2015,Egypt,EGY,winter
Feb,23.0,2015,Egypt,EGY,winter
Mar,27.4,2015,Egypt,EGY,spring
Apr,29.8,2015,Egypt,EGY,spring
May,35.4,2015,Egypt,EGY,spring
Jun,37.0,2015,Egypt,EGY,summer
Jul,37.7,2015,Egypt,EGY,summer
Aug,38.8,2015,Egypt,EGY,summer
Sep,37.7,2015,Egypt,EGY,autumn
Oct,33.6,2015,Egypt,EGY,autumn
Nov,26.8,2015,Egypt,EGY,autumn
Dec,20.6,2015,Egypt,EGY,winter
Jan,20.0,2016,Egypt,EGY,winter
Feb,24.2,2016,Egypt,EGY,winter
Mar,27.8,2016,Egypt,EGY,spring
Apr,33.1,2016,Egypt,EGY,spring
May,35.5,2016,Egypt,EGY,spring
Jun,39.2,2016,Egypt,EGY,summer
Jul,37.5,2016,Egypt,EGY,summer
Aug,38.0,2016,Egypt,EGY,summer
Sep,35.8,2016,Egypt,EGY,autumn
Oct,33.0,2016,Egypt,EGY,autumn
Nov,27.2,2016,Egypt,EGY,autumn
Dec,20.7,2016,Egypt,EGY,winter
Jan,20.2,2017,Egypt,EGY,winter
Feb,21.8,2017,Egypt,EGY,winter
Mar,26.2,2017,Egypt,EGY,spring
Apr,30.9,2017,Egypt,EGY,spring
May,35.8,2017,Egypt,EGY,spring
Jun,38.7,2017,Egypt,EGY,summer
Jul,38.1,2017,Egypt,EGY,summer
Aug,38.5,2017,Egypt,EGY,summer
Sep,35.6,2017,Egypt,EGY,autumn
Oct,31.4,2017,Egypt,EGY,autumn
Nov,25.8,2017,Egypt,EGY,autumn
Dec,23.8,2017,Egypt,EGY,winter
Jan,20.9,2018,Egypt,EGY,winter
Feb,25.4,2018,Egypt,EGY,winter
Mar,29.3,2018,Egypt,EGY,spring
Apr,31.9,2018,Egypt,EGY,spring
May,36.4,2018,Egypt,EGY,spring
Jun,39.0,2018,Egypt,EGY,summer
Jul,37.5,2018,Egypt,EGY,summer
Aug,38.2,2018,Egypt,EGY,summer
Sep,36.4,2018,Egypt,EGY,autumn
Oct,32.3,2018,Egypt,EGY,autumn
Nov,26.3,2018,Egypt,EGY,autumn
Dec,21.7,2018,Egypt,EGY,winter
Jan,19.9,2019,Egypt,EGY,winter
Feb,22.4,2019,Egypt,EGY,winter
Mar,24.9,2019,Egypt,EGY,spring
Apr,30.0,2019,Egypt,EGY,spring
May,35.8,2019,Egypt,EGY,spring
Jun,39.0,2019,Egypt,EGY,summer
Jul,38.3,2019,Egypt,EGY,summer
Aug,38.1,2019,Egypt,EGY,summer
Sep,35.9,2019,Egypt,EGY,autumn
Oct,33.5,2019,Egypt,EGY,autumn
Nov,27.5,2019,Egypt,EGY,autumn
Dec,22.3,2019,Egypt,EGY,winter
Jan,19.5,2020,Egypt,EGY,winter
Feb,22.3,2020,Egypt,EGY,winter
Mar,26.3,2020,Egypt,EGY,spring
Apr,30.1,2020,Egypt,EGY,spring
May,34.2,2020,Egypt,EGY,spring
Jun,35.4,2020,Egypt,EGY,summer
Jul,37.7,2020,Egypt,EGY,summer
Aug,38.2,2020,Egypt,EGY,summer
Sep,37.6,2020,Egypt,EGY,autumn
Oct,34.3,2020,Egypt,EGY,autumn
Nov,25.7,2020,Egypt,EGY,autumn
Dec,23.3,2020,Egypt,EGY,winter
