month,tasmax,year,country,iso3,season
Jan,29.8,1971,Indonesia,IDN,winter
Feb,29.8,1971,Indonesia,IDN,winter
Mar,30.3,1971,Indonesia,IDN,spring
Apr,30.8,1971,Indonesia,IDN,spring
May,30.9,1971,Indonesia,IDN,spring
Jun,30.3,1971,Indonesia,IDN,summer
Jul,30.1,1971,Indonesia,IDN,summer
Aug,30.2,1971,Indonesia,IDN,summer
Sep,30.9,1971,Indonesia,IDN,autumn
Oct,30.9,1971,Indonesia,IDN,autumn
Nov,30.5,1971,Indonesia,IDN,autumn
Dec,30.3,1971,Indonesia,IDN,winter
Jan,29.8,1972,Indonesia,IDN,winter
Feb,30.5,1972,Indonesia,IDN,winter
Mar,30.3,1972,Indonesia,IDN,spring
Apr,30.8,1972,Indonesia,IDN,spring
May,31.0,1972,Indonesia,IDN,spring
Jun,30.5,1972,Indonesia,IDN,summer
Jul,30.8,1972,Indonesia,IDN,summer
Aug,30.8,1972,Indonesia,IDN,summer
Sep,30.9,1972,Indonesia,IDN,autumn
Oct,31.6,1972,Indonesia,IDN,autumn
Nov,31.5,1972,Indonesia,IDN,autumn
Dec,31.2,1972,Indonesia,IDN,winter
Jan,30.7,1973,Indonesia,IDN,winter
Feb,30.9,1973,Indonesia,IDN,winter
Mar,30.7,1973,Indonesia,IDN,spring
Apr,31.1,1973,Indonesia,IDN,spring
May,30.9,1973,Indonesia,IDN,spring
Jun,30.8,1973,Indonesia,IDN,summer
Jul,30.6,1973,Indonesia,IDN,summer
Aug,30.8,1973,Indonesia,IDN,summer
Sep,30.7,1973,Indonesia,IDN,autumn
Oct,31.4,1973,Indonesia,IDN,autumn
Nov,30.8,1973,Indonesia,IDN,autumn
Dec,30.3,1973,Indonesia,IDN,winter
Jan,29.9,1974,Indonesia,IDN,winter
Feb,29.9,1974,Indonesia,IDN,winter
Mar,30.5,1974,Indonesia,IDN,spring
Apr,31.0,1974,Indonesia,IDN,spring
May,30.8,1974,Indonesia,IDN,spring
Jun,30.4,1974,Indonesia,IDN,summer
Jul,30.1,1974,Indonesia,IDN,summer
Aug,30.8,1974,Indonesia,IDN,summer
Sep,30.9,1974,Indonesia,IDN,autumn
Oct,31.2,1974,Indonesia,IDN,autumn
Nov,30.9,1974,Indonesia,IDN,autumn
Dec,30.5,1974,Indonesia,IDN,winter
Jan,30.4,1975,Indonesia,IDN,winter
Feb,30.2,1975,Indonesia,IDN,winter
Mar,30.3,1975,Indonesia,IDN,spring
Apr,31.0,1975,Indonesia,IDN,spring
May,30.9,1975,Indonesia,IDN,spring
Jun,30.4,1975,Indonesia,IDN,summer
Jul,30.3,1975,Indonesia,IDN,summer
Aug,30.9,1975,Indonesia,IDN,summer
Sep,30.7,1975,Indonesia,IDN,autumn
Oct,31.1,1975,Indonesia,IDN,autumn
Nov,30.7,1975,Indonesia,IDN,autumn
Dec,30.3,1975,Indonesia,IDN,winter
Jan,29.5,1976,Indonesia,IDN,winter
Feb,30.1,1976,Indonesia,IDN,winter
Mar,30.2,1976,Indonesia,IDN,spring
Apr,30.7,1976,Indonesia,IDN,spring
May,30.9,1976,Indonesia,IDN,spring
Jun,30.3,1976,Indonesia,IDN,summer
Jul,30.2,1976,Indonesia,IDN,summer
Aug,30.4,1976,Indonesia,IDN,summer
Sep,30.9,1976,Indonesia,IDN,autumn
Oct,31.0,1976,Indonesia,IDN,autumn
Nov,30.8,1976,Indonesia,IDN,autumn
Dec,30.7,1976,Indonesia,IDN,winter
