month,tasmax,year,country,iso3,season
Jul,29.2,1971,Philippines,PHL,summer
Aug,29.9,1971,Philippines,PHL,summer
Sep,30.0,1971,Philippines,PHL,autumn
Oct,28.9,1971,Philippines,PHL,autumn
Nov,28.7,1971,Philippines,PHL,autumn
Dec,28.7,1971,Philippines,PHL,winter
Jan,27.9,1972,Philippines,PHL,winter
Feb,29.4,1972,Philippines,PHL,winter
Mar,28.7,1972,Philippines,PHL,spring
Apr,30.5,1972,Philippines,PHL,spring
May,31.1,1972,Philippines,PHL,spring
Jun,30.3,1972,Philippines,PHL,summer
Jul,29.3,1972,Philippines,PHL,summer
Aug,29.2,1972,Philippines,PHL,summer
Sep,29.9,1972,Philippines,PHL,autumn
Oct,30.6,1972,Philippines,PHL,autumn
Nov,30.1,1972,Philippines,PHL,autumn
Dec,29.5,1972,Philippines,PHL,winter
Jan,29.5,1973,Philippines,PHL,winter
Feb,29.9,1973,Philippines,PHL,winter
Mar,30.6,1973,Philippines,PHL,spring
Apr,31.6,1973,Philippines,PHL,spring
May,32.1,1973,Philippines,PHL,spring
Jun,31.0,1973,Philippines,PHL,summer
Jul,29.9,1973,Philippines,PHL,summer
Aug,29.6,1973,Philippines,PHL,summer
Sep,29.9,1973,Philippines,PHL,autumn
Oct,29.5,1973,Philippines,PHL,autumn
Nov,28.7,1973,Philippines,PHL,autumn
Dec,28.0,1973,Philippines,PHL,winter
Jan,28.1,1974,Philippines,PHL,winter
Feb,28.5,1974,Philippines,PHL,winter
Mar,29.8,1974,Philippines,PHL,spring
Apr,31.0,1974,Philippines,PHL,spring
May,31.2,1974,Philippines,PHL,spring
Jun,29.6,1974,Philippines,PHL,summer
Jul,29.9,1974,Philippines,PHL,summer
Aug,29.5,1974,Philippines,PHL,summer
Sep,30.4,1974,Philippines,PHL,autumn
Oct,29.1,1974,Philippines,PHL,autumn
Nov,28.8,1974,Philippines,PHL,autumn
Dec,28.6,1974,Philippines,PHL,winter
Jan,28.3,1975,Philippines,PHL,winter
Feb,28.9,1975,Philippines,PHL,winter
Mar,29.8,1975,Philippines,PHL,spring
Apr,30.6,1975,Philippines,PHL,spring
May,31.4,1975,Philippines,PHL,spring
Jun,30.0,1975,Philippines,PHL,summer
Jul,30.0,1975,Philippines,PHL,summer
Aug,29.3,1975,Philippines,PHL,summer
Sep,29.6,1975,Philippines,PHL,autumn
Oct,29.7,1975,Philippines,PHL,autumn
Nov,29.4,1975,Philippines,PHL,autumn
Dec,27.8,1975,Philippines,PHL,winter
Jan,27.5,1976,Philippines,PHL,winter
Feb,28.6,1976,Philippines,PHL,winter
Mar,29.8,1976,Philippines,PHL,spring
Apr,31.0,1976,Philippines,PHL,spring
May,29.9,1976,Philippines,PHL,spring
Jun,29.6,1976,Philippines,PHL,summer
Jul,29.4,1976,Philippines,PHL,summer
Aug,29.1,1976,Philippines,PHL,summer
Sep,29.4,1976,Philippines,PHL,autumn
Oct,30.2,1976,Philippines,PHL,autumn
Nov,29.2,1976,Philippines,PHL,autumn
Dec,28.5,1976,Philippines,PHL,winter
Jan,28.9,1977,Philippines,PHL,winter
Feb,28.3,1977,Philippines,PHL,winter
Mar,29.7,1977,Philippines,PHL,spring
Apr,31.4,1977,Philippines,PHL,spring
May,31.6,1977,Philippines,PHL,spring
Jun,30.6,1977,Philippines,PHL,summer
Jul,29.6,1977,Philippines,PHL,summer
Aug,29.4,1977,Philippines,PHL,summer
Sep,29.3,1977,Philippines,PHL,autumn
Oct,30.1,1977,Philippines,PHL,autumn
Nov,28.7,1977,Philippines,PHL,autumn
Dec,28.9,1977,Philippines,PHL,winter
Jan,28.6,1978,Philippines,PHL,winter
Feb,28.7,1978,Philippines,PHL,winter
Mar,30.5,1978,Philippines,PHL,spring
Apr,31.4,1978,Philippines,PHL,spring
May,31.5,1978,Philippines,PHL,spring
Jun,30.4,1978,Philippines,PHL,summer
Jul,30.1,1978,Philippines,PHL,summer
Aug,29.2,1978,Philippines,PHL,summer
Sep,29.2,1978,Philippines,PHL,autumn
Oct,29.1,1978,Philippines,PHL,autumn
Nov,28.9,1978,Philippines,PHL,autumn
Dec,29.2,1978,Philippines,PHL,winter
Jan,29.3,1979,Philippines,PHL,winter
Feb,30.2,1979,Philippines,PHL,winter
Mar,30.5,1979,Philippines,PHL,spring
Apr,31.4,1979,Philippines,PHL,spring
May,30.8,1979,Philippines,PHL,spring
Jun,30.3,1979,Philippines,PHL,summer
Jul,29.8,1979,Philippines,PHL,summer
Aug,29.8,1979,Philippines,PHL,summer
Sep,30.3,1979,Philippines,PHL,autumn
Oct,29.5,1979,Philippines,PHL,autumn
Nov,29.6,1979,Philippines,PHL,autumn
Dec,28.7,1979,Philippines,PHL,winter
Jan,28.6,1980,Philippines,PHL,winter
Feb,29.0,1980,Philippines,PHL,winter
Mar,30.6,1980,Philippines,PHL,spring
Apr,31.2,1980,Philippines,PHL,spring
May,31.6,1980,Philippines,PHL,spring
Jun,30.5,1980,Philippines,PHL,summer
Jul,29.7,1980,Philippines,PHL,summer
Aug,29.8,1980,Philippines,PHL,summer
Sep,29.6,1980,Philippines,PHL,autumn
Oct,29.6,1980,Philippines,PHL,autumn
Nov,29.6,1980,Philippines,PHL,autumn
Dec,28.9,1980,Philippines,PHL,winter
Jan,27.3,1981,Philippines,PHL,winter
Feb,28.8,1981,Philippines,PHL,winter
Mar,30.5,1981,Philippines,PHL,spring
Apr,31.6,1981,Philippines,PHL,spring
May,31.2,1981,Philippines,PHL,spring
Jun,30.0,1981,Philippines,PHL,summer
Jul,29.4,1981,Philippines,PHL,summer
Aug,29.7,1981,Philippines,PHL,summer
Sep,30.0,1981,Philippines,PHL,autumn
Oct,29.6,1981,Philippines,PHL,autumn
Nov,29.3,1981,Philippines,PHL,autumn
Dec,28.4,1981,Philippines,PHL,winter
Jan,27.9,1982,Philippines,PHL,winter
Feb,28.7,1982,Philippines,PHL,winter
Mar,30.2,1982,Philippines,PHL,spring
Apr,30.7,1982,Philippines,PHL,spring
May,31.5,1982,Philippines,PHL,spring
Jun,30.7,1982,Philippines,PHL,summer
Jul,29.3,1982,Philippines,PHL,summer
Aug,29.4,1982,Philippines,PHL,summer
Sep,29.5,1982,Philippines,PHL,autumn
Oct,30.1,1982,Philippines,PHL,autumn
Nov,30.1,1982,Philippines,PHL,autumn
Dec,29.3,1982,Philippines,PHL,winter
Jan,29.0,1983,Philippines,PHL,winter
Feb,29.9,1983,Philippines,PHL,winter
Mar,30.9,1983,Philippines,PHL,spring
Apr,32.1,1983,Philippines,PHL,spring
May,31.9,1983,Philippines,PHL,spring
Jun,31.5,1983,Philippines,PHL,summer
Jul,30.4,1983,Philippines,PHL,summer
Aug,30.2,1983,Philippines,PHL,summer
Sep,30.3,1983,Philippines,PHL,autumn
Oct,29.9,1983,Philippines,PHL,autumn
Nov,29.1,1983,Philippines,PHL,autumn
Dec,28.3,1983,Philippines,PHL,winter
Jan,28.4,1984,Philippines,PHL,winter
Feb,29.1,1984,Philippines,PHL,winter
Mar,30.5,1984,Philippines,PHL,spring
Apr,31.2,1984,Philippines,PHL,spring
May,30.9,1984,Philippines,PHL,spring
Jun,30.1,1984,Philippines,PHL,summer
Jul,30.1,1984,Philippines,PHL,summer
Aug,29.4,1984,Philippines,PHL,summer
Sep,30.3,1984,Philippines,PHL,autumn
Oct,29.4,1984,Philippines,PHL,autumn
Nov,29.8,1984,Philippines,PHL,autumn
Dec,29.1,1984,Philippines,PHL,winter
Jan,28.5,1985,Philippines,PHL,winter
Feb,30.5,1985,Philippines,PHL,winter
Mar,30.9,1985,Philippines,PHL,spring
Apr,30.8,1985,Philippines,PHL,spring
May,31.4,1985,Philippines,PHL,spring
Jun,30.1,1985,Philippines,PHL,summer
Jul,29.7,1985,Philippines,PHL,summer
Aug,29.8,1985,Philippines,PHL,summer
Sep,29.6,1985,Philippines,PHL,autumn
Oct,29.7,1985,Philippines,PHL,autumn
Nov,30.0,1985,Philippines,PHL,autumn
Dec,29.2,1985,Philippines,PHL,winter
Jan,27.9,1986,Philippines,PHL,winter
Feb,28.7,1986,Philippines,PHL,winter
Mar,29.9,1986,Philippines,PHL,spring
Apr,31.4,1986,Philippines,PHL,spring
May,31.4,1986,Philippines,PHL,spring
Jun,30.7,1986,Philippines,PHL,summer
Jul,30.1,1986,Philippines,PHL,summer
Aug,29.6,1986,Philippines,PHL,summer
Sep,29.8,1986,Philippines,PHL,autumn
Oct,29.8,1986,Philippines,PHL,autumn
Nov,29.6,1986,Philippines,PHL,autumn
Dec,29.5,1986,Philippines,PHL,winter
Jan,28.9,1987,Philippines,PHL,winter
