month,tasmax,year,country,iso3,season
Dec,35.0,2015,Australia,AUS,summer
Jan,34.9,2016,Australia,AUS,summer
Feb,35.3,2016,Australia,AUS,summer
Mar,33.3,2016,Australia,AUS,autumn
Apr,30.7,2016,Australia,AUS,autumn
May,26.0,2016,Australia,AUS,autumn
Jun,21.7,2016,Australia,AUS,winter
Jul,21.1,2016,Australia,AUS,winter
Aug,23.2,2016,Australia,AUS,winter
Sep,25.6,2016,Australia,AUS,spring
Oct,29.8,2016,Australia,AUS,spring
Nov,33.5,2016,Australia,AUS,spring
Dec,34.6,2016,Australia,AUS,summer
Jan,35.1,2017,Australia,AUS,summer
Feb,34.4,2017,Australia,AUS,summer
Mar,33.6,2017,Australia,AUS,autumn
Apr,28.8,2017,Australia,AUS,autumn
May,25.6,2017,Australia,AUS,autumn
Jun,22.6,2017,Australia,AUS,winter
Jul,23.1,2017,Australia,AUS,winter
Aug,24.5,2017,Australia,AUS,winter
Sep,28.2,2017,Australia,AUS,spring
Oct,31.3,2017,Australia,AUS,spring
Nov,33.2,2017,Australia,AUS,spring
Dec,35.2,2017,Australia,AUS,summer
Jan,36.1,2018,Australia,AUS,summer
Feb,34.6,2018,Australia,AUS,summer
Mar,33.0,2018,Australia,AUS,autumn
Apr,31.2,2018,Australia,AUS,autumn
May,25.2,2018,Australia,AUS,autumn
Jun,22.1,2018,Australia,AUS,winter
Jul,22.8,2018,Australia,AUS,winter
Aug,23.6,2018,Australia,AUS,winter
Sep,27.5,2018,Australia,AUS,spring
Oct,31.7,2018,Australia,AUS,spring
Nov,33.0,2018,Australia,AUS,spring
Dec,36.1,2018,Australia,AUS,summer
Jan,37.2,2019,Australia,AUS,summer
Feb,35.3,2019,Australia,AUS,summer
Mar,33.7,2019,Australia,AUS,autumn
Apr,29.8,2019,Australia,AUS,autumn
May,25.2,2019,Australia,AUS,autumn
Jun,21.9,2019,Australia,AUS,winter
Jul,22.8,2019,Australia,AUS,winter
Aug,23.6,2019,Australia,AUS,winter
Sep,28.1,2019,Australia,AUS,spring
Oct,32.4,2019,Australia,AUS,spring
Nov,34.0,2019,Australia,AUS,spring
Dec,37.6,2019,Australia,AUS,summer
Jan,35.8,2020,Australia,AUS,summer
Feb,34.3,2020,Australia,AUS,summer
Mar,32.4,2020,Australia,AUS,autumn
Apr,30.0,2020,Australia,AUS,autumn
May,24.0,2020,Australia,AUS,autumn
Jun,22.9,2020,Australia,AUS,winter
Jul,22.2,2020,Australia,AUS,winter
Aug,24.3,2020,Australia,AUS,winter
Sep,28.7,2020,Australia,AUS,spring
Oct,30.7,2020,Australia,AUS,spring
Nov,34.9,2020,Australia,AUS,spring
Dec,33.8,2020,Australia,AUS,summer
