month,tasmax,year,country,iso3,season
Oct,0.1,2015,Canada,CAN,autumn
Nov,-8.7,2015,Canada,CAN,autumn
Dec,-15.1,2015,Canada,CAN,winter
Jan,-15.6,2016,Canada,CAN,winter
Feb,-15.8,2016,Canada,CAN,winter
Mar,-10.7,2016,Canada,CAN,spring
Apr,-4.4,2016,Canada,CAN,spring
May,6.5,2016,Canada,CAN,spring
Jun,13.3,2016,Canada,CAN,summer
Jul,16.7,2016,Canada,CAN,summer
Aug,15.4,2016,Canada,CAN,summer
Sep,8.8,2016,Canada,CAN,autumn
Oct,-1.0,2016,Canada,CAN,autumn
Nov,-6.6,2016,Canada,CAN,autumn
Dec,-17.3,2016,Canada,CAN,winter
Jan,-16.7,2017,Canada,CAN,winter
Feb,-16.8,2017,Canada,CAN,winter
Mar,-13.5,2017,Canada,CAN,spring
Apr,-4.4,2017,Canada,CAN,spring
May,5.4,2017,Canada,CAN,spring
Jun,12.8,2017,Canada,CAN,summer
Jul,17.0,2017,Canada,CAN,summer
Aug,15.5,2017,Canada,CAN,summer
Sep,9.3,2017,Canada,CAN,autumn
Oct,0.0,2017,Canada,CAN,autumn
Nov,-11.3,2017,Canada,CAN,autumn
Dec,-15.5,2017,Canada,CAN,winter
Jan,-18.8,2018,Canada,CAN,winter
Feb,-19.4,2018,Canada,CAN,winter
Mar,-12.3,2018,Canada,CAN,spring
Apr,-6.0,2018,Canada,CAN,spring
May,5.0,2018,Canada,CAN,spring
Jun,12.3,2018,Canada,CAN,summer
Jul,17.1,2018,Canada,CAN,summer
Aug,14.3,2018,Canada,CAN,summer
Sep,6.3,2018,Canada,CAN,autumn
Oct,-1.7,2018,Canada,CAN,autumn
Nov,-11.3,2018,Canada,CAN,autumn
Dec,-14.7,2018,Canada,CAN,winter
Jan,-19.3,2019,Canada,CAN,winter
Feb,-20.1,2019,Canada,CAN,winter
Mar,-11.7,2019,Canada,CAN,spring
Apr,-4.6,2019,Canada,CAN,spring
May,4.8,2019,Canada,CAN,spring
Jun,12.1,2019,Canada,CAN,summer
Jul,16.4,2019,Canada,CAN,summer
Aug,14.0,2019,Canada,CAN,summer
Sep,8.3,2019,Canada,CAN,autumn
Oct,-0.6,2019,Canada,CAN,autumn
Nov,-9.8,2019,Canada,CAN,autumn
Dec,-15.5,2019,Canada,CAN,winter
Jan,-18.7,2020,Canada,CAN,winter
Feb,-17.5,2020,Canada,CAN,winter
Mar,-13.2,2020,Canada,CAN,spring
Apr,-5.2,2020,Canada,CAN,spring
May,4.1,2020,Canada,CAN,spring
Jun,12.4,2020,Canada,CAN,summer
Jul,16.8,2020,Canada,CAN,summer
Aug,14.6,2020,Canada,CAN,summer
Sep,7.8,2020,Canada,CAN,autumn
Oct,-1.9,2020,Canada,CAN,autumn
Nov,-10.3,2020,Canada,CAN,autumn
Dec,-14.2,2020,Canada,CAN,winter
