month,tasmax,year,country,iso3,season
Aug,26.5,2019,France,FRA,summer
Sep,22.7,2019,France,FRA,autumn
Oct,17.5,2019,France,FRA,autumn
Nov,10.5,2019,France,FRA,autumn
Dec,10.0,2019,France,FRA,winter
Jan,9.2,2020,France,FRA,winter
Feb,11.9,2020,France,FRA,winter
Mar,12.6,2020,France,FRA,spring
Apr,18.4,2020,France,FRA,spring
May,21.1,2020,France,FRA,spring
Jun,22.3,2020,France,FRA,summer
Jul,26.5,2020,France,FRA,summer
Aug,27.0,2020,France,FRA,summer
Sep,23.3,2020,France,FRA,autumn
Oct,15.5,2020,France,FRA,autumn
Nov,12.9,2020,France,FRA,autumn
Dec,8.4,2020,France,FRA,winter
