month,tasmax,year,country,iso3,season
Aug,23.8,2016,Germany,DEU,summer
Sep,22.9,2016,Germany,DEU,autumn
Oct,12.1,2016,Germany,DEU,autumn
Nov,7.2,2016,Germany,DEU,autumn
Dec,5.3,2016,Germany,DEU,winter
Jan,1.4,2017,Germany,DEU,winter
Feb,6.4,2017,Germany,DEU,winter
Mar,12.4,2017,Germany,DEU,spring
Apr,12.8,2017,Germany,DEU,spring
May,19.9,2017,Germany,DEU,spring
Jun,23.6,2017,Germany,DEU,summer
Jul,23.4,2017,Germany,DEU,summer
Aug,23.8,2017,Germany,DEU,summer
Sep,17.7,2017,Germany,DEU,autumn
Oct,15.3,2017,Germany,DEU,autumn
Nov,7.8,2017,Germany,DEU,autumn
Dec,4.7,2017,Germany,DEU,winter
Jan,6.0,2018,Germany,DEU,winter
Feb,1.3,2018,Germany,DEU,winter
Mar,6.7,2018,Germany,DEU,spring
Apr,18.0,2018,Germany,DEU,spring
May,22.1,2018,Germany,DEU,spring
Jun,23.3,2018,Germany,DEU,summer
Jul,26.7,2018,Germany,DEU,summer
Aug,26.1,2018,Germany,DEU,summer
Sep,21.6,2018,Germany,DEU,autumn
Oct,16.3,2018,Germany,DEU,autumn
Nov,8.6,2018,Germany,DEU,autumn
Dec,5.9,2018,Germany,DEU,winter
Jan,2.7,2019,Germany,DEU,winter
Feb,8.3,2019,Germany,DEU,winter
Mar,11.3,2019,Germany,DEU,spring
Apr,15.8,2019,Germany,DEU,spring
May,16.3,2019,Germany,DEU,spring
Jun,24.9,2019,Germany,DEU,summer
Jul,24.9,2019,Germany,DEU,summer
Aug,25.2,2019,Germany,DEU,summer
Sep,19.8,2019,Germany,DEU,autumn
Oct,15.2,2019,Germany,DEU,autumn
Nov,8.1,2019,Germany,DEU,autumn
Dec,6.7,2019,Germany,DEU,winter
Jan,6.7,2020,Germany,DEU,winter
Feb,8.8,2020,Germany,DEU,winter
Mar,10.2,2020,Germany,DEU,spring
Apr,17.0,2020,Germany,DEU,spring
May,18.2,2020,Germany,DEU,spring
Jun,22.3,2020,Germany,DEU,summer
Jul,23.7,2020,Germany,DEU,summer
Aug,26.2,2020,Germany,DEU,summer
Sep,21.1,2020,Germany,DEU,autumn
Oct,13.9,2020,Germany,DEU,autumn
Nov,10.0,2020,Germany,DEU,autumn
Dec,5.3,2020,Germany,DEU,winter
