tasmax, Year, Statistics, Country, ISO3
-1.77, 1959, Jan Average, China, CHN
4.15, 1959, Feb Average, China, CHN
7.84, 1959, Mar Average, China, CHN
13.38, 1959, Apr Average, China, CHN
18.55, 1959, May Average, China, CHN
23.27, 1959, Jun Average, China, CHN
25.08, 1959, Jul Average, China, CHN
24.40, 1959, Aug Average, China, CHN
20.69, 1959, Sep Average, China, CHN
13.53, 1959, Oct Average, China, CHN
5.79, 1959, Nov Average, China, CHN
0.06, 1959, Dec Average, China, CHN
-1.48, 1960, Jan Average, China, CHN
1.49, 1960, Feb Average, China, CHN
7.44, 1960, Mar Average, China, CHN
15.73, 1960, Apr Average, China, CHN
19.88, 1960, May Average, China, CHN
24.30, 1960, Jun Average, China, CHN
25.92, 1960, Jul Average, China, CHN
24.30, 1960, Aug Average, China, CHN
20.50, 1960, Sep Average, China, CHN
13.79, 1960, Oct Average, China, CHN
6.39, 1960, Nov Average, China, CHN
-0.13, 1960, Dec Average, China, CHN
-2.00, 1961, Jan Average, China, CHN
2.57, 1961, Feb Average, China, CHN
7.46, 1961, Mar Average, China, CHN
14.21, 1961, Apr Average, China, CHN
19.56, 1961, May Average, China, CHN
23.34, 1961, Jun Average, China, CHN
25.33, 1961, Jul Average, China, CHN
24.40, 1961, Aug Average, China, CHN
20.43, 1961, Sep Average, China, CHN
13.95, 1961, Oct Average, China, CHN
4.73, 1961, Nov Average, China, CHN
1.09, 1961, Dec Average, China, CHN
-1.64, 1962, Jan Average, China, CHN
2.41, 1962, Feb Average, China, CHN
9.12, 1962, Mar Average, China, CHN
13.74, 1962, Apr Average, China, CHN
20.16, 1962, May Average, China, CHN
23.41, 1962, Jun Average, China, CHN
25.08, 1962, Jul Average, China, CHN
24.55, 1962, Aug Average, China, CHN
20.50, 1962, Sep Average, China, CHN
13.77, 1962, Oct Average, China, CHN
6.39, 1962, Nov Average, China, CHN
0.59, 1962, Dec Average, China, CHN
-2.03, 1963, Jan Average, China, CHN
-2.12, 1963, Feb Average, China, CHN
7.77, 1963, Mar Average, China, CHN
14.84, 1963, Apr Average, China, CHN
19.08, 1963, May Average, China, CHN
22.69, 1963, Jun Average, China, CHN
24.85, 1963, Jul Average, China, CHN
24.35, 1963, Aug Average, China, CHN
19.74, 1963, Sep Average, China, CHN
13.78, 1963, Oct Average, China, CHN
6.82, 1963, Nov Average, China, CHN
0.09, 1963, Dec Average, China, CHN
-0.19, 1964, Jan Average, China, CHN
1.17, 1964, Feb Average, China, CHN
6.85, 1964, Mar Average, China, CHN
13.94, 1964, Apr Average, China, CHN
20.06, 1964, May Average, China, CHN
23.34, 1964, Jun Average, China, CHN
24.94, 1964, Jul Average, China, CHN
23.83, 1964, Aug Average, China, CHN
20.10, 1964, Sep Average, China, CHN
14.40, 1964, Oct Average, China, CHN
6.30, 1964, Nov Average, China, CHN
-0.75, 1964, Dec Average, China, CHN
-0.65, 1965, Jan Average, China, CHN
3.43, 1965, Feb Average, China, CHN
8.14, 1965, Mar Average, China, CHN
13.64, 1965, Apr Average, China, CHN
19.64, 1965, May Average, China, CHN
23.39, 1965, Jun Average, China, CHN
24.93, 1965, Jul Average, China, CHN
24.67, 1965, Aug Average, China, CHN
19.98, 1965, Sep Average, China, CHN
13.56, 1965, Oct Average, China, CHN
5.77, 1965, Nov Average, China, CHN
-1.30, 1965, Dec Average, China, CHN
-2.02, 1966, Jan Average, China, CHN
0.46, 1966, Feb Average, China, CHN
7.44, 1966, Mar Average, China, CHN
13.89, 1966, Apr Average, China, CHN
20.30, 1966, May Average, China, CHN
23.13, 1966, Jun Average, China, CHN
25.32, 1966, Jul Average, China, CHN
24.67, 1966, Aug Average, China, CHN
19.70, 1966, Sep Average, China, CHN
13.84, 1966, Oct Average, China, CHN
3.64, 1966, Nov Average, China, CHN
-1.82, 1966, Dec Average, China, CHN
-1.99, 1967, Jan Average, China, CHN
-1.40, 1967, Feb Average, China, CHN
8.37, 1967, Mar Average, China, CHN
14.38, 1967, Apr Average, China, CHN
19.53, 1967, May Average, China, CHN
23.34, 1967, Jun Average, China, CHN
25.21, 1967, Jul Average, China, CHN
23.79, 1967, Aug Average, China, CHN
19.96, 1967, Sep Average, China, CHN
12.86, 1967, Oct Average, China, CHN
6.94, 1967, Nov Average, China, CHN
1.58, 1967, Dec Average, China, CHN
-3.12, 1968, Jan Average, China, CHN
-1.76, 1968, Feb Average, China, CHN
7.48, 1968, Mar Average, China, CHN
14.40, 1968, Apr Average, China, CHN
20.36, 1968, May Average, China, CHN
22.78, 1968, Jun Average, China, CHN
24.93, 1968, Jul Average, China, CHN
23.92, 1968, Aug Average, China, CHN
19.91, 1968, Sep Average, China, CHN
14.25, 1968, Oct Average, China, CHN
5.34, 1968, Nov Average, China, CHN
0.22, 1968, Dec Average, China, CHN
-2.33, 1969, Jan Average, China, CHN
1.90, 1969, Feb Average, China, CHN
4.51, 1969, Mar Average, China, CHN
13.97, 1969, Apr Average, China, CHN
19.77, 1969, May Average, China, CHN
22.93, 1969, Jun Average, China, CHN
24.91, 1969, Jul Average, China, CHN
24.69, 1969, Aug Average, China, CHN
19.82, 1969, Sep Average, China, CHN
13.92, 1969, Oct Average, China, CHN
5.98, 1969, Nov Average, China, CHN
0.48, 1969, Dec Average, China, CHN
-1.53, 1970, Jan Average, China, CHN
0.78, 1970, Feb Average, China, CHN
7.10, 1970, Mar Average, China, CHN
14.82, 1970, Apr Average, China, CHN
19.17, 1970, May Average, China, CHN
23.18, 1970, Jun Average, China, CHN
25.42, 1970, Jul Average, China, CHN
24.14, 1970, Aug Average, China, CHN
19.53, 1970, Sep Average, China, CHN
13.89, 1970, Oct Average, China, CHN
7.14, 1970, Nov Average, China, CHN
0.96, 1970, Dec Average, China, CHN
-0.55, 1971, Jan Average, China, CHN
-1.34, 1971, Feb Average, China, CHN
8.67, 1971, Mar Average, China, CHN
13.94, 1971, Apr Average, China, CHN
20.12, 1971, May Average, China, CHN
23.75, 1971, Jun Average, China, CHN
25.04, 1971, Jul Average, China, CHN
24.49, 1971, Aug Average, China, CHN
19.38, 1971, Sep Average, China, CHN
13.45, 1971, Oct Average, China, CHN
5.81, 1971, Nov Average, China, CHN
0.38, 1971, Dec Average, China, CHN
-1.14, 1972, Jan Average, China, CHN
2.54, 1972, Feb Average, China, CHN
7.94, 1972, Mar Average, China, CHN
15.20, 1972, Apr Average, China, CHN
18.81, 1972, May Average, China, CHN
22.78, 1972, Jun Average, China, CHN
25.28, 1972, Jul Average, China, CHN
24.39, 1972, Aug Average, China, CHN
20.42, 1972, Sep Average, China, CHN
13.03, 1972, Oct Average, China, CHN
6.81, 1972, Nov Average, China, CHN
0.83, 1972, Dec Average, China, CHN
-1.51, 1973, Jan Average, China, CHN
0.20, 1973, Feb Average, China, CHN
6.57, 1973, Mar Average, China, CHN
15.59, 1973, Apr Average, China, CHN
19.96, 1973, May Average, China, CHN
22.81, 1973, Jun Average, China, CHN
25.03, 1973, Jul Average, China, CHN
23.87, 1973, Aug Average, China, CHN
19.77, 1973, Sep Average, China, CHN
13.49, 1973, Oct Average, China, CHN
6.72, 1973, Nov Average, China, CHN
-2.24, 1973, Dec Average, China, CHN
-1.00, 1974, Jan Average, China, CHN
1.72, 1974, Feb Average, China, CHN
8.30, 1974, Mar Average, China, CHN
14.52, 1974, Apr Average, China, CHN
18.76, 1974, May Average, China, CHN
23.34, 1974, Jun Average, China, CHN
24.91, 1974, Jul Average, China, CHN
25.12, 1974, Aug Average, China, CHN
20.79, 1974, Sep Average, China, CHN
14.47, 1974, Oct Average, China, CHN
5.93, 1974, Nov Average, China, CHN
-1.04, 1974, Dec Average, China, CHN
-0.51, 1975, Jan Average, China, CHN
2.72, 1975, Feb Average, China, CHN
6.20, 1975, Mar Average, China, CHN
13.38, 1975, Apr Average, China, CHN
19.37, 1975, May Average, China, CHN
22.08, 1975, Jun Average, China, CHN
24.20, 1975, Jul Average, China, CHN
23.42, 1975, Aug Average, China, CHN
19.89, 1975, Sep Average, China, CHN
13.76, 1975, Oct Average, China, CHN
4.22, 1975, Nov Average, China, CHN
-0.45, 1975, Dec Average, China, CHN
-4.34, 1976, Jan Average, China, CHN
0.58, 1976, Feb Average, China, CHN
8.43, 1976, Mar Average, China, CHN
14.35, 1976, Apr Average, China, CHN
18.85, 1976, May Average, China, CHN
22.82, 1976, Jun Average, China, CHN
25.17, 1976, Jul Average, China, CHN
24.37, 1976, Aug Average, China, CHN
20.77, 1976, Sep Average, China, CHN
14.36, 1976, Oct Average, China, CHN
6.05, 1976, Nov Average, China, CHN
0.65, 1976, Dec Average, China, CHN
-2.58, 1977, Jan Average, China, CHN
0.11, 1977, Feb Average, China, CHN
6.88, 1977, Mar Average, China, CHN
15.45, 1977, Apr Average, China, CHN
19.89, 1977, May Average, China, CHN
23.75, 1977, Jun Average, China, CHN
25.59, 1977, Jul Average, China, CHN
24.68, 1977, Aug Average, China, CHN
20.51, 1977, Sep Average, China, CHN
13.87, 1977, Oct Average, China, CHN
6.35, 1977, Nov Average, China, CHN
1.99, 1977, Dec Average, China, CHN
-0.38, 1978, Jan Average, China, CHN
3.23, 1978, Feb Average, China, CHN
6.84, 1978, Mar Average, China, CHN
13.93, 1978, Apr Average, China, CHN
19.62, 1978, May Average, China, CHN
23.54, 1978, Jun Average, China, CHN
24.47, 1978, Jul Average, China, CHN
23.99, 1978, Aug Average, China, CHN
19.13, 1978, Sep Average, China, CHN
15.23, 1978, Oct Average, China, CHN
5.71, 1978, Nov Average, China, CHN
1.64, 1978, Dec Average, China, CHN
-1.93, 1979, Jan Average, China, CHN
0.58, 1979, Feb Average, China, CHN
6.51, 1979, Mar Average, China, CHN
13.89, 1979, Apr Average, China, CHN
19.90, 1979, May Average, China, CHN
23.40, 1979, Jun Average, China, CHN
25.20, 1979, Jul Average, China, CHN
23.60, 1979, Aug Average, China, CHN
19.78, 1979, Sep Average, China, CHN
13.49, 1979, Oct Average, China, CHN
8.80, 1979, Nov Average, China, CHN
0.90, 1979, Dec Average, China, CHN
-1.88, 1980, Jan Average, China, CHN
1.85, 1980, Feb Average, China, CHN
8.73, 1980, Mar Average, China, CHN
15.30, 1980, Apr Average, China, CHN
19.70, 1980, May Average, China, CHN
23.53, 1980, Jun Average, China, CHN
25.50, 1980, Jul Average, China, CHN
24.01, 1980, Aug Average, China, CHN
19.91, 1980, Sep Average, China, CHN
12.65, 1980, Oct Average, China, CHN
4.17, 1980, Nov Average, China, CHN
0.21, 1980, Dec Average, China, CHN
0.40, 1981, Jan Average, China, CHN
1.54, 1981, Feb Average, China, CHN
7.82, 1981, Mar Average, China, CHN
14.28, 1981, Apr Average, China, CHN
19.94, 1981, May Average, China, CHN
22.89, 1981, Jun Average, China, CHN
25.02, 1981, Jul Average, China, CHN
24.26, 1981, Aug Average, China, CHN
19.42, 1981, Sep Average, China, CHN
14.81, 1981, Oct Average, China, CHN
5.69, 1981, Nov Average, China, CHN
-0.23, 1981, Dec Average, China, CHN
-1.67, 1982, Jan Average, China, CHN
0.34, 1982, Feb Average, China, CHN
6.89, 1982, Mar Average, China, CHN
13.80, 1982, Apr Average, China, CHN
19.74, 1982, May Average, China, CHN
22.23, 1982, Jun Average, China, CHN
24.49, 1982, Jul Average, China, CHN
24.55, 1982, Aug Average, China, CHN
20.68, 1982, Sep Average, China, CHN
13.96, 1982, Oct Average, China, CHN
7.34, 1982, Nov Average, China, CHN
0.50, 1982, Dec Average, China, CHN
-2.88, 1983, Jan Average, China, CHN
-0.48, 1983, Feb Average, China, CHN
7.18, 1983, Mar Average, China, CHN
14.06, 1983, Apr Average, China, CHN
19.57, 1983, May Average, China, CHN
23.21, 1983, Jun Average, China, CHN
24.50, 1983, Jul Average, China, CHN
24.40, 1983, Aug Average, China, CHN
19.45, 1983, Sep Average, China, CHN
13.89, 1983, Oct Average, China, CHN
6.83, 1983, Nov Average, China, CHN
-1.41, 1983, Dec Average, China, CHN
-2.11, 1984, Jan Average, China, CHN
1.26, 1984, Feb Average, China, CHN
5.63, 1984, Mar Average, China, CHN
15.18, 1984, Apr Average, China, CHN
19.75, 1984, May Average, China, CHN
22.72, 1984, Jun Average, China, CHN
24.90, 1984, Jul Average, China, CHN
24.66, 1984, Aug Average, China, CHN
19.08, 1984, Sep Average, China, CHN
14.08, 1984, Oct Average, China, CHN
5.53, 1984, Nov Average, China, CHN
-0.39, 1984, Dec Average, China, CHN
-0.73, 1985, Jan Average, China, CHN
1.19, 1985, Feb Average, China, CHN
7.41, 1985, Mar Average, China, CHN
13.57, 1985, Apr Average, China, CHN
20.14, 1985, May Average, China, CHN
23.37, 1985, Jun Average, China, CHN
24.99, 1985, Jul Average, China, CHN
24.38, 1985, Aug Average, China, CHN
20.30, 1985, Sep Average, China, CHN
12.97, 1985, Oct Average, China, CHN
5.30, 1985, Nov Average, China, CHN
0.67, 1985, Dec Average, China, CHN
-0.22, 1986, Jan Average, China, CHN
3.33, 1986, Feb Average, China, CHN
7.28, 1986, Mar Average, China, CHN
14.55, 1986, Apr Average, China, CHN
19.11, 1986, May Average, China, CHN
22.78, 1986, Jun Average, China, CHN
24.90, 1986, Jul Average, China, CHN
24.23, 1986, Aug Average, China, CHN
20.25, 1986, Sep Average, China, CHN
13.65, 1986, Oct Average, China, CHN
6.10, 1986, Nov Average, China, CHN
1.57, 1986, Dec Average, China, CHN
-0.28, 1987, Jan Average, China, CHN
0.60, 1987, Feb Average, China, CHN
5.64, 1987, Mar Average, China, CHN
14.63, 1987, Apr Average, China, CHN
19.11, 1987, May Average, China, CHN
23.93, 1987, Jun Average, China, CHN
25.49, 1987, Jul Average, China, CHN
23.91, 1987, Aug Average, China, CHN
20.19, 1987, Sep Average, China, CHN
14.20, 1987, Oct Average, China, CHN
7.41, 1987, Nov Average, China, CHN
2.14, 1987, Dec Average, China, CHN
-1.33, 1988, Jan Average, China, CHN
1.55, 1988, Feb Average, China, CHN
7.68, 1988, Mar Average, China, CHN
14.18, 1988, Apr Average, China, CHN
19.67, 1988, May Average, China, CHN
22.49, 1988, Jun Average, China, CHN
24.68, 1988, Jul Average, China, CHN
24.23, 1988, Aug Average, China, CHN
20.25, 1988, Sep Average, China, CHN
14.59, 1988, Oct Average, China, CHN
5.74, 1988, Nov Average, China, CHN
1.40, 1988, Dec Average, China, CHN
-1.28, 1989, Jan Average, China, CHN
1.64, 1989, Feb Average, China, CHN
8.21, 1989, Mar Average, China, CHN
13.24, 1989, Apr Average, China, CHN
19.46, 1989, May Average, China, CHN
23.45, 1989, Jun Average, China, CHN
24.98, 1989, Jul Average, China, CHN
24.69, 1989, Aug Average, China, CHN
20.54, 1989, Sep Average, China, CHN
14.78, 1989, Oct Average, China, CHN
8.15, 1989, Nov Average, China, CHN
1.69, 1989, Dec Average, China, CHN
-1.62, 1990, Jan Average, China, CHN
2.12, 1990, Feb Average, China, CHN
7.14, 1990, Mar Average, China, CHN
13.86, 1990, Apr Average, China, CHN
19.51, 1990, May Average, China, CHN
23.28, 1990, Jun Average, China, CHN
25.26, 1990, Jul Average, China, CHN
24.44, 1990, Aug Average, China, CHN
20.44, 1990, Sep Average, China, CHN
13.95, 1990, Oct Average, China, CHN
6.21, 1990, Nov Average, China, CHN
0.04, 1990, Dec Average, China, CHN
-0.95, 1991, Jan Average, China, CHN
1.52, 1991, Feb Average, China, CHN
6.59, 1991, Mar Average, China, CHN
15.43, 1991, Apr Average, China, CHN
19.16, 1991, May Average, China, CHN
22.53, 1991, Jun Average, China, CHN
24.71, 1991, Jul Average, China, CHN
23.92, 1991, Aug Average, China, CHN
19.62, 1991, Sep Average, China, CHN
13.14, 1991, Oct Average, China, CHN
5.95, 1991, Nov Average, China, CHN
0.99, 1991, Dec Average, China, CHN
-2.50, 1992, Jan Average, China, CHN
3.56, 1992, Feb Average, China, CHN
7.94, 1992, Mar Average, China, CHN
14.37, 1992, Apr Average, China, CHN
18.85, 1992, May Average, China, CHN
22.79, 1992, Jun Average, China, CHN
24.07, 1992, Jul Average, China, CHN
23.01, 1992, Aug Average, China, CHN
20.27, 1992, Sep Average, China, CHN
13.57, 1992, Oct Average, China, CHN
5.78, 1992, Nov Average, China, CHN
0.55, 1992, Dec Average, China, CHN
-0.55, 1993, Jan Average, China, CHN
1.76, 1993, Feb Average, China, CHN
6.65, 1993, Mar Average, China, CHN
15.12, 1993, Apr Average, China, CHN
20.57, 1993, May Average, China, CHN
23.47, 1993, Jun Average, China, CHN
25.91, 1993, Jul Average, China, CHN
25.12, 1993, Aug Average, China, CHN
20.02, 1993, Sep Average, China, CHN
13.40, 1993, Oct Average, China, CHN
8.06, 1993, Nov Average, China, CHN
0.48, 1993, Dec Average, China, CHN
-1.71, 1994, Jan Average, China, CHN
2.09, 1994, Feb Average, China, CHN
7.81, 1994, Mar Average, China, CHN
13.58, 1994, Apr Average, China, CHN
20.09, 1994, May Average, China, CHN
23.87, 1994, Jun Average, China, CHN
24.99, 1994, Jul Average, China, CHN
24.04, 1994, Aug Average, China, CHN
20.32, 1994, Sep Average, China, CHN
14.16, 1994, Oct Average, China, CHN
7.25, 1994, Nov Average, China, CHN
0.39, 1994, Dec Average, China, CHN
-1.80, 1995, Jan Average, China, CHN
1.65, 1995, Feb Average, China, CHN
7.06, 1995, Mar Average, China, CHN
13.38, 1995, Apr Average, China, CHN
19.58, 1995, May Average, China, CHN
22.90, 1995, Jun Average, China, CHN
24.56, 1995, Jul Average, China, CHN
24.07, 1995, Aug Average, China, CHN
20.33, 1995, Sep Average, China, CHN
13.91, 1995, Oct Average, China, CHN
5.37, 1995, Nov Average, China, CHN
1.62, 1995, Dec Average, China, CHN
-0.61, 1996, Jan Average, China, CHN
1.71, 1996, Feb Average, China, CHN
8.98, 1996, Mar Average, China, CHN
14.98, 1996, Apr Average, China, CHN
20.19, 1996, May Average, China, CHN
23.47, 1996, Jun Average, China, CHN
25.62, 1996, Jul Average, China, CHN
24.96, 1996, Aug Average, China, CHN
19.57, 1996, Sep Average, China, CHN
13.64, 1996, Oct Average, China, CHN
5.95, 1996, Nov Average, China, CHN
0.27, 1996, Dec Average, China, CHN
-2.12, 1997, Jan Average, China, CHN
3.89, 1997, Feb Average, China, CHN
7.58, 1997, Mar Average, China, CHN
16.83, 1997, Apr Average, China, CHN
20.09, 1997, May Average, China, CHN
23.54, 1997, Jun Average, China, CHN
25.08, 1997, Jul Average, China, CHN
24.09, 1997, Aug Average, China, CHN
21.59, 1997, Sep Average, China, CHN
15.29, 1997, Oct Average, China, CHN
7.81, 1997, Nov Average, China, CHN
1.96, 1997, Dec Average, China, CHN
0.01, 1998, Jan Average, China, CHN
4.96, 1998, Feb Average, China, CHN
7.27, 1998, Mar Average, China, CHN
15.74, 1998, Apr Average, China, CHN
19.68, 1998, May Average, China, CHN
23.54, 1998, Jun Average, China, CHN
25.30, 1998, Jul Average, China, CHN
24.32, 1998, Aug Average, China, CHN
21.03, 1998, Sep Average, China, CHN
13.85, 1998, Oct Average, China, CHN
6.82, 1998, Nov Average, China, CHN
1.24, 1998, Dec Average, China, CHN
-2.23, 1999, Jan Average, China, CHN
0.60, 1999, Feb Average, China, CHN
8.14, 1999, Mar Average, China, CHN
14.78, 1999, Apr Average, China, CHN
21.10, 1999, May Average, China, CHN
23.71, 1999, Jun Average, China, CHN
26.24, 1999, Jul Average, China, CHN
24.34, 1999, Aug Average, China, CHN
20.53, 1999, Sep Average, China, CHN
13.07, 1999, Oct Average, China, CHN
5.05, 1999, Nov Average, China, CHN
0.91, 1999, Dec Average, China, CHN
-1.48, 2000, Jan Average, China, CHN
2.36, 2000, Feb Average, China, CHN
8.68, 2000, Mar Average, China, CHN
14.43, 2000, Apr Average, China, CHN
20.33, 2000, May Average, China, CHN
23.95, 2000, Jun Average, China, CHN
26.32, 2000, Jul Average, China, CHN
24.45, 2000, Aug Average, China, CHN
20.57, 2000, Sep Average, China, CHN
14.76, 2000, Oct Average, China, CHN
7.83, 2000, Nov Average, China, CHN
-0.61, 2000, Dec Average, China, CHN
0.53, 2001, Jan Average, China, CHN
4.80, 2001, Feb Average, China, CHN
9.91, 2001, Mar Average, China, CHN
15.04, 2001, Apr Average, China, CHN
19.47, 2001, May Average, China, CHN
23.86, 2001, Jun Average, China, CHN
25.50, 2001, Jul Average, China, CHN
24.77, 2001, Aug Average, China, CHN
20.27, 2001, Sep Average, China, CHN
13.56, 2001, Oct Average, China, CHN
6.33, 2001, Nov Average, China, CHN
-0.45, 2001, Dec Average, China, CHN
-0.42, 2002, Jan Average, China, CHN
3.07, 2002, Feb Average, China, CHN
7.77, 2002, Mar Average, China, CHN
14.96, 2002, Apr Average, China, CHN
19.27, 2002, May Average, China, CHN
23.28, 2002, Jun Average, China, CHN
24.81, 2002, Jul Average, China, CHN
24.09, 2002, Aug Average, China, CHN
20.65, 2002, Sep Average, China, CHN
14.29, 2002, Oct Average, China, CHN
6.34, 2002, Nov Average, China, CHN
0.86, 2002, Dec Average, China, CHN
-0.96, 2003, Jan Average, China, CHN
3.75, 2003, Feb Average, China, CHN
8.94, 2003, Mar Average, China, CHN
16.43, 2003, Apr Average, China, CHN
19.83, 2003, May Average, China, CHN
23.54, 2003, Jun Average, China, CHN
25.17, 2003, Jul Average, China, CHN
24.11, 2003, Aug Average, China, CHN
20.62, 2003, Sep Average, China, CHN
14.00, 2003, Oct Average, China, CHN
7.19, 2003, Nov Average, China, CHN
1.04, 2003, Dec Average, China, CHN
-1.55, 2004, Jan Average, China, CHN
-0.40, 2004, Feb Average, China, CHN
7.95, 2004, Mar Average, China, CHN
15.61, 2004, Apr Average, China, CHN
19.46, 2004, May Average, China, CHN
24.31, 2004, Jun Average, China, CHN
25.62, 2004, Jul Average, China, CHN
24.06, 2004, Aug Average, China, CHN
21.41, 2004, Sep Average, China, CHN
14.27, 2004, Oct Average, China, CHN
7.46, 2004, Nov Average, China, CHN
-0.62, 2004, Dec Average, China, CHN
-0.68, 2005, Jan Average, China, CHN
2.75, 2005, Feb Average, China, CHN
8.53, 2005, Mar Average, China, CHN
14.74, 2005, Apr Average, China, CHN
20.13, 2005, May Average, China, CHN
23.55, 2005, Jun Average, China, CHN
25.85, 2005, Jul Average, China, CHN
25.56, 2005, Aug Average, China, CHN
20.82, 2005, Sep Average, China, CHN
15.53, 2005, Oct Average, China, CHN
7.61, 2005, Nov Average, China, CHN
1.02, 2005, Dec Average, China, CHN
0.05, 2006, Jan Average, China, CHN
5.30, 2006, Feb Average, China, CHN
8.46, 2006, Mar Average, China, CHN
15.23, 2006, Apr Average, China, CHN
21.33, 2006, May Average, China, CHN
24.02, 2006, Jun Average, China, CHN
25.42, 2006, Jul Average, China, CHN
25.11, 2006, Aug Average, China, CHN
20.66, 2006, Sep Average, China, CHN
14.09, 2006, Oct Average, China, CHN
7.51, 2006, Nov Average, China, CHN
1.54, 2006, Dec Average, China, CHN
-3.02, 2007, Jan Average, China, CHN
0.08, 2007, Feb Average, China, CHN
10.34, 2007, Mar Average, China, CHN
15.60, 2007, Apr Average, China, CHN
20.41, 2007, May Average, China, CHN
23.60, 2007, Jun Average, China, CHN
25.49, 2007, Jul Average, China, CHN
24.21, 2007, Aug Average, China, CHN
20.71, 2007, Sep Average, China, CHN
14.58, 2007, Oct Average, China, CHN
7.00, 2007, Nov Average, China, CHN
1.76, 2007, Dec Average, China, CHN
-0.36, 2008, Jan Average, China, CHN
4.21, 2008, Feb Average, China, CHN
8.61, 2008, Mar Average, China, CHN
16.19, 2008, Apr Average, China, CHN
20.28, 2008, May Average, China, CHN
23.80, 2008, Jun Average, China, CHN
25.40, 2008, Jul Average, China, CHN
24.53, 2008, Aug Average, China, CHN
20.85, 2008, Sep Average, China, CHN
15.18, 2008, Oct Average, China, CHN
4.93, 2008, Nov Average, China, CHN
-0.01, 2008, Dec Average, China, CHN
-0.37, 2009, Jan Average, China, CHN
1.98, 2009, Feb Average, China, CHN
7.54, 2009, Mar Average, China, CHN
13.04, 2009, Apr Average, China, CHN
19.75, 2009, May Average, China, CHN
23.66, 2009, Jun Average, China, CHN
26.07, 2009, Jul Average, China, CHN
24.96, 2009, Aug Average, China, CHN
20.59, 2009, Sep Average, China, CHN
13.82, 2009, Oct Average, China, CHN
7.64, 2009, Nov Average, China, CHN
0.70, 2009, Dec Average, China, CHN
-4.15, 2010, Jan Average, China, CHN
3.22, 2010, Feb Average, China, CHN
6.64, 2010, Mar Average, China, CHN
15.66, 2010, Apr Average, China, CHN
19.86, 2010, May Average, China, CHN
23.82, 2010, Jun Average, China, CHN
25.53, 2010, Jul Average, China, CHN
25.04, 2010, Aug Average, China, CHN
20.01, 2010, Sep Average, China, CHN
14.47, 2010, Oct Average, China, CHN
7.48, 2010, Nov Average, China, CHN
-0.18, 2010, Dec Average, China, CHN
-3.37, 2011, Jan Average, China, CHN
0.45, 2011, Feb Average, China, CHN
7.10, 2011, Mar Average, China, CHN
15.67, 2011, Apr Average, China, CHN
20.69, 2011, May Average, China, CHN
23.42, 2011, Jun Average, China, CHN
25.30, 2011, Jul Average, China, CHN
24.73, 2011, Aug Average, China, CHN
20.23, 2011, Sep Average, China, CHN
13.85, 2011, Oct Average, China, CHN
5.57, 2011, Nov Average, China, CHN
-1.06, 2011, Dec Average, China, CHN
-1.44, 2012, Jan Average, China, CHN
2.34, 2012, Feb Average, China, CHN
9.93, 2012, Mar Average, China, CHN
14.47, 2012, Apr Average, China, CHN
20.19, 2012, May Average, China, CHN
23.84, 2012, Jun Average, China, CHN
25.40, 2012, Jul Average, China, CHN
25.45, 2012, Aug Average, China, CHN
20.31, 2012, Sep Average, China, CHN
14.74, 2012, Oct Average, China, CHN
6.80, 2012, Nov Average, China, CHN
0.83, 2012, Dec Average, China, CHN
0.79, 2013, Jan Average, China, CHN
0.88, 2013, Feb Average, China, CHN
9.23, 2013, Mar Average, China, CHN
15.78, 2013, Apr Average, China, CHN
19.95, 2013, May Average, China, CHN
23.29, 2013, Jun Average, China, CHN
25.57, 2013, Jul Average, China, CHN
23.92, 2013, Aug Average, China, CHN
20.40, 2013, Sep Average, China, CHN
14.88, 2013, Oct Average, China, CHN
6.98, 2013, Nov Average, China, CHN
-0.08, 2013, Dec Average, China, CHN
0.42, 2014, Jan Average, China, CHN
3.54, 2014, Feb Average, China, CHN
9.25, 2014, Mar Average, China, CHN
15.13, 2014, Apr Average, China, CHN
20.05, 2014, May Average, China, CHN
23.05, 2014, Jun Average, China, CHN
25.65, 2014, Jul Average, China, CHN
24.47, 2014, Aug Average, China, CHN
20.14, 2014, Sep Average, China, CHN
14.90, 2014, Oct Average, China, CHN
6.51, 2014, Nov Average, China, CHN
0.78, 2014, Dec Average, China, CHN
-2.04, 2015, Jan Average, China, CHN
2.43, 2015, Feb Average, China, CHN
9.61, 2015, Mar Average, China, CHN
15.82, 2015, Apr Average, China, CHN
19.71, 2015, May Average, China, CHN
23.78, 2015, Jun Average, China, CHN
26.04, 2015, Jul Average, China, CHN
25.49, 2015, Aug Average, China, CHN
21.01, 2015, Sep Average, China, CHN
13.68, 2015, Oct Average, China, CHN
6.31, 2015, Nov Average, China, CHN
2.85, 2015, Dec Average, China, CHN
0.16, 2016, Jan Average, China, CHN
3.60, 2016, Feb Average, China, CHN
8.39, 2016, Mar Average, China, CHN
15.68, 2016, Apr Average, China, CHN
20.98, 2016, May Average, China, CHN
23.55, 2016, Jun Average, China, CHN
26.66, 2016, Jul Average, China, CHN
24.61, 2016, Aug Average, China, CHN
21.09, 2016, Sep Average, China, CHN
13.98, 2016, Oct Average, China, CHN
6.90, 2016, Nov Average, China, CHN
1.48, 2016, Dec Average, China, CHN
-1.76, 2017, Jan Average, China, CHN
2.00, 2017, Feb Average, China, CHN
10.61, 2017, Mar Average, China, CHN
16.10, 2017, Apr Average, China, CHN
20.71, 2017, May Average, China, CHN
