Rainfall - (MM), Year, Statistics, Country, ISO3
115.4, 1962, Jun Average, India, IND
270.7, 1962, Jul Average, India, IND
244.5, 1962, Aug Average, India, IND
220.0, 1962, Sep Average, India, IND
73.0, 1962, Oct Average, India, IND
17.6, 1962, Nov Average, India, IND
28.0, 1962, Dec Average, India, IND
7.3, 1963, Jan Average, India, IND
8.3, 1963, Feb Average, India, IND
22.2, 1963, Mar Average, India, IND
37.6, 1963, Apr Average, India, IND
44.8, 1963, May Average, India, IND
145.0, 1963, Jun Average, India, IND
250.4, 1963, Jul Average, India, IND
283.6, 1963, Aug Average, India, IND
161.6, 1963, Sep Average, India, IND
95.9, 1963, Oct Average, India, IND
21.5, 1963, Nov Average, India, IND
11.4, 1963, Dec Average, India, IND
5.0, 1964, Jan Average, India, IND
7.5, 1964, Feb Average, India, IND
11.4, 1964, Mar Average, India, IND
30.2, 1964, Apr Average, India, IND
47.8, 1964, May Average, India, IND
136.2, 1964, Jun Average, India, IND
323.6, 1964, Jul Average, India, IND
274.3, 1964, Aug Average, India, IND
192.2, 1964, Sep Average, India, IND
67.3, 1964, Oct Average, India, IND
25.2, 1964, Nov Average, India, IND
7.2, 1964, Dec Average, India, IND
7.8, 1965, Jan Average, India, IND
13.2, 1965, Feb Average, India, IND
15.4, 1965, Mar Average, India, IND
28.8, 1965, Apr Average, India, IND
33.7, 1965, May Average, India, IND
107.7, 1965, Jun Average, India, IND
281.1, 1965, Jul Average, India, IND
214.7, 1965, Aug Average, India, IND
130.6, 1965, Sep Average, India, IND
32.2, 1965, Oct Average, India, IND
17.3, 1965, Nov Average, India, IND
19.6, 1965, Dec Average, India, IND
14.0, 1966, Jan Average, India, IND
10.6, 1966, Feb Average, India, IND
10.1, 1966, Mar Average, India, IND
16.6, 1966, Apr Average, India, IND
48.8, 1966, May Average, India, IND
149.2, 1966, Jun Average, India, IND
245.8, 1966, Jul Average, India, IND
209.3, 1966, Aug Average, India, IND
148.8, 1966, Sep Average, India, IND
52.8, 1966, Oct Average, India, IND
56.4, 1966, Nov Average, India, IND
16.8, 1966, Dec Average, India, IND
9.1, 1967, Jan Average, India, IND
5.6, 1967, Feb Average, India, IND
44.0, 1967, Mar Average, India, IND
25.4, 1967, Apr Average, India, IND
36.1, 1967, May Average, India, IND
153.2, 1967, Jun Average, India, IND
292.3, 1967, Jul Average, India, IND
247.5, 1967, Aug Average, India, IND
153.6, 1967, Sep Average, India, IND
40.4, 1967, Oct Average, India, IND
12.1, 1967, Nov Average, India, IND
37.4, 1967, Dec Average, India, IND
15.6, 1968, Jan Average, India, IND
14.2, 1968, Feb Average, India, IND
20.5, 1968, Mar Average, India, IND
33.0, 1968, Apr Average, India, IND
37.9, 1968, May Average, India, IND
155.9, 1968, Jun Average, India, IND
254.1, 1968, Jul Average, India, IND
194.3, 1968, Aug Average, India, IND
138.8, 1968, Sep Average, India, IND
66.5, 1968, Oct Average, India, IND
19.1, 1968, Nov Average, India, IND
8.0, 1968, Dec Average, India, IND
6.3, 1969, Jan Average, India, IND
6.1, 1969, Feb Average, India, IND
16.8, 1969, Mar Average, India, IND
28.5, 1969, Apr Average, India, IND
48.8, 1969, May Average, India, IND
115.6, 1969, Jun Average, India, IND
305.1, 1969, Jul Average, India, IND
233.5, 1969, Aug Average, India, IND
168.3, 1969, Sep Average, India, IND
53.3, 1969, Oct Average, India, IND
35.3, 1969, Nov Average, India, IND
11.9, 1969, Dec Average, India, IND
16.6, 1970, Jan Average, India, IND
16.7, 1970, Feb Average, India, IND
20.6, 1970, Mar Average, India, IND
23.3, 1970, Apr Average, India, IND
57.2, 1970, May Average, India, IND
209.8, 1970, Jun Average, India, IND
233.5, 1970, Jul Average, India, IND
310.8, 1970, Aug Average, India, IND
216.4, 1970, Sep Average, India, IND
73.8, 1970, Oct Average, India, IND
16.2, 1970, Nov Average, India, IND
1.2, 1970, Dec Average, India, IND
10.4, 1971, Jan Average, India, IND
14.0, 1971, Feb Average, India, IND
10.0, 1971, Mar Average, India, IND
36.9, 1971, Apr Average, India, IND
66.0, 1971, May Average, India, IND
204.4, 1971, Jun Average, India, IND
222.1, 1971, Jul Average, India, IND
264.1, 1971, Aug Average, India, IND
155.8, 1971, Sep Average, India, IND
90.7, 1971, Oct Average, India, IND
13.8, 1971, Nov Average, India, IND
8.6, 1971, Dec Average, India, IND
5.4, 1972, Jan Average, India, IND
16.9, 1972, Feb Average, India, IND
9.7, 1972, Mar Average, India, IND
24.2, 1972, Apr Average, India, IND
41.9, 1972, May Average, India, IND
109.5, 1972, Jun Average, India, IND
188.3, 1972, Jul Average, India, IND
206.2, 1972, Aug Average, India, IND
130.9, 1972, Sep Average, India, IND
62.5, 1972, Oct Average, India, IND
27.3, 1972, Nov Average, India, IND
15.5, 1972, Dec Average, India, IND
11.6, 1973, Jan Average, India, IND
12.9, 1973, Feb Average, India, IND
13.9, 1973, Mar Average, India, IND
21.0, 1973, Apr Average, India, IND
62.6, 1973, May Average, India, IND
147.2, 1973, Jun Average, India, IND
279.7, 1973, Jul Average, India, IND
290.4, 1973, Aug Average, India, IND
171.3, 1973, Sep Average, India, IND
110.3, 1973, Oct Average, India, IND
17.6, 1973, Nov Average, India, IND
15.8, 1973, Dec Average, India, IND
5.3, 1974, Jan Average, India, IND
5.9, 1974, Feb Average, India, IND
18.1, 1974, Mar Average, India, IND
25.4, 1974, Apr Average, India, IND
64.2, 1974, May Average, India, IND
121.5, 1974, Jun Average, India, IND
258.5, 1974, Jul Average, India, IND
215.9, 1974, Aug Average, India, IND
142.0, 1974, Sep Average, India, IND
105.4, 1974, Oct Average, India, IND
9.3, 1974, Nov Average, India, IND
5.2, 1974, Dec Average, India, IND
11.9, 1975, Jan Average, India, IND
13.6, 1975, Feb Average, India, IND
17.9, 1975, Mar Average, India, IND
19.0, 1975, Apr Average, India, IND
51.0, 1975, May Average, India, IND
181.5, 1975, Jun Average, India, IND
281.9, 1975, Jul Average, India, IND
257.3, 1975, Aug Average, India, IND
244.4, 1975, Sep Average, India, IND
105.7, 1975, Oct Average, India, IND
22.2, 1975, Nov Average, India, IND
2.9, 1975, Dec Average, India, IND
8.0, 1976, Jan Average, India, IND
12.4, 1976, Feb Average, India, IND
12.1, 1976, Mar Average, India, IND
27.5, 1976, Apr Average, India, IND
45.5, 1976, May Average, India, IND
159.7, 1976, Jun Average, India, IND
269.8, 1976, Jul Average, India, IND
278.5, 1976, Aug Average, India, IND
149.3, 1976, Sep Average, India, IND
33.1, 1976, Oct Average, India, IND
56.3, 1976, Nov Average, India, IND
4.1, 1976, Dec Average, India, IND
11.1, 1977, Jan Average, India, IND
8.8, 1977, Feb Average, India, IND
11.2, 1977, Mar Average, India, IND
55.4, 1977, Apr Average, India, IND
77.3, 1977, May Average, India, IND
183.4, 1977, Jun Average, India, IND
284.9, 1977, Jul Average, India, IND
227.0, 1977, Aug Average, India, IND
141.2, 1977, Sep Average, India, IND
85.1, 1977, Oct Average, India, IND
64.5, 1977, Nov Average, India, IND
9.6, 1977, Dec Average, India, IND
8.7, 1978, Jan Average, India, IND
25.0, 1978, Feb Average, India, IND
24.8, 1978, Mar Average, India, IND
31.0, 1978, Apr Average, India, IND
59.7, 1978, May Average, India, IND
195.6, 1978, Jun Average, India, IND
267.1, 1978, Jul Average, India, IND
269.2, 1978, Aug Average, India, IND
163.2, 1978, Sep Average, India, IND
51.0, 1978, Oct Average, India, IND
43.8, 1978, Nov Average, India, IND
21.5, 1978, Dec Average, India, IND
15.7, 1979, Jan Average, India, IND
28.6, 1979, Feb Average, India, IND
11.2, 1979, Mar Average, India, IND
23.7, 1979, Apr Average, India, IND
44.3, 1979, May Average, India, IND
152.2, 1979, Jun Average, India, IND
220.2, 1979, Jul Average, India, IND
231.3, 1979, Aug Average, India, IND
152.2, 1979, Sep Average, India, IND
48.2, 1979, Oct Average, India, IND
69.5, 1979, Nov Average, India, IND
12.9, 1979, Dec Average, India, IND
6.2, 1980, Jan Average, India, IND
11.8, 1980, Feb Average, India, IND
17.5, 1980, Mar Average, India, IND
22.3, 1980, Apr Average, India, IND
51.7, 1980, May Average, India, IND
188.8, 1980, Jun Average, India, IND
270.7, 1980, Jul Average, India, IND
258.5, 1980, Aug Average, India, IND
119.1, 1980, Sep Average, India, IND
43.9, 1980, Oct Average, India, IND
21.7, 1980, Nov Average, India, IND
17.7, 1980, Dec Average, India, IND
19.4, 1981, Jan Average, India, IND
9.2, 1981, Feb Average, India, IND
32.8, 1981, Mar Average, India, IND
37.3, 1981, Apr Average, India, IND
61.9, 1981, May Average, India, IND
139.7, 1981, Jun Average, India, IND
296.4, 1981, Jul Average, India, IND
239.3, 1981, Aug Average, India, IND
193.6, 1981, Sep Average, India, IND
47.6, 1981, Oct Average, India, IND
24.4, 1981, Nov Average, India, IND
12.6, 1981, Dec Average, India, IND
16.5, 1982, Jan Average, India, IND
11.9, 1982, Feb Average, India, IND
25.2, 1982, Mar Average, India, IND
40.4, 1982, Apr Average, India, IND
51.5, 1982, May Average, India, IND
123.9, 1982, Jun Average, India, IND
229.6, 1982, Jul Average, India, IND
233.0, 1982, Aug Average, India, IND
127.4, 1982, Sep Average, India, IND
47.2, 1982, Oct Average, India, IND
48.1, 1982, Nov Average, India, IND
7.2, 1982, Dec Average, India, IND
10.8, 1983, Jan Average, India, IND
12.9, 1983, Feb Average, India, IND
19.7, 1983, Mar Average, India, IND
31.1, 1983, Apr Average, India, IND
63.0, 1983, May Average, India, IND
147.1, 1983, Jun Average, India, IND
278.8, 1983, Jul Average, India, IND
278.3, 1983, Aug Average, India, IND
212.0, 1983, Sep Average, India, IND
87.4, 1983, Oct Average, India, IND
10.8, 1983, Nov Average, India, IND
22.9, 1983, Dec Average, India, IND
16.1, 1984, Jan Average, India, IND
21.6, 1984, Feb Average, India, IND
11.8, 1984, Mar Average, India, IND
37.0, 1984, Apr Average, India, IND
43.9, 1984, May Average, India, IND
141.5, 1984, Jun Average, India, IND
267.7, 1984, Jul Average, India, IND
236.7, 1984, Aug Average, India, IND
152.9, 1984, Sep Average, India, IND
55.9, 1984, Oct Average, India, IND
11.4, 1984, Nov Average, India, IND
9.8, 1984, Dec Average, India, IND
15.3, 1985, Jan Average, India, IND
6.0, 1985, Feb Average, India, IND
14.0, 1985, Mar Average, India, IND
28.7, 1985, Apr Average, India, IND
53.4, 1985, May Average, India, IND
126.1, 1985, Jun Average, India, IND
274.1, 1985, Jul Average, India, IND
229.8, 1985, Aug Average, India, IND
139.2, 1985, Sep Average, India, IND
102.3, 1985, Oct Average, India, IND
16.8, 1985, Nov Average, India, IND
16.2, 1985, Dec Average, India, IND
10.6, 1986, Jan Average, India, IND
19.5, 1986, Feb Average, India, IND
12.1, 1986, Mar Average, India, IND
33.0, 1986, Apr Average, India, IND
50.9, 1986, May Average, India, IND
147.9, 1986, Jun Average, India, IND
244.3, 1986, Jul Average, India, IND
228.8, 1986, Aug Average, India, IND
129.8, 1986, Sep Average, India, IND
61.9, 1986, Oct Average, India, IND
40.5, 1986, Nov Average, India, IND
17.7, 1986, Dec Average, India, IND
10.8, 1987, Jan Average, India, IND
11.5, 1987, Feb Average, India, IND
21.1, 1987, Mar Average, India, IND
33.9, 1987, Apr Average, India, IND
45.5, 1987, May Average, India, IND
117.4, 1987, Jun Average, India, IND
196.6, 1987, Jul Average, India, IND
258.8, 1987, Aug Average, India, IND
119.3, 1987, Sep Average, India, IND
79.8, 1987, Oct Average, India, IND
26.9, 1987, Nov Average, India, IND
24.8, 1987, Dec Average, India, IND
4.6, 1988, Jan Average, India, IND
12.7, 1988, Feb Average, India, IND
23.4, 1988, Mar Average, India, IND
38.9, 1988, Apr Average, India, IND
55.2, 1988, May Average, India, IND
159.8, 1988, Jun Average, India, IND
325.4, 1988, Jul Average, India, IND
268.8, 1988, Aug Average, India, IND
217.3, 1988, Sep Average, India, IND
45.2, 1988, Oct Average, India, IND
20.9, 1988, Nov Average, India, IND
15.7, 1988, Dec Average, India, IND
13.2, 1989, Jan Average, India, IND
6.7, 1989, Feb Average, India, IND
20.3, 1989, Mar Average, India, IND
19.3, 1989, Apr Average, India, IND
43.8, 1989, May Average, India, IND
146.1, 1989, Jun Average, India, IND
274.4, 1989, Jul Average, India, IND
220.5, 1989, Aug Average, India, IND
151.8, 1989, Sep Average, India, IND
55.2, 1989, Oct Average, India, IND
15.7, 1989, Nov Average, India, IND
9.9, 1989, Dec Average, India, IND
6.0, 1990, Jan Average, India, IND
30.0, 1990, Feb Average, India, IND
27.7, 1990, Mar Average, India, IND
30.3, 1990, Apr Average, India, IND
81.9, 1990, May Average, India, IND
174.9, 1990, Jun Average, India, IND
267.7, 1990, Jul Average, India, IND
284.6, 1990, Aug Average, India, IND
166.0, 1990, Sep Average, India, IND
80.7, 1990, Oct Average, India, IND
25.2, 1990, Nov Average, India, IND
14.3, 1990, Dec Average, India, IND
11.7, 1991, Jan Average, India, IND
12.8, 1991, Feb Average, India, IND
14.4, 1991, Mar Average, India, IND
31.5, 1991, Apr Average, India, IND
49.8, 1991, May Average, India, IND
169.4, 1991, Jun Average, India, IND
229.9, 1991, Jul Average, India, IND
222.0, 1991, Aug Average, India, IND
135.3, 1991, Sep Average, India, IND
61.5, 1991, Oct Average, India, IND
30.2, 1991, Nov Average, India, IND
12.0, 1991, Dec Average, India, IND
12.8, 1992, Jan Average, India, IND
15.0, 1992, Feb Average, India, IND
11.9, 1992, Mar Average, India, IND
16.1, 1992, Apr Average, India, IND
48.9, 1992, May Average, India, IND
100.2, 1992, Jun Average, India, IND
200.8, 1992, Jul Average, India, IND
236.9, 1992, Aug Average, India, IND
166.6, 1992, Sep Average, India, IND
62.9, 1992, Oct Average, India, IND
34.5, 1992, Nov Average, India, IND
4.1, 1992, Dec Average, India, IND
7.3, 1993, Jan Average, India, IND
13.5, 1993, Feb Average, India, IND
21.0, 1993, Mar Average, India, IND
23.8, 1993, Apr Average, India, IND
59.2, 1993, May Average, India, IND
145.3, 1993, Jun Average, India, IND
262.9, 1993, Jul Average, India, IND
181.8, 1993, Aug Average, India, IND
180.9, 1993, Sep Average, India, IND
75.7, 1993, Oct Average, India, IND
23.4, 1993, Nov Average, India, IND
14.0, 1993, Dec Average, India, IND
20.1, 1994, Jan Average, India, IND
17.1, 1994, Feb Average, India, IND
14.3, 1994, Mar Average, India, IND
35.1, 1994, Apr Average, India, IND
39.9, 1994, May Average, India, IND
155.0, 1994, Jun Average, India, IND
306.6, 1994, Jul Average, India, IND
253.4, 1994, Aug Average, India, IND
139.4, 1994, Sep Average, India, IND
84.2, 1994, Oct Average, India, IND
20.1, 1994, Nov Average, India, IND
5.7, 1994, Dec Average, India, IND
22.9, 1995, Jan Average, India, IND
16.6, 1995, Feb Average, India, IND
21.0, 1995, Mar Average, India, IND
21.5, 1995, Apr Average, India, IND
51.0, 1995, May Average, India, IND
131.6, 1995, Jun Average, India, IND
293.8, 1995, Jul Average, India, IND
240.4, 1995, Aug Average, India, IND
175.9, 1995, Sep Average, India, IND
75.8, 1995, Oct Average, India, IND
25.0, 1995, Nov Average, India, IND
7.1, 1995, Dec Average, India, IND
15.3, 1996, Jan Average, India, IND
13.2, 1996, Feb Average, India, IND
16.6, 1996, Mar Average, India, IND
30.5, 1996, Apr Average, India, IND
37.9, 1996, May Average, India, IND
163.9, 1996, Jun Average, India, IND
253.6, 1996, Jul Average, India, IND
258.5, 1996, Aug Average, India, IND
142.3, 1996, Sep Average, India, IND
96.3, 1996, Oct Average, India, IND
15.6, 1996, Nov Average, India, IND
10.0, 1996, Dec Average, India, IND
11.2, 1997, Jan Average, India, IND
5.5, 1997, Feb Average, India, IND
18.5, 1997, Mar Average, India, IND
41.2, 1997, Apr Average, India, IND
38.8, 1997, May Average, India, IND
131.7, 1997, Jun Average, India, IND
244.3, 1997, Jul Average, India, IND
265.5, 1997, Aug Average, India, IND
154.5, 1997, Sep Average, India, IND
61.5, 1997, Oct Average, India, IND
60.6, 1997, Nov Average, India, IND
33.0, 1997, Dec Average, India, IND
8.0, 1998, Jan Average, India, IND
18.2, 1998, Feb Average, India, IND
23.5, 1998, Mar Average, India, IND
36.2, 1998, Apr Average, India, IND
49.2, 1998, May Average, India, IND
134.7, 1998, Jun Average, India, IND
270.9, 1998, Jul Average, India, IND
249.6, 1998, Aug Average, India, IND
183.4, 1998, Sep Average, India, IND
97.8, 1998, Oct Average, India, IND
41.8, 1998, Nov Average, India, IND
12.3, 1998, Dec Average, India, IND
9.5, 1999, Jan Average, India, IND
14.6, 1999, Feb Average, India, IND
4.8, 1999, Mar Average, India, IND
16.9, 1999, Apr Average, India, IND
66.4, 1999, May Average, India, IND
132.7, 1999, Jun Average, India, IND
246.9, 1999, Jul Average, India, IND
218.6, 1999, Aug Average, India, IND
177.5, 1999, Sep Average, India, IND
101.0, 1999, Oct Average, India, IND
15.0, 1999, Nov Average, India, IND
5.2, 1999, Dec Average, India, IND
8.8, 2000, Jan Average, India, IND
18.9, 2000, Feb Average, India, IND
10.4, 2000, Mar Average, India, IND
32.5, 2000, Apr Average, India, IND
72.7, 2000, May Average, India, IND
159.7, 2000, Jun Average, India, IND
266.4, 2000, Jul Average, India, IND
220.4, 2000, Aug Average, India, IND
128.8, 2000, Sep Average, India, IND
46.8, 2000, Oct Average, India, IND
14.2, 2000, Nov Average, India, IND
8.4, 2000, Dec Average, India, IND
8.3, 2001, Jan Average, India, IND
5.6, 2001, Feb Average, India, IND
13.8, 2001, Mar Average, India, IND
33.8, 2001, Apr Average, India, IND
69.9, 2001, May Average, India, IND
188.3, 2001, Jun Average, India, IND
241.3, 2001, Jul Average, India, IND
206.2, 2001, Aug Average, India, IND
98.4, 2001, Sep Average, India, IND
86.5, 2001, Oct Average, India, IND
19.4, 2001, Nov Average, India, IND
6.7, 2001, Dec Average, India, IND
11.7, 2002, Jan Average, India, IND
13.7, 2002, Feb Average, India, IND
12.3, 2002, Mar Average, India, IND
30.4, 2002, Apr Average, India, IND
46.9, 2002, May Average, India, IND
149.3, 2002, Jun Average, India, IND
146.5, 2002, Jul Average, India, IND
238.6, 2002, Aug Average, India, IND
124.6, 2002, Sep Average, India, IND
66.4, 2002, Oct Average, India, IND
24.8, 2002, Nov Average, India, IND
6.2, 2002, Dec Average, India, IND
7.6, 2003, Jan Average, India, IND
27.5, 2003, Feb Average, India, IND
17.5, 2003, Mar Average, India, IND
28.9, 2003, Apr Average, India, IND
26.9, 2003, May Average, India, IND
140.1, 2003, Jun Average, India, IND
283.2, 2003, Jul Average, India, IND
206.5, 2003, Aug Average, India, IND
151.9, 2003, Sep Average, India, IND
90.0, 2003, Oct Average, India, IND
14.6, 2003, Nov Average, India, IND
9.5, 2003, Dec Average, India, IND
14.7, 2004, Jan Average, India, IND
5.3, 2004, Feb Average, India, IND
8.0, 2004, Mar Average, India, IND
34.8, 2004, Apr Average, India, IND
55.8, 2004, May Average, India, IND
146.8, 2004, Jun Average, India, IND
209.4, 2004, Jul Average, India, IND
244.5, 2004, Aug Average, India, IND
130.9, 2004, Sep Average, India, IND
100.9, 2004, Oct Average, India, IND
16.7, 2004, Nov Average, India, IND
5.3, 2004, Dec Average, India, IND
15.3, 2005, Jan Average, India, IND
14.2, 2005, Feb Average, India, IND
24.6, 2005, Mar Average, India, IND
31.0, 2005, Apr Average, India, IND
41.7, 2005, May Average, India, IND
124.5, 2005, Jun Average, India, IND
263.0, 2005, Jul Average, India, IND
196.4, 2005, Aug Average, India, IND
210.9, 2005, Sep Average, India, IND
92.5, 2005, Oct Average, India, IND
21.0, 2005, Nov Average, India, IND
9.6, 2005, Dec Average, India, IND
6.0, 2006, Jan Average, India, IND
5.9, 2006, Feb Average, India, IND
32.3, 2006, Mar Average, India, IND
36.4, 2006, Apr Average, India, IND
71.7, 2006, May Average, India, IND
133.7, 2006, Jun Average, India, IND
288.5, 2006, Jul Average, India, IND
253.9, 2006, Aug Average, India, IND
180.9, 2006, Sep Average, India, IND
72.7, 2006, Oct Average, India, IND
34.0, 2006, Nov Average, India, IND
5.1, 2006, Dec Average, India, IND
2.2, 2007, Jan Average, India, IND
31.4, 2007, Feb Average, India, IND
18.0, 2007, Mar Average, India, IND
33.6, 2007, Apr Average, India, IND
45.3, 2007, May Average, India, IND
154.9, 2007, Jun Average, India, IND
261.8, 2007, Jul Average, India, IND
241.8, 2007, Aug Average, India, IND
202.2, 2007, Sep Average, India, IND
50.9, 2007, Oct Average, India, IND
21.1, 2007, Nov Average, India, IND
8.0, 2007, Dec Average, India, IND
12.1, 2008, Jan Average, India, IND
12.5, 2008, Feb Average, India, IND
18.1, 2008, Mar Average, India, IND
32.2, 2008, Apr Average, India, IND
46.0, 2008, May Average, India, IND
206.7, 2008, Jun Average, India, IND
237.6, 2008, Jul Average, India, IND
274.0, 2008, Aug Average, India, IND
161.8, 2008, Sep Average, India, IND
57.8, 2008, Oct Average, India, IND
30.1, 2008, Nov Average, India, IND
9.3, 2008, Dec Average, India, IND
5.7, 2009, Jan Average, India, IND
7.3, 2009, Feb Average, India, IND
11.7, 2009, Mar Average, India, IND
17.0, 2009, Apr Average, India, IND
57.6, 2009, May Average, India, IND
91.3, 2009, Jun Average, India, IND
261.9, 2009, Jul Average, India, IND
198.3, 2009, Aug Average, India, IND
157.0, 2009, Sep Average, India, IND
64.6, 2009, Oct Average, India, IND
54.2, 2009, Nov Average, India, IND
12.0, 2009, Dec Average, India, IND
7.5, 2010, Jan Average, India, IND
9.8, 2010, Feb Average, India, IND
10.5, 2010, Mar Average, India, IND
33.9, 2010, Apr Average, India, IND
52.2, 2010, May Average, India, IND
135.3, 2010, Jun Average, India, IND
272.9, 2010, Jul Average, India, IND
282.6, 2010, Aug Average, India, IND
215.5, 2010, Sep Average, India, IND
83.4, 2010, Oct Average, India, IND
57.7, 2010, Nov Average, India, IND
16.3, 2010, Dec Average, India, IND
4.3, 2011, Jan Average, India, IND
20.7, 2011, Feb Average, India, IND
10.7, 2011, Mar Average, India, IND
29.2, 2011, Apr Average, India, IND
45.9, 2011, May Average, India, IND
176.9, 2011, Jun Average, India, IND
245.4, 2011, Jul Average, India, IND
286.1, 2011, Aug Average, India, IND
195.3, 2011, Sep Average, India, IND
43.2, 2011, Oct Average, India, IND
18.9, 2011, Nov Average, India, IND
8.9, 2011, Dec Average, India, IND
19.2, 2012, Jan Average, India, IND
4.9, 2012, Feb Average, India, IND
7.5, 2012, Mar Average, India, IND
39.7, 2012, Apr Average, India, IND
29.2, 2012, May Average, India, IND
99.6, 2012, Jun Average, India, IND
249.6, 2012, Jul Average, India, IND
260.6, 2012, Aug Average, India, IND
215.9, 2012, Sep Average, India, IND
55.6, 2012, Oct Average, India, IND
24.7, 2012, Nov Average, India, IND
9.6, 2012, Dec Average, India, IND
7.2, 2013, Jan Average, India, IND
25.1, 2013, Feb Average, India, IND
12.9, 2013, Mar Average, India, IND
29.5, 2013, Apr Average, India, IND
45.2, 2013, May Average, India, IND
224.3, 2013, Jun Average, India, IND
318.6, 2013, Jul Average, India, IND
243.2, 2013, Aug Average, India, IND
152.4, 2013, Sep Average, India, IND
105.3, 2013, Oct Average, India, IND
21.5, 2013, Nov Average, India, IND
7.2, 2013, Dec Average, India, IND
15.6, 2014, Jan Average, India, IND
22.3, 2014, Feb Average, India, IND
18.9, 2014, Mar Average, India, IND
21.9, 2014, Apr Average, India, IND
56.8, 2014, May Average, India, IND
104.4, 2014, Jun Average, India, IND
251.4, 2014, Jul Average, India, IND
210.7, 2014, Aug Average, India, IND
198.6, 2014, Sep Average, India, IND
67.2, 2014, Oct Average, India, IND
16.3, 2014, Nov Average, India, IND
8.9, 2014, Dec Average, India, IND
15.0, 2015, Jan Average, India, IND
13.0, 2015, Feb Average, India, IND
32.9, 2015, Mar Average, India, IND
51.6, 2015, Apr Average, India, IND
48.7, 2015, May Average, India, IND
180.3, 2015, Jun Average, India, IND
251.1, 2015, Jul Average, India, IND
242.0, 2015, Aug Average, India, IND
148.5, 2015, Sep Average, India, IND
44.5, 2015, Oct Average, India, IND
41.7, 2015, Nov Average, India, IND
11.7, 2015, Dec Average, India, IND
8.1, 2016, Jan Average, India, IND
9.6, 2016, Feb Average, India, IND
21.2, 2016, Mar Average, India, IND
24.5, 2016, Apr Average, India, IND
63.0, 2016, May Average, India, IND
149.1, 2016, Jun Average, India, IND
313.8, 2016, Jul Average, India, IND
240.1, 2016, Aug Average, India, IND
157.7, 2016, Sep Average, India, IND
52.8, 2016, Oct Average, India, IND
10.1, 2016, Nov Average, India, IND
11.3, 2016, Dec Average, India, IND
12.5, 2017, Jan Average, India, IND
6.9, 2017, Feb Average, India, IND
18.9, 2017, Mar Average, India, IND
40.8, 2017, Apr Average, India, IND
48.2, 2017, May Average, India, IND
156.5, 2017, Jun Average, India, IND
300.1, 2017, Jul Average, India, IND
235.4, 2017, Aug Average, India, IND
166.9, 2017, Sep Average, India, IND
84.3, 2017, Oct Average, India, IND
22.6, 2017, Nov Average, India, IND
10.6, 2017, Dec Average, India, IND
2.8, 2018, Jan Average, India, IND
6.4, 2018, Feb Average, India, IND
10.6, 2018, Mar Average, India, IND
33.5, 2018, Apr Average, India, IND
50.0, 2018, May Average, India, IND
150.8, 2018, Jun Average, India, IND
281.1, 2018, Jul Average, India, IND
218.7, 2018, Aug Average, India, IND
144.5, 2018, Sep Average, India, IND
42.5, 2018, Oct Average, India, IND
20.1, 2018, Nov Average, India, IND
9.6, 2018, Dec Average, India, IND
11.4, 2019, Jan Average, India, IND
18.0, 2019, Feb Average, India, IND
11.3, 2019, Mar Average, India, IND
28.2, 2019, Apr Average, India, IND
45.0, 2019, May Average, India, IND
118.9, 2019, Jun Average, India, IND
295.4, 2019, Jul Average, India, IND
299.5, 2019, Aug Average, India, IND
262.2, 2019, Sep Average, India, IND
108.2, 2019, Oct Average, India, IND
26.3, 2019, Nov Average, India, IND
12.2, 2019, Dec Average, India, IND
21.2, 2020, Jan Average, India, IND
10.6, 2020, Feb Average, India, IND
24.6, 2020, Mar Average, India, IND
42.8, 2020, Apr Average, India, IND
54.9, 2020, May Average, India, IND
154.9, 2020, Jun Average, India, IND
241.1, 2020, Jul Average, India, IND
291.2, 2020, Aug Average, India, IND
195.4, 2020, Sep Average, India, IND
85.0, 2020, Oct Average, India, IND
26.9, 2020, Nov Average, India, IND
11.9, 2020, Dec Average, India, IND
