tasmax, Year, Statistics, Country, ISO3
31.4, 1951, Oct Average, Brazil, BRA
30.9, 1951, Nov Average, Brazil, BRA
30.3, 1951, Dec Average, Brazil, BRA
30.8, 1952, Jan Average, Brazil, BRA
30.8, 1952, Feb Average, Brazil, BRA
30.4, 1952, Mar Average, Brazil, BRA
29.3, 1952, Apr Average, Brazil, BRA
29.3, 1952, May Average, Brazil, BRA
28.3, 1952, Jun Average, Brazil, BRA
29.4, 1952, Jul Average, Brazil, BRA
30.8, 1952, Aug Average, Brazil, BRA
30.9, 1952, Sep Average, Brazil, BRA
31.3, 1952, Oct Average, Brazil, BRA
30.7, 1952, Nov Average, Brazil, BRA
30.4, 1952, Dec Average, Brazil, BRA
30.6, 1953, Jan Average, Brazil, BRA
30.4, 1953, Feb Average, Brazil, BRA
30.3, 1953, Mar Average, Brazil, BRA
29.5, 1953, Apr Average, Brazil, BRA
29.6, 1953, May Average, Brazil, BRA
29.1, 1953, Jun Average, Brazil, BRA
28.4, 1953, Jul Average, Brazil, BRA
31.2, 1953, Aug Average, Brazil, BRA
31.6, 1953, Sep Average, Brazil, BRA
31.1, 1953, Oct Average, Brazil, BRA
30.9, 1953, Nov Average, Brazil, BRA
30.5, 1953, Dec Average, Brazil, BRA
30.4, 1954, Jan Average, Brazil, BRA
30.6, 1954, Feb Average, Brazil, BRA
30.1, 1954, Mar Average, Brazil, BRA
30.0, 1954, Apr Average, Brazil, BRA
29.2, 1954, May Average, Brazil, BRA
29.3, 1954, Jun Average, Brazil, BRA
29.2, 1954, Jul Average, Brazil, BRA
30.5, 1954, Aug Average, Brazil, BRA
31.4, 1954, Sep Average, Brazil, BRA
31.3, 1954, Oct Average, Brazil, BRA
30.9, 1954, Nov Average, Brazil, BRA
30.5, 1954, Dec Average, Brazil, BRA
30.3, 1955, Jan Average, Brazil, BRA
30.4, 1955, Feb Average, Brazil, BRA
30.1, 1955, Mar Average, Brazil, BRA
29.6, 1955, Apr Average, Brazil, BRA
29.0, 1955, May Average, Brazil, BRA
29.2, 1955, Jun Average, Brazil, BRA
28.5, 1955, Jul Average, Brazil, BRA
30.5, 1955, Aug Average, Brazil, BRA
31.3, 1955, Sep Average, Brazil, BRA
31.0, 1955, Oct Average, Brazil, BRA
30.6, 1955, Nov Average, Brazil, BRA
30.3, 1955, Dec Average, Brazil, BRA
30.2, 1956, Jan Average, Brazil, BRA
30.0, 1956, Feb Average, Brazil, BRA
30.0, 1956, Mar Average, Brazil, BRA
29.1, 1956, Apr Average, Brazil, BRA
28.4, 1956, May Average, Brazil, BRA
28.0, 1956, Jun Average, Brazil, BRA
28.9, 1956, Jul Average, Brazil, BRA
29.6, 1956, Aug Average, Brazil, BRA
31.0, 1956, Sep Average, Brazil, BRA
30.9, 1956, Oct Average, Brazil, BRA
30.3, 1956, Nov Average, Brazil, BRA
30.4, 1956, Dec Average, Brazil, BRA
29.8, 1957, Jan Average, Brazil, BRA
30.1, 1957, Feb Average, Brazil, BRA
29.7, 1957, Mar Average, Brazil, BRA
29.2, 1957, Apr Average, Brazil, BRA
29.6, 1957, May Average, Brazil, BRA
29.1, 1957, Jun Average, Brazil, BRA
28.6, 1957, Jul Average, Brazil, BRA
30.6, 1957, Aug Average, Brazil, BRA
30.9, 1957, Sep Average, Brazil, BRA
31.6, 1957, Oct Average, Brazil, BRA
30.8, 1957, Nov Average, Brazil, BRA
30.9, 1957, Dec Average, Brazil, BRA
30.8, 1958, Jan Average, Brazil, BRA
31.1, 1958, Feb Average, Brazil, BRA
30.4, 1958, Mar Average, Brazil, BRA
29.9, 1958, Apr Average, Brazil, BRA
29.5, 1958, May Average, Brazil, BRA
29.8, 1958, Jun Average, Brazil, BRA
30.1, 1958, Jul Average, Brazil, BRA
30.2, 1958, Aug Average, Brazil, BRA
31.3, 1958, Sep Average, Brazil, BRA
31.3, 1958, Oct Average, Brazil, BRA
30.9, 1958, Nov Average, Brazil, BRA
30.8, 1958, Dec Average, Brazil, BRA
30.3, 1959, Jan Average, Brazil, BRA
30.6, 1959, Feb Average, Brazil, BRA
30.1, 1959, Mar Average, Brazil, BRA
30.4, 1959, Apr Average, Brazil, BRA
29.5, 1959, May Average, Brazil, BRA
29.0, 1959, Jun Average, Brazil, BRA
29.9, 1959, Jul Average, Brazil, BRA
30.4, 1959, Aug Average, Brazil, BRA
31.2, 1959, Sep Average, Brazil, BRA
31.5, 1959, Oct Average, Brazil, BRA
30.7, 1959, Nov Average, Brazil, BRA
30.8, 1959, Dec Average, Brazil, BRA
30.4, 1960, Jan Average, Brazil, BRA
30.3, 1960, Feb Average, Brazil, BRA
29.9, 1960, Mar Average, Brazil, BRA
29.6, 1960, Apr Average, Brazil, BRA
28.6, 1960, May Average, Brazil, BRA
29.0, 1960, Jun Average, Brazil, BRA
29.3, 1960, Jul Average, Brazil, BRA
30.4, 1960, Aug Average, Brazil, BRA
31.3, 1960, Sep Average, Brazil, BRA
31.6, 1960, Oct Average, Brazil, BRA
30.6, 1960, Nov Average, Brazil, BRA
30.5, 1960, Dec Average, Brazil, BRA
30.6, 1961, Jan Average, Brazil, BRA
30.4, 1961, Feb Average, Brazil, BRA
30.4, 1961, Mar Average, Brazil, BRA
30.2, 1961, Apr Average, Brazil, BRA
29.7, 1961, May Average, Brazil, BRA
28.9, 1961, Jun Average, Brazil, BRA
29.7, 1961, Jul Average, Brazil, BRA
31.6, 1961, Aug Average, Brazil, BRA
32.2, 1961, Sep Average, Brazil, BRA
31.8, 1961, Oct Average, Brazil, BRA
31.4, 1961, Nov Average, Brazil, BRA
30.5, 1961, Dec Average, Brazil, BRA
30.5, 1962, Jan Average, Brazil, BRA
30.5, 1962, Feb Average, Brazil, BRA
30.5, 1962, Mar Average, Brazil, BRA
29.7, 1962, Apr Average, Brazil, BRA
29.1, 1962, May Average, Brazil, BRA
28.7, 1962, Jun Average, Brazil, BRA
28.7, 1962, Jul Average, Brazil, BRA
30.8, 1962, Aug Average, Brazil, BRA
31.9, 1962, Sep Average, Brazil, BRA
31.0, 1962, Oct Average, Brazil, BRA
31.3, 1962, Nov Average, Brazil, BRA
30.7, 1962, Dec Average, Brazil, BRA
30.7, 1963, Jan Average, Brazil, BRA
30.2, 1963, Feb Average, Brazil, BRA
30.5, 1963, Mar Average, Brazil, BRA
30.1, 1963, Apr Average, Brazil, BRA
29.2, 1963, May Average, Brazil, BRA
28.8, 1963, Jun Average, Brazil, BRA
29.8, 1963, Jul Average, Brazil, BRA
31.3, 1963, Aug Average, Brazil, BRA
32.1, 1963, Sep Average, Brazil, BRA
32.7, 1963, Oct Average, Brazil, BRA
31.5, 1963, Nov Average, Brazil, BRA
30.8, 1963, Dec Average, Brazil, BRA
30.7, 1964, Jan Average, Brazil, BRA
30.8, 1964, Feb Average, Brazil, BRA
30.3, 1964, Mar Average, Brazil, BRA
30.2, 1964, Apr Average, Brazil, BRA
29.2, 1964, May Average, Brazil, BRA
28.6, 1964, Jun Average, Brazil, BRA
29.1, 1964, Jul Average, Brazil, BRA
30.9, 1964, Aug Average, Brazil, BRA
31.4, 1964, Sep Average, Brazil, BRA
30.8, 1964, Oct Average, Brazil, BRA
30.5, 1964, Nov Average, Brazil, BRA
30.3, 1964, Dec Average, Brazil, BRA
30.3, 1965, Jan Average, Brazil, BRA
30.5, 1965, Feb Average, Brazil, BRA
29.7, 1965, Mar Average, Brazil, BRA
29.7, 1965, Apr Average, Brazil, BRA
29.5, 1965, May Average, Brazil, BRA
29.5, 1965, Jun Average, Brazil, BRA
29.6, 1965, Jul Average, Brazil, BRA
30.9, 1965, Aug Average, Brazil, BRA
31.8, 1965, Sep Average, Brazil, BRA
31.6, 1965, Oct Average, Brazil, BRA
31.0, 1965, Nov Average, Brazil, BRA
30.8, 1965, Dec Average, Brazil, BRA
30.9, 1966, Jan Average, Brazil, BRA
30.8, 1966, Feb Average, Brazil, BRA
30.5, 1966, Mar Average, Brazil, BRA
30.0, 1966, Apr Average, Brazil, BRA
29.7, 1966, May Average, Brazil, BRA
29.6, 1966, Jun Average, Brazil, BRA
29.6, 1966, Jul Average, Brazil, BRA
30.4, 1966, Aug Average, Brazil, BRA
30.9, 1966, Sep Average, Brazil, BRA
31.8, 1966, Oct Average, Brazil, BRA
31.0, 1966, Nov Average, Brazil, BRA
30.9, 1966, Dec Average, Brazil, BRA
30.5, 1967, Jan Average, Brazil, BRA
30.4, 1967, Feb Average, Brazil, BRA
30.0, 1967, Mar Average, Brazil, BRA
29.9, 1967, Apr Average, Brazil, BRA
29.9, 1967, May Average, Brazil, BRA
28.8, 1967, Jun Average, Brazil, BRA
29.5, 1967, Jul Average, Brazil, BRA
31.1, 1967, Aug Average, Brazil, BRA
31.7, 1967, Sep Average, Brazil, BRA
32.0, 1967, Oct Average, Brazil, BRA
30.9, 1967, Nov Average, Brazil, BRA
30.8, 1967, Dec Average, Brazil, BRA
30.4, 1968, Jan Average, Brazil, BRA
30.2, 1968, Feb Average, Brazil, BRA
30.0, 1968, Mar Average, Brazil, BRA
29.2, 1968, Apr Average, Brazil, BRA
28.3, 1968, May Average, Brazil, BRA
28.9, 1968, Jun Average, Brazil, BRA
29.5, 1968, Jul Average, Brazil, BRA
30.5, 1968, Aug Average, Brazil, BRA
30.7, 1968, Sep Average, Brazil, BRA
31.6, 1968, Oct Average, Brazil, BRA
31.3, 1968, Nov Average, Brazil, BRA
30.8, 1968, Dec Average, Brazil, BRA
30.7, 1969, Jan Average, Brazil, BRA
31.1, 1969, Feb Average, Brazil, BRA
30.9, 1969, Mar Average, Brazil, BRA
30.3, 1969, Apr Average, Brazil, BRA
30.1, 1969, May Average, Brazil, BRA
29.5, 1969, Jun Average, Brazil, BRA
29.7, 1969, Jul Average, Brazil, BRA
30.8, 1969, Aug Average, Brazil, BRA
31.9, 1969, Sep Average, Brazil, BRA
31.3, 1969, Oct Average, Brazil, BRA
31.4, 1969, Nov Average, Brazil, BRA
30.5, 1969, Dec Average, Brazil, BRA
30.7, 1970, Jan Average, Brazil, BRA
30.7, 1970, Feb Average, Brazil, BRA
30.4, 1970, Mar Average, Brazil, BRA
30.3, 1970, Apr Average, Brazil, BRA
30.0, 1970, May Average, Brazil, BRA
29.6, 1970, Jun Average, Brazil, BRA
29.4, 1970, Jul Average, Brazil, BRA
30.6, 1970, Aug Average, Brazil, BRA
31.2, 1970, Sep Average, Brazil, BRA
31.6, 1970, Oct Average, Brazil, BRA
30.8, 1970, Nov Average, Brazil, BRA
31.2, 1970, Dec Average, Brazil, BRA
30.4, 1971, Jan Average, Brazil, BRA
30.1, 1971, Feb Average, Brazil, BRA
30.1, 1971, Mar Average, Brazil, BRA
29.4, 1971, Apr Average, Brazil, BRA
28.7, 1971, May Average, Brazil, BRA
28.2, 1971, Jun Average, Brazil, BRA
29.1, 1971, Jul Average, Brazil, BRA
30.1, 1971, Aug Average, Brazil, BRA
31.0, 1971, Sep Average, Brazil, BRA
30.4, 1971, Oct Average, Brazil, BRA
30.4, 1971, Nov Average, Brazil, BRA
30.8, 1971, Dec Average, Brazil, BRA
30.1, 1972, Jan Average, Brazil, BRA
30.2, 1972, Feb Average, Brazil, BRA
30.3, 1972, Mar Average, Brazil, BRA
29.4, 1972, Apr Average, Brazil, BRA
29.7, 1972, May Average, Brazil, BRA
30.0, 1972, Jun Average, Brazil, BRA
29.6, 1972, Jul Average, Brazil, BRA
30.4, 1972, Aug Average, Brazil, BRA
31.2, 1972, Sep Average, Brazil, BRA
31.4, 1972, Oct Average, Brazil, BRA
31.2, 1972, Nov Average, Brazil, BRA
31.0, 1972, Dec Average, Brazil, BRA
31.2, 1973, Jan Average, Brazil, BRA
31.1, 1973, Feb Average, Brazil, BRA
30.8, 1973, Mar Average, Brazil, BRA
30.6, 1973, Apr Average, Brazil, BRA
29.3, 1973, May Average, Brazil, BRA
29.6, 1973, Jun Average, Brazil, BRA
28.9, 1973, Jul Average, Brazil, BRA
29.9, 1973, Aug Average, Brazil, BRA
30.7, 1973, Sep Average, Brazil, BRA
31.4, 1973, Oct Average, Brazil, BRA
30.7, 1973, Nov Average, Brazil, BRA
30.4, 1973, Dec Average, Brazil, BRA
30.1, 1974, Jan Average, Brazil, BRA
30.1, 1974, Feb Average, Brazil, BRA
29.5, 1974, Mar Average, Brazil, BRA
29.5, 1974, Apr Average, Brazil, BRA
29.0, 1974, May Average, Brazil, BRA
28.6, 1974, Jun Average, Brazil, BRA
28.9, 1974, Jul Average, Brazil, BRA
30.2, 1974, Aug Average, Brazil, BRA
30.8, 1974, Sep Average, Brazil, BRA
30.8, 1974, Oct Average, Brazil, BRA
30.6, 1974, Nov Average, Brazil, BRA
29.9, 1974, Dec Average, Brazil, BRA
29.9, 1975, Jan Average, Brazil, BRA
30.2, 1975, Feb Average, Brazil, BRA
29.9, 1975, Mar Average, Brazil, BRA
29.5, 1975, Apr Average, Brazil, BRA
28.9, 1975, May Average, Brazil, BRA
28.8, 1975, Jun Average, Brazil, BRA
28.4, 1975, Jul Average, Brazil, BRA
30.2, 1975, Aug Average, Brazil, BRA
31.1, 1975, Sep Average, Brazil, BRA
31.1, 1975, Oct Average, Brazil, BRA
30.6, 1975, Nov Average, Brazil, BRA
30.3, 1975, Dec Average, Brazil, BRA
30.0, 1976, Jan Average, Brazil, BRA
29.9, 1976, Feb Average, Brazil, BRA
29.7, 1976, Mar Average, Brazil, BRA
29.4, 1976, Apr Average, Brazil, BRA
28.9, 1976, May Average, Brazil, BRA
28.4, 1976, Jun Average, Brazil, BRA
29.0, 1976, Jul Average, Brazil, BRA
30.6, 1976, Aug Average, Brazil, BRA
30.5, 1976, Sep Average, Brazil, BRA
31.0, 1976, Oct Average, Brazil, BRA
30.6, 1976, Nov Average, Brazil, BRA
30.5, 1976, Dec Average, Brazil, BRA
30.3, 1977, Jan Average, Brazil, BRA
30.5, 1977, Feb Average, Brazil, BRA
30.5, 1977, Mar Average, Brazil, BRA
29.7, 1977, Apr Average, Brazil, BRA
29.0, 1977, May Average, Brazil, BRA
29.2, 1977, Jun Average, Brazil, BRA
30.2, 1977, Jul Average, Brazil, BRA
30.6, 1977, Aug Average, Brazil, BRA
31.2, 1977, Sep Average, Brazil, BRA
31.3, 1977, Oct Average, Brazil, BRA
30.9, 1977, Nov Average, Brazil, BRA
30.5, 1977, Dec Average, Brazil, BRA
30.5, 1978, Jan Average, Brazil, BRA
30.6, 1978, Feb Average, Brazil, BRA
30.2, 1978, Mar Average, Brazil, BRA
29.8, 1978, Apr Average, Brazil, BRA
29.2, 1978, May Average, Brazil, BRA
28.7, 1978, Jun Average, Brazil, BRA
29.8, 1978, Jul Average, Brazil, BRA
29.7, 1978, Aug Average, Brazil, BRA
30.8, 1978, Sep Average, Brazil, BRA
31.4, 1978, Oct Average, Brazil, BRA
30.9, 1978, Nov Average, Brazil, BRA
30.5, 1978, Dec Average, Brazil, BRA
30.1, 1979, Jan Average, Brazil, BRA
30.4, 1979, Feb Average, Brazil, BRA
30.1, 1979, Mar Average, Brazil, BRA
29.7, 1979, Apr Average, Brazil, BRA
29.4, 1979, May Average, Brazil, BRA
28.4, 1979, Jun Average, Brazil, BRA
29.2, 1979, Jul Average, Brazil, BRA
31.0, 1979, Aug Average, Brazil, BRA
30.7, 1979, Sep Average, Brazil, BRA
31.6, 1979, Oct Average, Brazil, BRA
30.9, 1979, Nov Average, Brazil, BRA
30.6, 1979, Dec Average, Brazil, BRA
30.3, 1980, Jan Average, Brazil, BRA
30.5, 1980, Feb Average, Brazil, BRA
30.6, 1980, Mar Average, Brazil, BRA
30.2, 1980, Apr Average, Brazil, BRA
29.9, 1980, May Average, Brazil, BRA
29.1, 1980, Jun Average, Brazil, BRA
29.6, 1980, Jul Average, Brazil, BRA
30.8, 1980, Aug Average, Brazil, BRA
30.7, 1980, Sep Average, Brazil, BRA
31.5, 1980, Oct Average, Brazil, BRA
30.6, 1980, Nov Average, Brazil, BRA
30.7, 1980, Dec Average, Brazil, BRA
30.3, 1981, Jan Average, Brazil, BRA
30.6, 1981, Feb Average, Brazil, BRA
30.5, 1981, Mar Average, Brazil, BRA
30.1, 1981, Apr Average, Brazil, BRA
29.8, 1981, May Average, Brazil, BRA
28.6, 1981, Jun Average, Brazil, BRA
28.5, 1981, Jul Average, Brazil, BRA
30.4, 1981, Aug Average, Brazil, BRA
30.7, 1981, Sep Average, Brazil, BRA
30.8, 1981, Oct Average, Brazil, BRA
30.9, 1981, Nov Average, Brazil, BRA
30.7, 1981, Dec Average, Brazil, BRA
30.3, 1982, Jan Average, Brazil, BRA
30.4, 1982, Feb Average, Brazil, BRA
30.2, 1982, Mar Average, Brazil, BRA
29.6, 1982, Apr Average, Brazil, BRA
29.1, 1982, May Average, Brazil, BRA
29.4, 1982, Jun Average, Brazil, BRA
29.8, 1982, Jul Average, Brazil, BRA
30.7, 1982, Aug Average, Brazil, BRA
31.0, 1982, Sep Average, Brazil, BRA
31.4, 1982, Oct Average, Brazil, BRA
31.1, 1982, Nov Average, Brazil, BRA
30.4, 1982, Dec Average, Brazil, BRA
30.7, 1983, Jan Average, Brazil, BRA
31.0, 1983, Feb Average, Brazil, BRA
30.4, 1983, Mar Average, Brazil, BRA
30.6, 1983, Apr Average, Brazil, BRA
30.3, 1983, May Average, Brazil, BRA
29.1, 1983, Jun Average, Brazil, BRA
29.7, 1983, Jul Average, Brazil, BRA
30.3, 1983, Aug Average, Brazil, BRA
30.8, 1983, Sep Average, Brazil, BRA
30.9, 1983, Oct Average, Brazil, BRA
30.7, 1983, Nov Average, Brazil, BRA
30.5, 1983, Dec Average, Brazil, BRA
30.4, 1984, Jan Average, Brazil, BRA
30.8, 1984, Feb Average, Brazil, BRA
30.2, 1984, Mar Average, Brazil, BRA
29.5, 1984, Apr Average, Brazil, BRA
29.9, 1984, May Average, Brazil, BRA
29.0, 1984, Jun Average, Brazil, BRA
29.6, 1984, Jul Average, Brazil, BRA
29.9, 1984, Aug Average, Brazil, BRA
30.5, 1984, Sep Average, Brazil, BRA
31.6, 1984, Oct Average, Brazil, BRA
30.9, 1984, Nov Average, Brazil, BRA
30.4, 1984, Dec Average, Brazil, BRA
30.3, 1985, Jan Average, Brazil, BRA
30.4, 1985, Feb Average, Brazil, BRA
30.3, 1985, Mar Average, Brazil, BRA
30.0, 1985, Apr Average, Brazil, BRA
29.6, 1985, May Average, Brazil, BRA
28.6, 1985, Jun Average, Brazil, BRA
29.1, 1985, Jul Average, Brazil, BRA
30.2, 1985, Aug Average, Brazil, BRA
31.0, 1985, Sep Average, Brazil, BRA
31.4, 1985, Oct Average, Brazil, BRA
30.9, 1985, Nov Average, Brazil, BRA
30.7, 1985, Dec Average, Brazil, BRA
30.5, 1986, Jan Average, Brazil, BRA
30.5, 1986, Feb Average, Brazil, BRA
30.0, 1986, Mar Average, Brazil, BRA
30.3, 1986, Apr Average, Brazil, BRA
30.0, 1986, May Average, Brazil, BRA
29.2, 1986, Jun Average, Brazil, BRA
29.2, 1986, Jul Average, Brazil, BRA
30.8, 1986, Aug Average, Brazil, BRA
30.7, 1986, Sep Average, Brazil, BRA
31.0, 1986, Oct Average, Brazil, BRA
31.1, 1986, Nov Average, Brazil, BRA
30.6, 1986, Dec Average, Brazil, BRA
30.8, 1987, Jan Average, Brazil, BRA
30.6, 1987, Feb Average, Brazil, BRA
30.4, 1987, Mar Average, Brazil, BRA
30.7, 1987, Apr Average, Brazil, BRA
29.6, 1987, May Average, Brazil, BRA
29.3, 1987, Jun Average, Brazil, BRA
30.3, 1987, Jul Average, Brazil, BRA
30.8, 1987, Aug Average, Brazil, BRA
31.3, 1987, Sep Average, Brazil, BRA
32.1, 1987, Oct Average, Brazil, BRA
31.4, 1987, Nov Average, Brazil, BRA
31.2, 1987, Dec Average, Brazil, BRA
31.2, 1988, Jan Average, Brazil, BRA
30.7, 1988, Feb Average, Brazil, BRA
31.1, 1988, Mar Average, Brazil, BRA
30.3, 1988, Apr Average, Brazil, BRA
29.4, 1988, May Average, Brazil, BRA
28.7, 1988, Jun Average, Brazil, BRA
28.8, 1988, Jul Average, Brazil, BRA
30.9, 1988, Aug Average, Brazil, BRA
31.5, 1988, Sep Average, Brazil, BRA
31.7, 1988, Oct Average, Brazil, BRA
31.1, 1988, Nov Average, Brazil, BRA
30.7, 1988, Dec Average, Brazil, BRA
30.1, 1989, Jan Average, Brazil, BRA
30.4, 1989, Feb Average, Brazil, BRA
30.1, 1989, Mar Average, Brazil, BRA
30.0, 1989, Apr Average, Brazil, BRA
29.0, 1989, May Average, Brazil, BRA
29.1, 1989, Jun Average, Brazil, BRA
28.8, 1989, Jul Average, Brazil, BRA
30.5, 1989, Aug Average, Brazil, BRA
30.9, 1989, Sep Average, Brazil, BRA
31.1, 1989, Oct Average, Brazil, BRA
31.1, 1989, Nov Average, Brazil, BRA
30.4, 1989, Dec Average, Brazil, BRA
30.6, 1990, Jan Average, Brazil, BRA
30.4, 1990, Feb Average, Brazil, BRA
30.7, 1990, Mar Average, Brazil, BRA
30.7, 1990, Apr Average, Brazil, BRA
29.3, 1990, May Average, Brazil, BRA
29.1, 1990, Jun Average, Brazil, BRA
28.8, 1990, Jul Average, Brazil, BRA
30.6, 1990, Aug Average, Brazil, BRA
30.6, 1990, Sep Average, Brazil, BRA
31.9, 1990, Oct Average, Brazil, BRA
31.6, 1990, Nov Average, Brazil, BRA
30.9, 1990, Dec Average, Brazil, BRA
30.4, 1991, Jan Average, Brazil, BRA
30.7, 1991, Feb Average, Brazil, BRA
30.3, 1991, Mar Average, Brazil, BRA
30.2, 1991, Apr Average, Brazil, BRA
29.9, 1991, May Average, Brazil, BRA
29.6, 1991, Jun Average, Brazil, BRA
29.3, 1991, Jul Average, Brazil, BRA
30.3, 1991, Aug Average, Brazil, BRA
31.1, 1991, Sep Average, Brazil, BRA
31.3, 1991, Oct Average, Brazil, BRA
31.1, 1991, Nov Average, Brazil, BRA
30.9, 1991, Dec Average, Brazil, BRA
30.6, 1992, Jan Average, Brazil, BRA
30.5, 1992, Feb Average, Brazil, BRA
30.3, 1992, Mar Average, Brazil, BRA
30.1, 1992, Apr Average, Brazil, BRA
30.2, 1992, May Average, Brazil, BRA
30.0, 1992, Jun Average, Brazil, BRA
28.8, 1992, Jul Average, Brazil, BRA
30.2, 1992, Aug Average, Brazil, BRA
30.5, 1992, Sep Average, Brazil, BRA
31.3, 1992, Oct Average, Brazil, BRA
30.6, 1992, Nov Average, Brazil, BRA
30.4, 1992, Dec Average, Brazil, BRA
30.5, 1993, Jan Average, Brazil, BRA
30.3, 1993, Feb Average, Brazil, BRA
30.5, 1993, Mar Average, Brazil, BRA
30.1, 1993, Apr Average, Brazil, BRA
29.6, 1993, May Average, Brazil, BRA
29.3, 1993, Jun Average, Brazil, BRA
29.4, 1993, Jul Average, Brazil, BRA
30.3, 1993, Aug Average, Brazil, BRA
31.1, 1993, Sep Average, Brazil, BRA
31.6, 1993, Oct Average, Brazil, BRA
31.2, 1993, Nov Average, Brazil, BRA
30.8, 1993, Dec Average, Brazil, BRA
30.4, 1994, Jan Average, Brazil, BRA
30.6, 1994, Feb Average, Brazil, BRA
30.3, 1994, Mar Average, Brazil, BRA
30.2, 1994, Apr Average, Brazil, BRA
30.1, 1994, May Average, Brazil, BRA
29.3, 1994, Jun Average, Brazil, BRA
29.4, 1994, Jul Average, Brazil, BRA
30.5, 1994, Aug Average, Brazil, BRA
31.4, 1994, Sep Average, Brazil, BRA
31.8, 1994, Oct Average, Brazil, BRA
31.2, 1994, Nov Average, Brazil, BRA
30.9, 1994, Dec Average, Brazil, BRA
31.0, 1995, Jan Average, Brazil, BRA
30.7, 1995, Feb Average, Brazil, BRA
30.7, 1995, Mar Average, Brazil, BRA
30.0, 1995, Apr Average, Brazil, BRA
29.3, 1995, May Average, Brazil, BRA
29.5, 1995, Jun Average, Brazil, BRA
30.3, 1995, Jul Average, Brazil, BRA
31.3, 1995, Aug Average, Brazil, BRA
31.7, 1995, Sep Average, Brazil, BRA
31.8, 1995, Oct Average, Brazil, BRA
31.1, 1995, Nov Average, Brazil, BRA
30.9, 1995, Dec Average, Brazil, BRA
30.8, 1996, Jan Average, Brazil, BRA
30.9, 1996, Feb Average, Brazil, BRA
30.3, 1996, Mar Average, Brazil, BRA
30.1, 1996, Apr Average, Brazil, BRA
29.6, 1996, May Average, Brazil, BRA
28.6, 1996, Jun Average, Brazil, BRA
29.5, 1996, Jul Average, Brazil, BRA
30.9, 1996, Aug Average, Brazil, BRA
30.9, 1996, Sep Average, Brazil, BRA
31.5, 1996, Oct Average, Brazil, BRA
30.9, 1996, Nov Average, Brazil, BRA
31.1, 1996, Dec Average, Brazil, BRA
30.6, 1997, Jan Average, Brazil, BRA
30.7, 1997, Feb Average, Brazil, BRA
30.2, 1997, Mar Average, Brazil, BRA
30.0, 1997, Apr Average, Brazil, BRA
29.5, 1997, May Average, Brazil, BRA
29.4, 1997, Jun Average, Brazil, BRA
30.3, 1997, Jul Average, Brazil, BRA
31.0, 1997, Aug Average, Brazil, BRA
31.9, 1997, Sep Average, Brazil, BRA
32.5, 1997, Oct Average, Brazil, BRA
31.9, 1997, Nov Average, Brazil, BRA
31.3, 1997, Dec Average, Brazil, BRA
31.5, 1998, Jan Average, Brazil, BRA
31.6, 1998, Feb Average, Brazil, BRA
31.0, 1998, Mar Average, Brazil, BRA
31.2, 1998, Apr Average, Brazil, BRA
30.0, 1998, May Average, Brazil, BRA
29.6, 1998, Jun Average, Brazil, BRA
30.6, 1998, Jul Average, Brazil, BRA
31.7, 1998, Aug Average, Brazil, BRA
31.7, 1998, Sep Average, Brazil, BRA
32.1, 1998, Oct Average, Brazil, BRA
31.3, 1998, Nov Average, Brazil, BRA
31.1, 1998, Dec Average, Brazil, BRA
30.9, 1999, Jan Average, Brazil, BRA
30.9, 1999, Feb Average, Brazil, BRA
30.7, 1999, Mar Average, Brazil, BRA
30.0, 1999, Apr Average, Brazil, BRA
29.2, 1999, May Average, Brazil, BRA
29.4, 1999, Jun Average, Brazil, BRA
29.9, 1999, Jul Average, Brazil, BRA
30.8, 1999, Aug Average, Brazil, BRA
31.8, 1999, Sep Average, Brazil, BRA
31.7, 1999, Oct Average, Brazil, BRA
31.1, 1999, Nov Average, Brazil, BRA
31.0, 1999, Dec Average, Brazil, BRA
30.7, 2000, Jan Average, Brazil, BRA
30.6, 2000, Feb Average, Brazil, BRA
30.4, 2000, Mar Average, Brazil, BRA
30.2, 2000, Apr Average, Brazil, BRA
29.8, 2000, May Average, Brazil, BRA
29.6, 2000, Jun Average, Brazil, BRA
29.1, 2000, Jul Average, Brazil, BRA
31.1, 2000, Aug Average, Brazil, BRA
31.1, 2000, Sep Average, Brazil, BRA
32.2, 2000, Oct Average, Brazil, BRA
31.1, 2000, Nov Average, Brazil, BRA
30.8, 2000, Dec Average, Brazil, BRA
30.7, 2001, Jan Average, Brazil, BRA
30.9, 2001, Feb Average, Brazil, BRA
30.7, 2001, Mar Average, Brazil, BRA
30.7, 2001, Apr Average, Brazil, BRA
29.8, 2001, May Average, Brazil, BRA
28.9, 2001, Jun Average, Brazil, BRA
30.3, 2001, Jul Average, Brazil, BRA
31.5, 2001, Aug Average, Brazil, BRA
31.6, 2001, Sep Average, Brazil, BRA
31.9, 2001, Oct Average, Brazil, BRA
31.6, 2001, Nov Average, Brazil, BRA
31.0, 2001, Dec Average, Brazil, BRA
30.8, 2002, Jan Average, Brazil, BRA
30.9, 2002, Feb Average, Brazil, BRA
31.0, 2002, Mar Average, Brazil, BRA
30.8, 2002, Apr Average, Brazil, BRA
30.4, 2002, May Average, Brazil, BRA
29.7, 2002, Jun Average, Brazil, BRA
30.3, 2002, Jul Average, Brazil, BRA
31.6, 2002, Aug Average, Brazil, BRA
31.5, 2002, Sep Average, Brazil, BRA
