tasmax, Year, Statistics, Country, ISO3
30.1, 1949, Jul Average, Indonesia, IDN
30.4, 1949, Aug Average, Indonesia, IDN
30.7, 1949, Sep Average, Indonesia, IDN
31.1, 1949, Oct Average, Indonesia, IDN
31.0, 1949, Nov Average, Indonesia, IDN
30.6, 1949, Dec Average, Indonesia, IDN
30.5, 1950, Jan Average, Indonesia, IDN
30.3, 1950, Feb Average, Indonesia, IDN
30.8, 1950, Mar Average, Indonesia, IDN
30.7, 1950, Apr Average, Indonesia, IDN
30.8, 1950, May Average, Indonesia, IDN
30.6, 1950, Jun Average, Indonesia, IDN
30.2, 1950, Jul Average, Indonesia, IDN
30.3, 1950, Aug Average, Indonesia, IDN
30.8, 1950, Sep Average, Indonesia, IDN
30.9, 1950, Oct Average, Indonesia, IDN
30.7, 1950, Nov Average, Indonesia, IDN
30.3, 1950, Dec Average, Indonesia, IDN
30.0, 1951, Jan Average, Indonesia, IDN
30.0, 1951, Feb Average, Indonesia, IDN
30.5, 1951, Mar Average, Indonesia, IDN
30.8, 1951, Apr Average, Indonesia, IDN
30.6, 1951, May Average, Indonesia, IDN
30.6, 1951, Jun Average, Indonesia, IDN
30.0, 1951, Jul Average, Indonesia, IDN
30.5, 1951, Aug Average, Indonesia, IDN
30.7, 1951, Sep Average, Indonesia, IDN
31.1, 1951, Oct Average, Indonesia, IDN
31.4, 1951, Nov Average, Indonesia, IDN
30.6, 1951, Dec Average, Indonesia, IDN
30.4, 1952, Jan Average, Indonesia, IDN
30.6, 1952, Feb Average, Indonesia, IDN
30.4, 1952, Mar Average, Indonesia, IDN
30.9, 1952, Apr Average, Indonesia, IDN
30.7, 1952, May Average, Indonesia, IDN
30.5, 1952, Jun Average, Indonesia, IDN
30.2, 1952, Jul Average, Indonesia, IDN
30.4, 1952, Aug Average, Indonesia, IDN
30.8, 1952, Sep Average, Indonesia, IDN
31.0, 1952, Oct Average, Indonesia, IDN
30.5, 1952, Nov Average, Indonesia, IDN
30.4, 1952, Dec Average, Indonesia, IDN
30.3, 1953, Jan Average, Indonesia, IDN
30.2, 1953, Feb Average, Indonesia, IDN
30.6, 1953, Mar Average, Indonesia, IDN
30.9, 1953, Apr Average, Indonesia, IDN
30.7, 1953, May Average, Indonesia, IDN
30.6, 1953, Jun Average, Indonesia, IDN
30.0, 1953, Jul Average, Indonesia, IDN
30.6, 1953, Aug Average, Indonesia, IDN
30.8, 1953, Sep Average, Indonesia, IDN
31.4, 1953, Oct Average, Indonesia, IDN
30.9, 1953, Nov Average, Indonesia, IDN
30.8, 1953, Dec Average, Indonesia, IDN
30.5, 1954, Jan Average, Indonesia, IDN
30.5, 1954, Feb Average, Indonesia, IDN
30.7, 1954, Mar Average, Indonesia, IDN
30.9, 1954, Apr Average, Indonesia, IDN
30.9, 1954, May Average, Indonesia, IDN
30.4, 1954, Jun Average, Indonesia, IDN
30.1, 1954, Jul Average, Indonesia, IDN
30.4, 1954, Aug Average, Indonesia, IDN
30.7, 1954, Sep Average, Indonesia, IDN
30.7, 1954, Oct Average, Indonesia, IDN
30.3, 1954, Nov Average, Indonesia, IDN
30.3, 1954, Dec Average, Indonesia, IDN
30.2, 1955, Jan Average, Indonesia, IDN
30.2, 1955, Feb Average, Indonesia, IDN
30.5, 1955, Mar Average, Indonesia, IDN
30.7, 1955, Apr Average, Indonesia, IDN
31.0, 1955, May Average, Indonesia, IDN
30.4, 1955, Jun Average, Indonesia, IDN
30.1, 1955, Jul Average, Indonesia, IDN
30.3, 1955, Aug Average, Indonesia, IDN
30.7, 1955, Sep Average, Indonesia, IDN
31.1, 1955, Oct Average, Indonesia, IDN
30.4, 1955, Nov Average, Indonesia, IDN
30.3, 1955, Dec Average, Indonesia, IDN
29.8, 1956, Jan Average, Indonesia, IDN
30.2, 1956, Feb Average, Indonesia, IDN
30.5, 1956, Mar Average, Indonesia, IDN
30.9, 1956, Apr Average, Indonesia, IDN
30.7, 1956, May Average, Indonesia, IDN
30.2, 1956, Jun Average, Indonesia, IDN
30.0, 1956, Jul Average, Indonesia, IDN
30.3, 1956, Aug Average, Indonesia, IDN
30.5, 1956, Sep Average, Indonesia, IDN
30.8, 1956, Oct Average, Indonesia, IDN
30.5, 1956, Nov Average, Indonesia, IDN
29.9, 1956, Dec Average, Indonesia, IDN
30.0, 1957, Jan Average, Indonesia, IDN
30.2, 1957, Feb Average, Indonesia, IDN
30.4, 1957, Mar Average, Indonesia, IDN
31.0, 1957, Apr Average, Indonesia, IDN
30.8, 1957, May Average, Indonesia, IDN
30.7, 1957, Jun Average, Indonesia, IDN
30.3, 1957, Jul Average, Indonesia, IDN
30.5, 1957, Aug Average, Indonesia, IDN
30.6, 1957, Sep Average, Indonesia, IDN
31.3, 1957, Oct Average, Indonesia, IDN
31.1, 1957, Nov Average, Indonesia, IDN
30.5, 1957, Dec Average, Indonesia, IDN
30.7, 1958, Jan Average, Indonesia, IDN
30.5, 1958, Feb Average, Indonesia, IDN
30.9, 1958, Mar Average, Indonesia, IDN
31.3, 1958, Apr Average, Indonesia, IDN
31.2, 1958, May Average, Indonesia, IDN
30.8, 1958, Jun Average, Indonesia, IDN
30.5, 1958, Jul Average, Indonesia, IDN
30.5, 1958, Aug Average, Indonesia, IDN
30.9, 1958, Sep Average, Indonesia, IDN
31.1, 1958, Oct Average, Indonesia, IDN
30.5, 1958, Nov Average, Indonesia, IDN
30.4, 1958, Dec Average, Indonesia, IDN
30.1, 1959, Jan Average, Indonesia, IDN
30.6, 1959, Feb Average, Indonesia, IDN
30.4, 1959, Mar Average, Indonesia, IDN
30.7, 1959, Apr Average, Indonesia, IDN
30.9, 1959, May Average, Indonesia, IDN
30.1, 1959, Jun Average, Indonesia, IDN
30.0, 1959, Jul Average, Indonesia, IDN
30.2, 1959, Aug Average, Indonesia, IDN
30.6, 1959, Sep Average, Indonesia, IDN
31.2, 1959, Oct Average, Indonesia, IDN
30.9, 1959, Nov Average, Indonesia, IDN
30.5, 1959, Dec Average, Indonesia, IDN
30.0, 1960, Jan Average, Indonesia, IDN
30.1, 1960, Feb Average, Indonesia, IDN
30.6, 1960, Mar Average, Indonesia, IDN
30.7, 1960, Apr Average, Indonesia, IDN
30.7, 1960, May Average, Indonesia, IDN
30.3, 1960, Jun Average, Indonesia, IDN
30.0, 1960, Jul Average, Indonesia, IDN
30.7, 1960, Aug Average, Indonesia, IDN
30.8, 1960, Sep Average, Indonesia, IDN
31.3, 1960, Oct Average, Indonesia, IDN
30.7, 1960, Nov Average, Indonesia, IDN
30.7, 1960, Dec Average, Indonesia, IDN
29.9, 1961, Jan Average, Indonesia, IDN
30.3, 1961, Feb Average, Indonesia, IDN
30.6, 1961, Mar Average, Indonesia, IDN
30.7, 1961, Apr Average, Indonesia, IDN
30.7, 1961, May Average, Indonesia, IDN
30.1, 1961, Jun Average, Indonesia, IDN
30.0, 1961, Jul Average, Indonesia, IDN
30.2, 1961, Aug Average, Indonesia, IDN
30.5, 1961, Sep Average, Indonesia, IDN
31.0, 1961, Oct Average, Indonesia, IDN
30.9, 1961, Nov Average, Indonesia, IDN
30.5, 1961, Dec Average, Indonesia, IDN
29.7, 1962, Jan Average, Indonesia, IDN
29.7, 1962, Feb Average, Indonesia, IDN
30.1, 1962, Mar Average, Indonesia, IDN
30.5, 1962, Apr Average, Indonesia, IDN
30.6, 1962, May Average, Indonesia, IDN
30.3, 1962, Jun Average, Indonesia, IDN
30.2, 1962, Jul Average, Indonesia, IDN
30.0, 1962, Aug Average, Indonesia, IDN
30.5, 1962, Sep Average, Indonesia, IDN
30.9, 1962, Oct Average, Indonesia, IDN
30.8, 1962, Nov Average, Indonesia, IDN
30.2, 1962, Dec Average, Indonesia, IDN
29.3, 1963, Jan Average, Indonesia, IDN
29.7, 1963, Feb Average, Indonesia, IDN
30.1, 1963, Mar Average, Indonesia, IDN
31.0, 1963, Apr Average, Indonesia, IDN
30.7, 1963, May Average, Indonesia, IDN
30.6, 1963, Jun Average, Indonesia, IDN
30.1, 1963, Jul Average, Indonesia, IDN
30.2, 1963, Aug Average, Indonesia, IDN
30.7, 1963, Sep Average, Indonesia, IDN
31.2, 1963, Oct Average, Indonesia, IDN
31.2, 1963, Nov Average, Indonesia, IDN
30.7, 1963, Dec Average, Indonesia, IDN
30.6, 1964, Jan Average, Indonesia, IDN
30.4, 1964, Feb Average, Indonesia, IDN
30.3, 1964, Mar Average, Indonesia, IDN
30.7, 1964, Apr Average, Indonesia, IDN
30.8, 1964, May Average, Indonesia, IDN
30.3, 1964, Jun Average, Indonesia, IDN
29.9, 1964, Jul Average, Indonesia, IDN
30.3, 1964, Aug Average, Indonesia, IDN
30.6, 1964, Sep Average, Indonesia, IDN
30.6, 1964, Oct Average, Indonesia, IDN
30.3, 1964, Nov Average, Indonesia, IDN
30.1, 1964, Dec Average, Indonesia, IDN
29.6, 1965, Jan Average, Indonesia, IDN
30.2, 1965, Feb Average, Indonesia, IDN
30.1, 1965, Mar Average, Indonesia, IDN
30.4, 1965, Apr Average, Indonesia, IDN
30.5, 1965, May Average, Indonesia, IDN
30.4, 1965, Jun Average, Indonesia, IDN
30.0, 1965, Jul Average, Indonesia, IDN
30.3, 1965, Aug Average, Indonesia, IDN
30.7, 1965, Sep Average, Indonesia, IDN
31.2, 1965, Oct Average, Indonesia, IDN
31.3, 1965, Nov Average, Indonesia, IDN
30.6, 1965, Dec Average, Indonesia, IDN
30.2, 1966, Jan Average, Indonesia, IDN
30.4, 1966, Feb Average, Indonesia, IDN
30.6, 1966, Mar Average, Indonesia, IDN
31.0, 1966, Apr Average, Indonesia, IDN
30.9, 1966, May Average, Indonesia, IDN
30.3, 1966, Jun Average, Indonesia, IDN
30.0, 1966, Jul Average, Indonesia, IDN
30.3, 1966, Aug Average, Indonesia, IDN
30.9, 1966, Sep Average, Indonesia, IDN
30.9, 1966, Oct Average, Indonesia, IDN
30.8, 1966, Nov Average, Indonesia, IDN
30.4, 1966, Dec Average, Indonesia, IDN
29.9, 1967, Jan Average, Indonesia, IDN
29.9, 1967, Feb Average, Indonesia, IDN
30.2, 1967, Mar Average, Indonesia, IDN
30.6, 1967, Apr Average, Indonesia, IDN
30.6, 1967, May Average, Indonesia, IDN
30.3, 1967, Jun Average, Indonesia, IDN
30.0, 1967, Jul Average, Indonesia, IDN
30.5, 1967, Aug Average, Indonesia, IDN
30.7, 1967, Sep Average, Indonesia, IDN
31.1, 1967, Oct Average, Indonesia, IDN
30.8, 1967, Nov Average, Indonesia, IDN
30.2, 1967, Dec Average, Indonesia, IDN
29.9, 1968, Jan Average, Indonesia, IDN
30.0, 1968, Feb Average, Indonesia, IDN
30.5, 1968, Mar Average, Indonesia, IDN
30.7, 1968, Apr Average, Indonesia, IDN
30.7, 1968, May Average, Indonesia, IDN
30.5, 1968, Jun Average, Indonesia, IDN
30.0, 1968, Jul Average, Indonesia, IDN
30.2, 1968, Aug Average, Indonesia, IDN
30.8, 1968, Sep Average, Indonesia, IDN
30.9, 1968, Oct Average, Indonesia, IDN
30.9, 1968, Nov Average, Indonesia, IDN
30.4, 1968, Dec Average, Indonesia, IDN
30.6, 1969, Jan Average, Indonesia, IDN
30.6, 1969, Feb Average, Indonesia, IDN
30.9, 1969, Mar Average, Indonesia, IDN
31.1, 1969, Apr Average, Indonesia, IDN
31.1, 1969, May Average, Indonesia, IDN
30.4, 1969, Jun Average, Indonesia, IDN
30.2, 1969, Jul Average, Indonesia, IDN
30.4, 1969, Aug Average, Indonesia, IDN
30.8, 1969, Sep Average, Indonesia, IDN
31.2, 1969, Oct Average, Indonesia, IDN
30.9, 1969, Nov Average, Indonesia, IDN
30.3, 1969, Dec Average, Indonesia, IDN
30.4, 1970, Jan Average, Indonesia, IDN
30.6, 1970, Feb Average, Indonesia, IDN
31.0, 1970, Mar Average, Indonesia, IDN
30.9, 1970, Apr Average, Indonesia, IDN
30.9, 1970, May Average, Indonesia, IDN
30.5, 1970, Jun Average, Indonesia, IDN
30.0, 1970, Jul Average, Indonesia, IDN
30.4, 1970, Aug Average, Indonesia, IDN
30.7, 1970, Sep Average, Indonesia, IDN
31.1, 1970, Oct Average, Indonesia, IDN
30.8, 1970, Nov Average, Indonesia, IDN
30.3, 1970, Dec Average, Indonesia, IDN
29.8, 1971, Jan Average, Indonesia, IDN
29.8, 1971, Feb Average, Indonesia, IDN
30.3, 1971, Mar Average, Indonesia, IDN
30.8, 1971, Apr Average, Indonesia, IDN
30.9, 1971, May Average, Indonesia, IDN
30.3, 1971, Jun Average, Indonesia, IDN
30.1, 1971, Jul Average, Indonesia, IDN
30.2, 1971, Aug Average, Indonesia, IDN
30.9, 1971, Sep Average, Indonesia, IDN
30.9, 1971, Oct Average, Indonesia, IDN
30.5, 1971, Nov Average, Indonesia, IDN
30.3, 1971, Dec Average, Indonesia, IDN
29.8, 1972, Jan Average, Indonesia, IDN
30.5, 1972, Feb Average, Indonesia, IDN
30.3, 1972, Mar Average, Indonesia, IDN
30.8, 1972, Apr Average, Indonesia, IDN
31.0, 1972, May Average, Indonesia, IDN
30.5, 1972, Jun Average, Indonesia, IDN
30.8, 1972, Jul Average, Indonesia, IDN
30.8, 1972, Aug Average, Indonesia, IDN
30.9, 1972, Sep Average, Indonesia, IDN
31.6, 1972, Oct Average, Indonesia, IDN
31.5, 1972, Nov Average, Indonesia, IDN
31.2, 1972, Dec Average, Indonesia, IDN
30.7, 1973, Jan Average, Indonesia, IDN
30.9, 1973, Feb Average, Indonesia, IDN
30.7, 1973, Mar Average, Indonesia, IDN
31.1, 1973, Apr Average, Indonesia, IDN
30.9, 1973, May Average, Indonesia, IDN
30.8, 1973, Jun Average, Indonesia, IDN
30.6, 1973, Jul Average, Indonesia, IDN
30.8, 1973, Aug Average, Indonesia, IDN
30.7, 1973, Sep Average, Indonesia, IDN
31.4, 1973, Oct Average, Indonesia, IDN
30.8, 1973, Nov Average, Indonesia, IDN
30.3, 1973, Dec Average, Indonesia, IDN
29.9, 1974, Jan Average, Indonesia, IDN
29.9, 1974, Feb Average, Indonesia, IDN
30.5, 1974, Mar Average, Indonesia, IDN
31.0, 1974, Apr Average, Indonesia, IDN
30.8, 1974, May Average, Indonesia, IDN
30.4, 1974, Jun Average, Indonesia, IDN
30.1, 1974, Jul Average, Indonesia, IDN
30.8, 1974, Aug Average, Indonesia, IDN
30.9, 1974, Sep Average, Indonesia, IDN
31.2, 1974, Oct Average, Indonesia, IDN
30.9, 1974, Nov Average, Indonesia, IDN
30.5, 1974, Dec Average, Indonesia, IDN
30.4, 1975, Jan Average, Indonesia, IDN
30.2, 1975, Feb Average, Indonesia, IDN
30.3, 1975, Mar Average, Indonesia, IDN
31.0, 1975, Apr Average, Indonesia, IDN
30.9, 1975, May Average, Indonesia, IDN
30.4, 1975, Jun Average, Indonesia, IDN
30.3, 1975, Jul Average, Indonesia, IDN
30.9, 1975, Aug Average, Indonesia, IDN
30.7, 1975, Sep Average, Indonesia, IDN
31.1, 1975, Oct Average, Indonesia, IDN
30.7, 1975, Nov Average, Indonesia, IDN
30.3, 1975, Dec Average, Indonesia, IDN
29.5, 1976, Jan Average, Indonesia, IDN
30.1, 1976, Feb Average, Indonesia, IDN
30.2, 1976, Mar Average, Indonesia, IDN
30.7, 1976, Apr Average, Indonesia, IDN
30.9, 1976, May Average, Indonesia, IDN
30.3, 1976, Jun Average, Indonesia, IDN
30.2, 1976, Jul Average, Indonesia, IDN
30.4, 1976, Aug Average, Indonesia, IDN
30.9, 1976, Sep Average, Indonesia, IDN
31.0, 1976, Oct Average, Indonesia, IDN
30.8, 1976, Nov Average, Indonesia, IDN
30.7, 1976, Dec Average, Indonesia, IDN
30.1, 1977, Jan Average, Indonesia, IDN
29.7, 1977, Feb Average, Indonesia, IDN
30.1, 1977, Mar Average, Indonesia, IDN
30.9, 1977, Apr Average, Indonesia, IDN
30.9, 1977, May Average, Indonesia, IDN
30.2, 1977, Jun Average, Indonesia, IDN
30.2, 1977, Jul Average, Indonesia, IDN
30.2, 1977, Aug Average, Indonesia, IDN
30.9, 1977, Sep Average, Indonesia, IDN
31.3, 1977, Oct Average, Indonesia, IDN
31.0, 1977, Nov Average, Indonesia, IDN
30.6, 1977, Dec Average, Indonesia, IDN
30.2, 1978, Jan Average, Indonesia, IDN
30.4, 1978, Feb Average, Indonesia, IDN
30.5, 1978, Mar Average, Indonesia, IDN
30.9, 1978, Apr Average, Indonesia, IDN
31.0, 1978, May Average, Indonesia, IDN
30.4, 1978, Jun Average, Indonesia, IDN
30.1, 1978, Jul Average, Indonesia, IDN
30.5, 1978, Aug Average, Indonesia, IDN
30.5, 1978, Sep Average, Indonesia, IDN
31.1, 1978, Oct Average, Indonesia, IDN
30.7, 1978, Nov Average, Indonesia, IDN
30.3, 1978, Dec Average, Indonesia, IDN
30.4, 1979, Jan Average, Indonesia, IDN
30.8, 1979, Feb Average, Indonesia, IDN
30.7, 1979, Mar Average, Indonesia, IDN
30.8, 1979, Apr Average, Indonesia, IDN
31.1, 1979, May Average, Indonesia, IDN
30.4, 1979, Jun Average, Indonesia, IDN
30.3, 1979, Jul Average, Indonesia, IDN
30.8, 1979, Aug Average, Indonesia, IDN
30.7, 1979, Sep Average, Indonesia, IDN
31.4, 1979, Oct Average, Indonesia, IDN
30.9, 1979, Nov Average, Indonesia, IDN
30.4, 1979, Dec Average, Indonesia, IDN
30.2, 1980, Jan Average, Indonesia, IDN
30.3, 1980, Feb Average, Indonesia, IDN
30.7, 1980, Mar Average, Indonesia, IDN
30.8, 1980, Apr Average, Indonesia, IDN
31.2, 1980, May Average, Indonesia, IDN
30.6, 1980, Jun Average, Indonesia, IDN
30.6, 1980, Jul Average, Indonesia, IDN
30.3, 1980, Aug Average, Indonesia, IDN
31.0, 1980, Sep Average, Indonesia, IDN
31.3, 1980, Oct Average, Indonesia, IDN
31.0, 1980, Nov Average, Indonesia, IDN
30.3, 1980, Dec Average, Indonesia, IDN
29.9, 1981, Jan Average, Indonesia, IDN
30.2, 1981, Feb Average, Indonesia, IDN
30.7, 1981, Mar Average, Indonesia, IDN
30.8, 1981, Apr Average, Indonesia, IDN
31.0, 1981, May Average, Indonesia, IDN
30.9, 1981, Jun Average, Indonesia, IDN
30.6, 1981, Jul Average, Indonesia, IDN
31.4, 1981, Aug Average, Indonesia, IDN
30.8, 1981, Sep Average, Indonesia, IDN
31.3, 1981, Oct Average, Indonesia, IDN
31.1, 1981, Nov Average, Indonesia, IDN
30.4, 1981, Dec Average, Indonesia, IDN
30.1, 1982, Jan Average, Indonesia, IDN
30.5, 1982, Feb Average, Indonesia, IDN
30.6, 1982, Mar Average, Indonesia, IDN
30.8, 1982, Apr Average, Indonesia, IDN
30.9, 1982, May Average, Indonesia, IDN
30.7, 1982, Jun Average, Indonesia, IDN
30.5, 1982, Jul Average, Indonesia, IDN
30.7, 1982, Aug Average, Indonesia, IDN
31.1, 1982, Sep Average, Indonesia, IDN
31.3, 1982, Oct Average, Indonesia, IDN
31.5, 1982, Nov Average, Indonesia, IDN
31.2, 1982, Dec Average, Indonesia, IDN
30.5, 1983, Jan Average, Indonesia, IDN
31.2, 1983, Feb Average, Indonesia, IDN
31.4, 1983, Mar Average, Indonesia, IDN
31.5, 1983, Apr Average, Indonesia, IDN
31.0, 1983, May Average, Indonesia, IDN
30.8, 1983, Jun Average, Indonesia, IDN
30.4, 1983, Jul Average, Indonesia, IDN
30.7, 1983, Aug Average, Indonesia, IDN
30.9, 1983, Sep Average, Indonesia, IDN
31.3, 1983, Oct Average, Indonesia, IDN
30.8, 1983, Nov Average, Indonesia, IDN
30.3, 1983, Dec Average, Indonesia, IDN
29.9, 1984, Jan Average, Indonesia, IDN
29.7, 1984, Feb Average, Indonesia, IDN
30.3, 1984, Mar Average, Indonesia, IDN
30.5, 1984, Apr Average, Indonesia, IDN
30.5, 1984, May Average, Indonesia, IDN
30.2, 1984, Jun Average, Indonesia, IDN
29.9, 1984, Jul Average, Indonesia, IDN
30.6, 1984, Aug Average, Indonesia, IDN
30.3, 1984, Sep Average, Indonesia, IDN
30.9, 1984, Oct Average, Indonesia, IDN
30.7, 1984, Nov Average, Indonesia, IDN
30.3, 1984, Dec Average, Indonesia, IDN
30.4, 1985, Jan Average, Indonesia, IDN
30.6, 1985, Feb Average, Indonesia, IDN
30.5, 1985, Mar Average, Indonesia, IDN
30.7, 1985, Apr Average, Indonesia, IDN
30.9, 1985, May Average, Indonesia, IDN
30.6, 1985, Jun Average, Indonesia, IDN
30.0, 1985, Jul Average, Indonesia, IDN
30.5, 1985, Aug Average, Indonesia, IDN
30.6, 1985, Sep Average, Indonesia, IDN
31.0, 1985, Oct Average, Indonesia, IDN
30.9, 1985, Nov Average, Indonesia, IDN
30.6, 1985, Dec Average, Indonesia, IDN
29.8, 1986, Jan Average, Indonesia, IDN
30.5, 1986, Feb Average, Indonesia, IDN
30.4, 1986, Mar Average, Indonesia, IDN
30.8, 1986, Apr Average, Indonesia, IDN
31.3, 1986, May Average, Indonesia, IDN
30.6, 1986, Jun Average, Indonesia, IDN
30.5, 1986, Jul Average, Indonesia, IDN
30.8, 1986, Aug Average, Indonesia, IDN
30.9, 1986, Sep Average, Indonesia, IDN
31.0, 1986, Oct Average, Indonesia, IDN
30.7, 1986, Nov Average, Indonesia, IDN
30.7, 1986, Dec Average, Indonesia, IDN
30.0, 1987, Jan Average, Indonesia, IDN
30.4, 1987, Feb Average, Indonesia, IDN
31.0, 1987, Mar Average, Indonesia, IDN
31.1, 1987, Apr Average, Indonesia, IDN
31.1, 1987, May Average, Indonesia, IDN
31.1, 1987, Jun Average, Indonesia, IDN
30.8, 1987, Jul Average, Indonesia, IDN
30.7, 1987, Aug Average, Indonesia, IDN
31.1, 1987, Sep Average, Indonesia, IDN
31.4, 1987, Oct Average, Indonesia, IDN
31.4, 1987, Nov Average, Indonesia, IDN
30.6, 1987, Dec Average, Indonesia, IDN
30.6, 1988, Jan Average, Indonesia, IDN
30.7, 1988, Feb Average, Indonesia, IDN
30.9, 1988, Mar Average, Indonesia, IDN
31.1, 1988, Apr Average, Indonesia, IDN
31.1, 1988, May Average, Indonesia, IDN
30.7, 1988, Jun Average, Indonesia, IDN
30.3, 1988, Jul Average, Indonesia, IDN
30.4, 1988, Aug Average, Indonesia, IDN
30.6, 1988, Sep Average, Indonesia, IDN
31.3, 1988, Oct Average, Indonesia, IDN
30.7, 1988, Nov Average, Indonesia, IDN
30.0, 1988, Dec Average, Indonesia, IDN
30.3, 1989, Jan Average, Indonesia, IDN
30.0, 1989, Feb Average, Indonesia, IDN
30.3, 1989, Mar Average, Indonesia, IDN
30.8, 1989, Apr Average, Indonesia, IDN
30.8, 1989, May Average, Indonesia, IDN
30.4, 1989, Jun Average, Indonesia, IDN
30.5, 1989, Jul Average, Indonesia, IDN
30.5, 1989, Aug Average, Indonesia, IDN
30.8, 1989, Sep Average, Indonesia, IDN
31.0, 1989, Oct Average, Indonesia, IDN
30.9, 1989, Nov Average, Indonesia, IDN
30.6, 1989, Dec Average, Indonesia, IDN
30.1, 1990, Jan Average, Indonesia, IDN
30.7, 1990, Feb Average, Indonesia, IDN
31.0, 1990, Mar Average, Indonesia, IDN
31.4, 1990, Apr Average, Indonesia, IDN
31.1, 1990, May Average, Indonesia, IDN
30.8, 1990, Jun Average, Indonesia, IDN
30.5, 1990, Jul Average, Indonesia, IDN
30.9, 1990, Aug Average, Indonesia, IDN
30.9, 1990, Sep Average, Indonesia, IDN
31.4, 1990, Oct Average, Indonesia, IDN
31.3, 1990, Nov Average, Indonesia, IDN
30.8, 1990, Dec Average, Indonesia, IDN
30.3, 1991, Jan Average, Indonesia, IDN
30.5, 1991, Feb Average, Indonesia, IDN
30.9, 1991, Mar Average, Indonesia, IDN
31.1, 1991, Apr Average, Indonesia, IDN
30.9, 1991, May Average, Indonesia, IDN
31.0, 1991, Jun Average, Indonesia, IDN
30.6, 1991, Jul Average, Indonesia, IDN
30.8, 1991, Aug Average, Indonesia, IDN
31.0, 1991, Sep Average, Indonesia, IDN
31.2, 1991, Oct Average, Indonesia, IDN
30.8, 1991, Nov Average, Indonesia, IDN
30.5, 1991, Dec Average, Indonesia, IDN
30.3, 1992, Jan Average, Indonesia, IDN
30.7, 1992, Feb Average, Indonesia, IDN
31.1, 1992, Mar Average, Indonesia, IDN
31.2, 1992, Apr Average, Indonesia, IDN
31.0, 1992, May Average, Indonesia, IDN
30.7, 1992, Jun Average, Indonesia, IDN
30.3, 1992, Jul Average, Indonesia, IDN
31.0, 1992, Aug Average, Indonesia, IDN
31.1, 1992, Sep Average, Indonesia, IDN
31.0, 1992, Oct Average, Indonesia, IDN
30.8, 1992, Nov Average, Indonesia, IDN
30.3, 1992, Dec Average, Indonesia, IDN
30.2, 1993, Jan Average, Indonesia, IDN
30.4, 1993, Feb Average, Indonesia, IDN
30.6, 1993, Mar Average, Indonesia, IDN
30.9, 1993, Apr Average, Indonesia, IDN
30.8, 1993, May Average, Indonesia, IDN
30.8, 1993, Jun Average, Indonesia, IDN
30.5, 1993, Jul Average, Indonesia, IDN
30.9, 1993, Aug Average, Indonesia, IDN
30.7, 1993, Sep Average, Indonesia, IDN
31.1, 1993, Oct Average, Indonesia, IDN
31.2, 1993, Nov Average, Indonesia, IDN
30.7, 1993, Dec Average, Indonesia, IDN
30.4, 1994, Jan Average, Indonesia, IDN
30.7, 1994, Feb Average, Indonesia, IDN
30.3, 1994, Mar Average, Indonesia, IDN
30.9, 1994, Apr Average, Indonesia, IDN
30.8, 1994, May Average, Indonesia, IDN
30.5, 1994, Jun Average, Indonesia, IDN
30.6, 1994, Jul Average, Indonesia, IDN
30.6, 1994, Aug Average, Indonesia, IDN
31.0, 1994, Sep Average, Indonesia, IDN
31.2, 1994, Oct Average, Indonesia, IDN
31.1, 1994, Nov Average, Indonesia, IDN
30.9, 1994, Dec Average, Indonesia, IDN
30.3, 1995, Jan Average, Indonesia, IDN
30.3, 1995, Feb Average, Indonesia, IDN
30.5, 1995, Mar Average, Indonesia, IDN
31.0, 1995, Apr Average, Indonesia, IDN
31.0, 1995, May Average, Indonesia, IDN
30.9, 1995, Jun Average, Indonesia, IDN
30.5, 1995, Jul Average, Indonesia, IDN
30.5, 1995, Aug Average, Indonesia, IDN
31.0, 1995, Sep Average, Indonesia, IDN
31.4, 1995, Oct Average, Indonesia, IDN
31.0, 1995, Nov Average, Indonesia, IDN
30.4, 1995, Dec Average, Indonesia, IDN
30.0, 1996, Jan Average, Indonesia, IDN
30.1, 1996, Feb Average, Indonesia, IDN
30.7, 1996, Mar Average, Indonesia, IDN
30.9, 1996, Apr Average, Indonesia, IDN
31.1, 1996, May Average, Indonesia, IDN
30.6, 1996, Jun Average, Indonesia, IDN
30.8, 1996, Jul Average, Indonesia, IDN
30.7, 1996, Aug Average, Indonesia, IDN
31.3, 1996, Sep Average, Indonesia, IDN
31.2, 1996, Oct Average, Indonesia, IDN
31.2, 1996, Nov Average, Indonesia, IDN
30.6, 1996, Dec Average, Indonesia, IDN
30.3, 1997, Jan Average, Indonesia, IDN
30.4, 1997, Feb Average, Indonesia, IDN
31.0, 1997, Mar Average, Indonesia, IDN
30.9, 1997, Apr Average, Indonesia, IDN
31.1, 1997, May Average, Indonesia, IDN
31.1, 1997, Jun Average, Indonesia, IDN
30.5, 1997, Jul Average, Indonesia, IDN
31.0, 1997, Aug Average, Indonesia, IDN
30.9, 1997, Sep Average, Indonesia, IDN
31.4, 1997, Oct Average, Indonesia, IDN
31.3, 1997, Nov Average, Indonesia, IDN
31.1, 1997, Dec Average, Indonesia, IDN
30.9, 1998, Jan Average, Indonesia, IDN
31.2, 1998, Feb Average, Indonesia, IDN
31.4, 1998, Mar Average, Indonesia, IDN
31.5, 1998, Apr Average, Indonesia, IDN
