month,rainfall_mm,year,country,iso3,season
Jan,246.2,2008,Indonesia,IDN,winter
Feb,262.2,2008,Indonesia,IDN,winter
Mar,324.1,2008,Indonesia,IDN,spring
Apr,306.9,2008,Indonesia,IDN,spring
May,213.1,2008,Indonesia,IDN,spring
Jun,234.2,2008,Indonesia,IDN,summer
Jul,195.3,2008,Indonesia,IDN,summer
Aug,223.3,2008,Indonesia,IDN,summer
Sep,197.0,2008,Indonesia,IDN,autumn
Oct,265.5,2008,Indonesia,IDN,autumn
Nov,307.5,2008,Indonesia,IDN,autumn
Dec,323.6,2008,Indonesia,IDN,winter
Jan,303.5,2009,Indonesia,IDN,winter
Feb,259.5,2009,Indonesia,IDN,winter
Mar,337.5,2009,Indonesia,IDN,spring
Apr,287.8,2009,Indonesia,IDN,spring
May,221.7,2009,Indonesia,IDN,spring
Jun,165.7,2009,Indonesia,IDN,summer
Jul,159.8,2009,Indonesia,IDN,summer
Aug,170.3,2009,Indonesia,IDN,summer
Sep,153.5,2009,Indonesia,IDN,autumn
Oct,211.2,2009,Indonesia,IDN,autumn
Nov,265.8,2009,Indonesia,IDN,autumn
Dec,308.0,2009,Indonesia,IDN,winter
Jan,287.3,2010,Indonesia,IDN,winter
Feb,232.2,2010,Indonesia,IDN,winter
Mar,334.4,2010,Indonesia,IDN,spring
Apr,320.3,2010,Indonesia,IDN,spring
May,310.8,2010,Indonesia,IDN,spring
Jun,261.5,2010,Indonesia,IDN,summer
Jul,229.2,2010,Indonesia,IDN,summer
Aug,243.2,2010,Indonesia,IDN,summer
Sep,306.0,2010,Indonesia,IDN,autumn
Oct,267.3,2010,Indonesia,IDN,autumn
Nov,302.1,2010,Indonesia,IDN,autumn
Dec,278.9,2010,Indonesia,IDN,winter
Jan,293.2,2011,Indonesia,IDN,winter
Feb,249.9,2011,Indonesia,IDN,winter
Mar,306.0,2011,Indonesia,IDN,spring
Apr,301.1,2011,Indonesia,IDN,spring
May,259.5,2011,Indonesia,IDN,spring
Jun,220.2,2011,Indonesia,IDN,summer
Jul,165.2,2011,Indonesia,IDN,summer
Aug,157.7,2011,Indonesia,IDN,summer
Sep,166.9,2011,Indonesia,IDN,autumn
Oct,252.2,2011,Indonesia,IDN,autumn
Nov,284.3,2011,Indonesia,IDN,autumn
Dec,327.4,2011,Indonesia,IDN,winter
Jan,272.7,2012,Indonesia,IDN,winter
Feb,278.5,2012,Indonesia,IDN,winter
Mar,334.7,2012,Indonesia,IDN,spring
Apr,292.4,2012,Indonesia,IDN,spring
May,274.0,2012,Indonesia,IDN,spring
Jun,176.2,2012,Indonesia,IDN,summer
Jul,169.6,2012,Indonesia,IDN,summer
Aug,161.2,2012,Indonesia,IDN,summer
Sep,170.7,2012,Indonesia,IDN,autumn
Oct,219.2,2012,Indonesia,IDN,autumn
Nov,297.9,2012,Indonesia,IDN,autumn
Dec,292.5,2012,Indonesia,IDN,winter
Jan,280.3,2013,Indonesia,IDN,winter
Feb,302.3,2013,Indonesia,IDN,winter
Mar,276.1,2013,Indonesia,IDN,spring
Apr,281.4,2013,Indonesia,IDN,spring
May,269.9,2013,Indonesia,IDN,spring
Jun,191.0,2013,Indonesia,IDN,summer
Jul,180.9,2013,Indonesia,IDN,summer
Aug,177.5,2013,Indonesia,IDN,summer
Sep,185.2,2013,Indonesia,IDN,autumn
Oct,208.9,2013,Indonesia,IDN,autumn
Nov,293.5,2013,Indonesia,IDN,autumn
Dec,333.5,2013,Indonesia,IDN,winter
Jan,268.9,2014,Indonesia,IDN,winter
Feb,171.7,2014,Indonesia,IDN,winter
Mar,230.2,2014,Indonesia,IDN,spring
Apr,292.3,2014,Indonesia,IDN,spring
May,236.1,2014,Indonesia,IDN,spring
Jun,198.3,2014,Indonesia,IDN,summer
Jul,164.5,2014,Indonesia,IDN,summer
Aug,191.3,2014,Indonesia,IDN,summer
Sep,168.4,2014,Indonesia,IDN,autumn
Oct,166.9,2014,Indonesia,IDN,autumn
Nov,253.3,2014,Indonesia,IDN,autumn
Dec,332.1,2014,Indonesia,IDN,winter
Jan,280.2,2015,Indonesia,IDN,winter
Feb,256.7,2015,Indonesia,IDN,winter
Mar,260.4,2015,Indonesia,IDN,spring
Apr,286.2,2015,Indonesia,IDN,spring
May,215.3,2015,Indonesia,IDN,spring
Jun,202.1,2015,Indonesia,IDN,summer
Jul,129.2,2015,Indonesia,IDN,summer
Aug,132.8,2015,Indonesia,IDN,summer
Sep,112.5,2015,Indonesia,IDN,autumn
Oct,139.0,2015,Indonesia,IDN,autumn
Nov,248.3,2015,Indonesia,IDN,autumn
Dec,289.3,2015,Indonesia,IDN,winter
Jan,253.9,2016,Indonesia,IDN,winter
Feb,286.6,2016,Indonesia,IDN,winter
Mar,289.6,2016,Indonesia,IDN,spring
Apr,270.1,2016,Indonesia,IDN,spring
May,264.3,2016,Indonesia,IDN,spring
Jun,214.0,2016,Indonesia,IDN,summer
Jul,203.6,2016,Indonesia,IDN,summer
Aug,179.8,2016,Indonesia,IDN,summer
Sep,229.7,2016,Indonesia,IDN,autumn
Oct,245.2,2016,Indonesia,IDN,autumn
Nov,287.8,2016,Indonesia,IDN,autumn
Dec,298.2,2016,Indonesia,IDN,winter
Jan,294.3,2017,Indonesia,IDN,winter
Feb,266.0,2017,Indonesia,IDN,winter
Mar,294.8,2017,Indonesia,IDN,spring
Apr,302.9,2017,Indonesia,IDN,spring
May,272.9,2017,Indonesia,IDN,spring
Jun,203.3,2017,Indonesia,IDN,summer
Jul,193.9,2017,Indonesia,IDN,summer
Aug,191.9,2017,Indonesia,IDN,summer
Sep,207.3,2017,Indonesia,IDN,autumn
Oct,242.9,2017,Indonesia,IDN,autumn
Nov,334.1,2017,Indonesia,IDN,autumn
Dec,300.0,2017,Indonesia,IDN,winter
Jan,273.3,2018,Indonesia,IDN,winter
Feb,261.0,2018,Indonesia,IDN,winter
Mar,310.6,2018,Indonesia,IDN,spring
Apr,276.8,2018,Indonesia,IDN,spring
May,261.4,2018,Indonesia,IDN,spring
Jun,205.7,2018,Indonesia,IDN,summer
Jul,197.6,2018,Indonesia,IDN,summer
Aug,145.6,2018,Indonesia,IDN,summer
Sep,149.7,2018,Indonesia,IDN,autumn
Oct,215.2,2018,Indonesia,IDN,autumn
Nov,298.3,2018,Indonesia,IDN,autumn
Dec,314.6,2018,Indonesia,IDN,winter
Jan,266.5,2019,Indonesia,IDN,winter
Feb,238.7,2019,Indonesia,IDN,winter
Mar,286.5,2019,Indonesia,IDN,spring
Apr,275.3,2019,Indonesia,IDN,spring
May,227.1,2019,Indonesia,IDN,spring
Jun,243.1,2019,Indonesia,IDN,summer
Jul,147.8,2019,Indonesia,IDN,summer
Aug,114.0,2019,Indonesia,IDN,summer
Sep,118.0,2019,Indonesia,IDN,autumn
Oct,199.4,2019,Indonesia,IDN,autumn
Nov,184.2,2019,Indonesia,IDN,autumn
Dec,286.3,2019,Indonesia,IDN,winter
Jan,255.2,2020,Indonesia,IDN,winter
Feb,246.9,2020,Indonesia,IDN,winter
Mar,288.3,2020,Indonesia,IDN,spring
Apr,329.2,2020,Indonesia,IDN,spring
May,267.1,2020,Indonesia,IDN,spring
Jun,227.1,2020,Indonesia,IDN,summer
Jul,221.0,2020,Indonesia,IDN,summer
Aug,169.6,2020,Indonesia,IDN,summer
Sep,231.4,2020,Indonesia,IDN,autumn
Oct,260.5,2020,Indonesia,IDN,autumn
Nov,323.8,2020,Indonesia,IDN,autumn
Dec,275.9,2020,Indonesia,IDN,winter
