month,rainfall_mm,year,country,iso3,season
Nov,13.9,2017,China,CHN,autumn
Dec,5.9,2017,China,CHN,winter
Jan,16.7,2018,China,CHN,winter
Feb,8.4,2018,China,CHN,winter
Mar,27.2,2018,China,CHN,spring
Apr,39.0,2018,China,CHN,spring
May,64.6,2018,China,CHN,spring
Jun,89.3,2018,China,CHN,summer
Jul,124.7,2018,China,CHN,summer
Aug,117.2,2018,China,CHN,summer
Sep,64.0,2018,China,CHN,autumn
Oct,24.6,2018,China,CHN,autumn
Nov,22.9,2018,China,CHN,autumn
Dec,14.2,2018,China,CHN,winter
Jan,12.7,2019,China,CHN,winter
Feb,20.1,2019,China,CHN,winter
Mar,28.4,2019,China,CHN,spring
Apr,44.7,2019,China,CHN,spring
May,62.2,2019,China,CHN,spring
Jun,91.6,2019,China,CHN,summer
Jul,114.6,2019,China,CHN,summer
Aug,104.3,2019,China,CHN,summer
Sep,53.0,2019,China,CHN,autumn
Oct,31.2,2019,China,CHN,autumn
Nov,14.0,2019,China,CHN,autumn
Dec,11.0,2019,China,CHN,winter
Jan,17.2,2020,China,CHN,winter
Feb,17.7,2020,China,CHN,winter
Mar,28.8,2020,China,CHN,spring
Apr,33.5,2020,China,CHN,spring
May,64.5,2020,China,CHN,spring
Jun,105.5,2020,China,CHN,summer
Jul,112.5,2020,China,CHN,summer
Aug,108.7,2020,China,CHN,summer
Sep,74.9,2020,China,CHN,autumn
Oct,30.1,2020,China,CHN,autumn
Nov,16.6,2020,China,CHN,autumn
Dec,5.6,2020,China,CHN,winter
