month,rainfall_mm,year,country,iso3,season
Nov,159.9,2010,Brazil,BRA,spring
Dec,210.5,2010,Brazil,BRA,summer
Jan,241.7,2011,Brazil,BRA,summer
Feb,244.4,2011,Brazil,BRA,summer
Mar,263.5,2011,Brazil,BRA,autumn
Apr,198.4,2011,Brazil,BRA,autumn
May,139.0,2011,Brazil,BRA,autumn
Jun,73.8,2011,Brazil,BRA,winter
Jul,63.8,2011,Brazil,BRA,winter
Aug,55.5,2011,Brazil,BRA,winter
Sep,59.7,2011,Brazil,BRA,spring
Oct,136.0,2011,Brazil,BRA,spring
Nov,164.7,2011,Brazil,BRA,spring
Dec,189.0,2011,Brazil,BRA,summer
Jan,236.2,2012,Brazil,BRA,summer
Feb,228.9,2012,Brazil,BRA,summer
Mar,225.6,2012,Brazil,BRA,autumn
Apr,171.2,2012,Brazil,BRA,autumn
May,117.7,2012,Brazil,BRA,autumn
Jun,77.7,2012,Brazil,BRA,winter
Jul,63.9,2012,Brazil,BRA,winter
Aug,45.8,2012,Brazil,BRA,winter
Sep,65.7,2012,Brazil,BRA,spring
Oct,98.3,2012,Brazil,BRA,spring
Nov,159.4,2012,Brazil,BRA,spring
Dec,179.2,2012,Brazil,BRA,summer
Jan,226.1,2013,Brazil,BRA,summer
Feb,220.2,2013,Brazil,BRA,summer
Mar,239.2,2013,Brazil,BRA,autumn
Apr,178.0,2013,Brazil,BRA,autumn
May,138.7,2013,Brazil,BRA,autumn
Jun,88.3,2013,Brazil,BRA,winter
Jul,70.1,2013,Brazil,BRA,winter
Aug,61.1,2013,Brazil,BRA,winter
Sep,73.6,2013,Brazil,BRA,spring
Oct,118.5,2013,Brazil,BRA,spring
Nov,167.9,2013,Brazil,BRA,spring
Dec,208.9,2013,Brazil,BRA,summer
Jan,204.2,2014,Brazil,BRA,summer
Feb,222.7,2014,Brazil,BRA,summer
Mar,253.5,2014,Brazil,BRA,autumn
Apr,191.4,2014,Brazil,BRA,autumn
May,131.2,2014,Brazil,BRA,autumn
Jun,81.9,2014,Brazil,BRA,winter
Jul,67.7,2014,Brazil,BRA,winter
Aug,51.5,2014,Brazil,BRA,winter
Sep,73.0,2014,Brazil,BRA,spring
Oct,105.8,2014,Brazil,BRA,spring
Nov,166.5,2014,Brazil,BRA,spring
Dec,191.2,2014,Brazil,BRA,summer
Jan,196.4,2015,Brazil,BRA,summer
Feb,201.0,2015,Brazil,BRA,summer
Mar,242.8,2015,Brazil,BRA,autumn
Apr,191.6,2015,Brazil,BRA,autumn
May,144.2,2015,Brazil,BRA,autumn
Jun,73.5,2015,Brazil,BRA,winter
Jul,74.8,2015,Brazil,BRA,winter
Aug,48.1,2015,Brazil,BRA,winter
Sep,62.4,2015,Brazil,BRA,spring
Oct,97.4,2015,Brazil,BRA,spring
Nov,132.6,2015,Brazil,BRA,spring
Dec,156.1,2015,Brazil,BRA,summer
Jan,242.5,2016,Brazil,BRA,summer
Feb,193.6,2016,Brazil,BRA,summer
Mar,207.2,2016,Brazil,BRA,autumn
Apr,157.0,2016,Brazil,BRA,autumn
May,115.2,2016,Brazil,BRA,autumn
Jun,72.3,2016,Brazil,BRA,winter
Jul,56.1,2016,Brazil,BRA,winter
Aug,53.5,2016,Brazil,BRA,winter
Sep,66.6,2016,Brazil,BRA,spring
Oct,124.6,2016,Brazil,BRA,spring
Nov,134.0,2016,Brazil,BRA,spring
Dec,185.1,2016,Brazil,BRA,summer
Jan,200.6,2017,Brazil,BRA,summer
Feb,216.1,2017,Brazil,BRA,summer
Mar,222.0,2017,Brazil,BRA,autumn
Apr,171.6,2017,Brazil,BRA,autumn
May,122.2,2017,Brazil,BRA,autumn
Jun,72.5,2017,Brazil,BRA,winter
Jul,47.9,2017,Brazil,BRA,winter
Aug,52.9,2017,Brazil,BRA,winter
Sep,66.0,2017,Brazil,BRA,spring
Oct,105.8,2017,Brazil,BRA,spring
Nov,154.2,2017,Brazil,BRA,spring
Dec,194.8,2017,Brazil,BRA,summer
Jan,211.8,2018,Brazil,BRA,summer
Feb,230.5,2018,Brazil,BRA,summer
Mar,219.0,2018,Brazil,BRA,autumn
Apr,196.4,2018,Brazil,BRA,autumn
May,117.3,2018,Brazil,BRA,autumn
Jun,67.1,2018,Brazil,BRA,winter
Jul,62.2,2018,Brazil,BRA,winter
Aug,56.3,2018,Brazil,BRA,winter
Sep,79.8,2018,Brazil,BRA,spring
Oct,127.9,2018,Brazil,BRA,spring
Nov,174.2,2018,Brazil,BRA,spring
Dec,214.8,2018,Brazil,BRA,summer
Jan,200.8,2019,Brazil,BRA,summer
Feb,206.8,2019,Brazil,BRA,summer
Mar,228.6,2019,Brazil,BRA,autumn
Apr,183.4,2019,Brazil,BRA,autumn
May,143.0,2019,Brazil,BRA,autumn
Jun,76.2,2019,Brazil,BRA,winter
Jul,64.6,2019,Brazil,BRA,winter
Aug,47.2,2019,Brazil,BRA,winter
Sep,60.9,2019,Brazil,BRA,spring
Oct,112.2,2019,Brazil,BRA,spring
Nov,152.8,2019,Brazil,BRA,spring
Dec,178.6,2019,Brazil,BRA,summer
Jan,234.2,2020,Brazil,BRA,summer
Feb,209.5,2020,Brazil,BRA,summer
Mar,222.3,2020,Brazil,BRA,autumn
Apr,181.3,2020,Brazil,BRA,autumn
May,122.3,2020,Brazil,BRA,autumn
Jun,87.0,2020,Brazil,BRA,winter
Jul,55.7,2020,Brazil,BRA,winter
Aug,50.0,2020,Brazil,BRA,winter
Sep,60.1,2020,Brazil,BRA,spring
Oct,109.5,2020,Brazil,BRA,spring
Nov,159.6,2020,Brazil,BRA,spring
Dec,179.5,2020,Brazil,BRA,summer
