month,rainfall_mm,year,country,iso3,season
Jan,17.7,1972,Russia,RUS,winter
Feb,16.3,1972,Russia,RUS,winter
Mar,15.3,1972,Russia,RUS,spring
Apr,27.2,1972,Russia,RUS,spring
May,31.7,1972,Russia,RUS,spring
Jun,42.5,1972,Russia,RUS,summer
Jul,62.9,1972,Russia,RUS,summer
Aug,61.5,1972,Russia,RUS,summer
Sep,46.4,1972,Russia,RUS,autumn
Oct,40.0,1972,Russia,RUS,autumn
Nov,33.0,1972,Russia,RUS,autumn
Dec,27.8,1972,Russia,RUS,winter
Jan,20.2,1973,Russia,RUS,winter
Feb,19.4,1973,Russia,RUS,winter
Mar,15.8,1973,Russia,RUS,spring
Apr,22.4,1973,Russia,RUS,spring
May,29.4,1973,Russia,RUS,spring
Jun,49.4,1973,Russia,RUS,summer
Jul,67.8,1973,Russia,RUS,summer
Aug,61.1,1973,Russia,RUS,summer
Sep,48.7,1973,Russia,RUS,autumn
Oct,41.2,1973,Russia,RUS,autumn
Nov,36.9,1973,Russia,RUS,autumn
Dec,26.5,1973,Russia,RUS,winter
Jan,15.8,1974,Russia,RUS,winter
Feb,17.1,1974,Russia,RUS,winter
Mar,16.3,1974,Russia,RUS,spring
Apr,23.3,1974,Russia,RUS,spring
May,36.6,1974,Russia,RUS,spring
Jun,49.2,1974,Russia,RUS,summer
Jul,63.9,1974,Russia,RUS,summer
Aug,61.1,1974,Russia,RUS,summer
Sep,46.0,1974,Russia,RUS,autumn
Oct,35.9,1974,Russia,RUS,autumn
Nov,26.6,1974,Russia,RUS,autumn
Dec,20.8,1974,Russia,RUS,winter
Jan,23.8,1975,Russia,RUS,winter
Feb,16.6,1975,Russia,RUS,winter
Mar,20.3,1975,Russia,RUS,spring
Apr,25.0,1975,Russia,RUS,spring
May,32.4,1975,Russia,RUS,spring
Jun,52.3,1975,Russia,RUS,summer
Jul,61.7,1975,Russia,RUS,summer
Aug,68.9,1975,Russia,RUS,summer
Sep,43.8,1975,Russia,RUS,autumn
Oct,35.3,1975,Russia,RUS,autumn
Nov,26.7,1975,Russia,RUS,autumn
Dec,25.2,1975,Russia,RUS,winter
Jan,22.4,1976,Russia,RUS,winter
Feb,15.2,1976,Russia,RUS,winter
Mar,13.1,1976,Russia,RUS,spring
Apr,19.5,1976,Russia,RUS,spring
May,32.3,1976,Russia,RUS,spring
Jun,51.2,1976,Russia,RUS,summer
Jul,62.9,1976,Russia,RUS,summer
Aug,61.7,1976,Russia,RUS,summer
Sep,41.7,1976,Russia,RUS,autumn
Oct,30.4,1976,Russia,RUS,autumn
Nov,24.2,1976,Russia,RUS,autumn
Dec,20.6,1976,Russia,RUS,winter
Jan,15.1,1977,Russia,RUS,winter
Feb,16.8,1977,Russia,RUS,winter
Mar,19.8,1977,Russia,RUS,spring
