month,rainfall_mm,year,country,iso3,season
Jan,19.0,1972,Germany,DEU,winter
Feb,11.3,1972,Germany,DEU,winter
Mar,36.4,1972,Germany,DEU,spring
Apr,60.2,1972,Germany,DEU,spring
May,80.9,1972,Germany,DEU,spring
Jun,93.5,1972,Germany,DEU,summer
Jul,80.5,1972,Germany,DEU,summer
Aug,71.2,1972,Germany,DEU,summer
Sep,41.2,1972,Germany,DEU,autumn
Oct,26.8,1972,Germany,DEU,autumn
Nov,73.3,1972,Germany,DEU,autumn
Dec,15.3,1972,Germany,DEU,winter
Jan,29.0,1973,Germany,DEU,winter
Feb,42.8,1973,Germany,DEU,winter
Mar,22.6,1973,Germany,DEU,spring
Apr,60.6,1973,Germany,DEU,spring
May,58.4,1973,Germany,DEU,spring
Jun,58.4,1973,Germany,DEU,summer
Jul,85.9,1973,Germany,DEU,summer
Aug,37.7,1973,Germany,DEU,summer
Sep,46.6,1973,Germany,DEU,autumn
Oct,64.6,1973,Germany,DEU,autumn
Nov,70.9,1973,Germany,DEU,autumn
Dec,55.5,1973,Germany,DEU,winter
Jan,48.5,1974,Germany,DEU,winter
Feb,45.1,1974,Germany,DEU,winter
Mar,32.4,1974,Germany,DEU,spring
Apr,17.5,1974,Germany,DEU,spring
May,60.5,1974,Germany,DEU,spring
Jun,80.8,1974,Germany,DEU,summer
Jul,84.9,1974,Germany,DEU,summer
Aug,64.5,1974,Germany,DEU,summer
Sep,64.3,1974,Germany,DEU,autumn
Oct,107.9,1974,Germany,DEU,autumn
Nov,65.7,1974,Germany,DEU,autumn
Dec,103.9,1974,Germany,DEU,winter
Jan,56.6,1975,Germany,DEU,winter
Feb,16.9,1975,Germany,DEU,winter
Mar,48.8,1975,Germany,DEU,spring
Apr,52.9,1975,Germany,DEU,spring
May,48.1,1975,Germany,DEU,spring
Jun,80.4,1975,Germany,DEU,summer
Jul,73.1,1975,Germany,DEU,summer
Aug,71.7,1975,Germany,DEU,summer
Sep,54.3,1975,Germany,DEU,autumn
Oct,33.4,1975,Germany,DEU,autumn
Nov,55.9,1975,Germany,DEU,autumn
Dec,24.7,1975,Germany,DEU,winter
Jan,89.8,1976,Germany,DEU,winter
Feb,19.1,1976,Germany,DEU,winter
Mar,19.9,1976,Germany,DEU,spring
Apr,24.6,1976,Germany,DEU,spring
May,54.4,1976,Germany,DEU,spring
Jun,31.6,1976,Germany,DEU,summer
Jul,64.6,1976,Germany,DEU,summer
Aug,37.1,1976,Germany,DEU,summer
Sep,58.6,1976,Germany,DEU,autumn
Oct,39.9,1976,Germany,DEU,autumn
Nov,55.6,1976,Germany,DEU,autumn
Dec,40.0,1976,Germany,DEU,winter
Jan,51.7,1977,Germany,DEU,winter
Feb,69.5,1977,Germany,DEU,winter
Mar,45.3,1977,Germany,DEU,spring
Apr,72.7,1977,Germany,DEU,spring
May,37.8,1977,Germany,DEU,spring
Jun,83.4,1977,Germany,DEU,summer
Jul,70.2,1977,Germany,DEU,summer
Aug,91.7,1977,Germany,DEU,summer
Sep,40.9,1977,Germany,DEU,autumn
Oct,40.3,1977,Germany,DEU,autumn
Nov,90.4,1977,Germany,DEU,autumn
Dec,48.6,1977,Germany,DEU,winter
Jan,40.1,1978,Germany,DEU,winter
Feb,33.4,1978,Germany,DEU,winter
Mar,69.8,1978,Germany,DEU,spring
Apr,25.6,1978,Germany,DEU,spring
May,85.9,1978,Germany,DEU,spring
Jun,71.3,1978,Germany,DEU,summer
Jul,68.9,1978,Germany,DEU,summer
Aug,84.6,1978,Germany,DEU,summer
Sep,87.8,1978,Germany,DEU,autumn
Oct,43.0,1978,Germany,DEU,autumn
Nov,19.5,1978,Germany,DEU,autumn
Dec,76.8,1978,Germany,DEU,winter
Jan,41.9,1979,Germany,DEU,winter
Feb,39.9,1979,Germany,DEU,winter
Mar,81.3,1979,Germany,DEU,spring
Apr,59.0,1979,Germany,DEU,spring
May,60.0,1979,Germany,DEU,spring
Jun,76.3,1979,Germany,DEU,summer
Jul,63.2,1979,Germany,DEU,summer
Aug,70.4,1979,Germany,DEU,summer
Sep,53.6,1979,Germany,DEU,autumn
Oct,25.5,1979,Germany,DEU,autumn
Nov,84.9,1979,Germany,DEU,autumn
Dec,88.0,1979,Germany,DEU,winter
Jan,40.6,1980,Germany,DEU,winter
Feb,43.6,1980,Germany,DEU,winter
Mar,38.8,1980,Germany,DEU,spring
Apr,69.5,1980,Germany,DEU,spring
May,37.9,1980,Germany,DEU,spring
Jun,106.1,1980,Germany,DEU,summer
Jul,119.7,1980,Germany,DEU,summer
Aug,66.7,1980,Germany,DEU,summer
Sep,50.4,1980,Germany,DEU,autumn
Oct,71.4,1980,Germany,DEU,autumn
Nov,48.7,1980,Germany,DEU,autumn
Dec,56.9,1980,Germany,DEU,winter
Jan,70.6,1981,Germany,DEU,winter
Feb,30.3,1981,Germany,DEU,winter
Mar,86.2,1981,Germany,DEU,spring
Apr,34.6,1981,Germany,DEU,spring
May,74.3,1981,Germany,DEU,spring
Jun,87.8,1981,Germany,DEU,summer
Jul,92.6,1981,Germany,DEU,summer
Aug,70.8,1981,Germany,DEU,summer
Sep,65.4,1981,Germany,DEU,autumn
Oct,110.0,1981,Germany,DEU,autumn
Nov,70.9,1981,Germany,DEU,autumn
Dec,81.2,1981,Germany,DEU,winter
Jan,68.2,1982,Germany,DEU,winter
Feb,13.2,1982,Germany,DEU,winter
Mar,43.8,1982,Germany,DEU,spring
Apr,31.4,1982,Germany,DEU,spring
May,60.8,1982,Germany,DEU,spring
Jun,83.8,1982,Germany,DEU,summer
Jul,55.2,1982,Germany,DEU,summer
Aug,69.3,1982,Germany,DEU,summer
Sep,27.9,1982,Germany,DEU,autumn
Oct,74.5,1982,Germany,DEU,autumn
Nov,40.6,1982,Germany,DEU,autumn
Dec,69.6,1982,Germany,DEU,winter
Jan,75.2,1983,Germany,DEU,winter
Feb,38.3,1983,Germany,DEU,winter
Mar,52.5,1983,Germany,DEU,spring
Apr,90.5,1983,Germany,DEU,spring
May,113.3,1983,Germany,DEU,spring
Jun,56.4,1983,Germany,DEU,summer
Jul,30.3,1983,Germany,DEU,summer
Aug,56.8,1983,Germany,DEU,summer
Sep,60.2,1983,Germany,DEU,autumn
Oct,39.5,1983,Germany,DEU,autumn
Nov,47.3,1983,Germany,DEU,autumn
Dec,48.5,1983,Germany,DEU,winter
Jan,80.9,1984,Germany,DEU,winter
Feb,52.8,1984,Germany,DEU,winter
Mar,20.0,1984,Germany,DEU,spring
Apr,36.7,1984,Germany,DEU,spring
May,97.7,1984,Germany,DEU,spring
Jun,78.9,1984,Germany,DEU,summer
Jul,65.6,1984,Germany,DEU,summer
Aug,51.3,1984,Germany,DEU,summer
Sep,98.5,1984,Germany,DEU,autumn
Oct,58.5,1984,Germany,DEU,autumn
Nov,47.7,1984,Germany,DEU,autumn
Dec,37.0,1984,Germany,DEU,winter
Jan,47.4,1985,Germany,DEU,winter
Feb,24.2,1985,Germany,DEU,winter
Mar,43.8,1985,Germany,DEU,spring
Apr,58.2,1985,Germany,DEU,spring
May,60.8,1985,Germany,DEU,spring
Jun,97.3,1985,Germany,DEU,summer
Jul,63.3,1985,Germany,DEU,summer
Aug,81.7,1985,Germany,DEU,summer
Sep,46.4,1985,Germany,DEU,autumn
Oct,15.4,1985,Germany,DEU,autumn
Nov,59.5,1985,Germany,DEU,autumn
Dec,66.5,1985,Germany,DEU,winter
Jan,83.9,1986,Germany,DEU,winter
Feb,14.4,1986,Germany,DEU,winter
Mar,63.2,1986,Germany,DEU,spring
Apr,55.3,1986,Germany,DEU,spring
May,79.6,1986,Germany,DEU,spring
Jun,66.8,1986,Germany,DEU,summer
Jul,69.7,1986,Germany,DEU,summer
Aug,80.2,1986,Germany,DEU,summer
Sep,53.0,1986,Germany,DEU,autumn
Oct,63.4,1986,Germany,DEU,autumn
Nov,37.0,1986,Germany,DEU,autumn
Dec,87.1,1986,Germany,DEU,winter
Jan,52.5,1987,Germany,DEU,winter
Feb,48.5,1987,Germany,DEU,winter
Mar,55.6,1987,Germany,DEU,spring
Apr,38.6,1987,Germany,DEU,spring
May,84.7,1987,Germany,DEU,spring
Jun,108.3,1987,Germany,DEU,summer
Jul,105.3,1987,Germany,DEU,summer
Aug,72.2,1987,Germany,DEU,summer
Sep,79.2,1987,Germany,DEU,autumn
Oct,43.6,1987,Germany,DEU,autumn
Nov,66.0,1987,Germany,DEU,autumn
Dec,47.4,1987,Germany,DEU,winter
Jan,67.9,1988,Germany,DEU,winter
Feb,74.7,1988,Germany,DEU,winter
Mar,107.7,1988,Germany,DEU,spring
Apr,24.4,1988,Germany,DEU,spring
May,44.0,1988,Germany,DEU,spring
Jun,66.1,1988,Germany,DEU,summer
Jul,96.6,1988,Germany,DEU,summer
Aug,57.4,1988,Germany,DEU,summer
Sep,59.8,1988,Germany,DEU,autumn
Oct,47.6,1988,Germany,DEU,autumn
Nov,49.6,1988,Germany,DEU,autumn
Dec,84.4,1988,Germany,DEU,winter
Jan,18.7,1989,Germany,DEU,winter
Feb,41.0,1989,Germany,DEU,winter
Mar,48.1,1989,Germany,DEU,spring
Apr,77.7,1989,Germany,DEU,spring
May,24.9,1989,Germany,DEU,spring
Jun,60.7,1989,Germany,DEU,summer
Jul,76.7,1989,Germany,DEU,summer
Aug,64.7,1989,Germany,DEU,summer
Sep,45.0,1989,Germany,DEU,autumn
Oct,51.5,1989,Germany,DEU,autumn
Nov,41.5,1989,Germany,DEU,autumn
Dec,68.7,1989,Germany,DEU,winter
Jan,36.0,1990,Germany,DEU,winter
Feb,82.6,1990,Germany,DEU,winter
Mar,32.2,1990,Germany,DEU,spring
Apr,50.4,1990,Germany,DEU,spring
May,36.5,1990,Germany,DEU,spring
Jun,109.6,1990,Germany,DEU,summer
Jul,41.3,1990,Germany,DEU,summer
Aug,65.8,1990,Germany,DEU,summer
Sep,81.0,1990,Germany,DEU,autumn
Oct,45.2,1990,Germany,DEU,autumn
Nov,75.2,1990,Germany,DEU,autumn
Dec,60.0,1990,Germany,DEU,winter
Jan,38.1,1991,Germany,DEU,winter
Feb,22.2,1991,Germany,DEU,winter
Mar,32.1,1991,Germany,DEU,spring
Apr,34.8,1991,Germany,DEU,spring
May,45.9,1991,Germany,DEU,spring
Jun,108.5,1991,Germany,DEU,summer
Jul,58.9,1991,Germany,DEU,summer
Aug,44.7,1991,Germany,DEU,summer
Sep,46.8,1991,Germany,DEU,autumn
Oct,30.8,1991,Germany,DEU,autumn
Nov,66.5,1991,Germany,DEU,autumn
Dec,62.0,1991,Germany,DEU,winter
Jan,32.3,1992,Germany,DEU,winter
Feb,36.0,1992,Germany,DEU,winter
Mar,84.8,1992,Germany,DEU,spring
Apr,51.3,1992,Germany,DEU,spring
May,30.4,1992,Germany,DEU,spring
Jun,64.9,1992,Germany,DEU,summer
Jul,83.7,1992,Germany,DEU,summer
Aug,83.4,1992,Germany,DEU,summer
Sep,37.3,1992,Germany,DEU,autumn
Oct,69.3,1992,Germany,DEU,autumn
Nov,92.4,1992,Germany,DEU,autumn
Dec,48.7,1992,Germany,DEU,winter
Jan,69.8,1993,Germany,DEU,winter
Feb,26.0,1993,Germany,DEU,winter
Mar,18.4,1993,Germany,DEU,spring
Apr,33.9,1993,Germany,DEU,spring
May,65.7,1993,Germany,DEU,spring
Jun,75.1,1993,Germany,DEU,summer
Jul,126.6,1993,Germany,DEU,summer
Aug,58.7,1993,Germany,DEU,summer
Sep,84.2,1993,Germany,DEU,autumn
Oct,64.5,1993,Germany,DEU,autumn
Nov,31.2,1993,Germany,DEU,autumn
Dec,116.2,1993,Germany,DEU,winter
Jan,72.5,1994,Germany,DEU,winter
Feb,26.9,1994,Germany,DEU,winter
Mar,80.9,1994,Germany,DEU,spring
Apr,74.5,1994,Germany,DEU,spring
May,70.0,1994,Germany,DEU,spring
Jun,62.0,1994,Germany,DEU,summer
Jul,56.6,1994,Germany,DEU,summer
Aug,89.5,1994,Germany,DEU,summer
Sep,79.2,1994,Germany,DEU,autumn
Oct,45.9,1994,Germany,DEU,autumn
Nov,47.1,1994,Germany,DEU,autumn
Dec,68.9,1994,Germany,DEU,winter
Jan,87.1,1995,Germany,DEU,winter
Feb,61.0,1995,Germany,DEU,winter
Mar,68.8,1995,Germany,DEU,spring
Apr,50.1,1995,Germany,DEU,spring
May,72.5,1995,Germany,DEU,spring
Jun,86.1,1995,Germany,DEU,summer
Jul,68.6,1995,Germany,DEU,summer
Aug,75.4,1995,Germany,DEU,summer
Sep,79.5,1995,Germany,DEU,autumn
Oct,23.1,1995,Germany,DEU,autumn
Nov,48.6,1995,Germany,DEU,autumn
Dec,40.5,1995,Germany,DEU,winter
Jan,5.4,1996,Germany,DEU,winter
Feb,37.7,1996,Germany,DEU,winter
Mar,21.4,1996,Germany,DEU,spring
Apr,21.3,1996,Germany,DEU,spring
May,87.6,1996,Germany,DEU,spring
Jun,53.4,1996,Germany,DEU,summer
Jul,78.6,1996,Germany,DEU,summer
Aug,78.8,1996,Germany,DEU,summer
Sep,42.7,1996,Germany,DEU,autumn
Oct,66.1,1996,Germany,DEU,autumn
Nov,71.3,1996,Germany,DEU,autumn
Dec,35.7,1996,Germany,DEU,winter
Jan,10.1,1997,Germany,DEU,winter
Feb,66.4,1997,Germany,DEU,winter
Mar,41.6,1997,Germany,DEU,spring
Apr,41.1,1997,Germany,DEU,spring
May,60.6,1997,Germany,DEU,spring
Jun,88.4,1997,Germany,DEU,summer
Jul,101.6,1997,Germany,DEU,summer
Aug,46.7,1997,Germany,DEU,summer
Sep,27.3,1997,Germany,DEU,autumn
Oct,56.0,1997,Germany,DEU,autumn
Nov,36.4,1997,Germany,DEU,autumn
