month,rainfall_mm,year,country,iso3,season
Nov,17.6,1973,India,IND,autumn
Dec,15.8,1973,India,IND,winter
Jan,5.3,1974,India,IND,winter
Feb,5.9,1974,India,IND,winter
Mar,18.1,1974,India,IND,spring
Apr,25.4,1974,India,IND,spring
May,64.2,1974,India,IND,spring
Jun,121.5,1974,India,IND,summer
Jul,258.5,1974,India,IND,summer
Aug,215.9,1974,India,IND,summer
Sep,142.0,1974,India,IND,autumn
Oct,105.4,1974,India,IND,autumn
Nov,9.3,1974,India,IND,autumn
Dec,5.2,1974,India,IND,winter
Jan,11.9,1975,India,IND,winter
Feb,13.6,1975,India,IND,winter
Mar,17.9,1975,India,IND,spring
Apr,19.0,1975,India,IND,spring
May,51.0,1975,India,IND,spring
Jun,181.5,1975,India,IND,summer
Jul,281.9,1975,India,IND,summer
Aug,257.3,1975,India,IND,summer
Sep,244.4,1975,India,IND,autumn
Oct,105.7,1975,India,IND,autumn
Nov,22.2,1975,India,IND,autumn
Dec,2.9,1975,India,IND,winter
Jan,8.0,1976,India,IND,winter
Feb,12.4,1976,India,IND,winter
Mar,12.1,1976,India,IND,spring
Apr,27.5,1976,India,IND,spring
May,45.5,1976,India,IND,spring
Jun,159.7,1976,India,IND,summer
Jul,269.8,1976,India,IND,summer
Aug,278.5,1976,India,IND,summer
Sep,149.3,1976,India,IND,autumn
Oct,33.1,1976,India,IND,autumn
Nov,56.3,1976,India,IND,autumn
Dec,4.1,1976,India,IND,winter
Jan,11.1,1977,India,IND,winter
Feb,8.8,1977,India,IND,winter
Mar,11.2,1977,India,IND,spring
Apr,55.4,1977,India,IND,spring
May,77.3,1977,India,IND,spring
Jun,183.4,1977,India,IND,summer
Jul,284.9,1977,India,IND,summer
Aug,227.0,1977,India,IND,summer
Sep,141.2,1977,India,IND,autumn
Oct,85.1,1977,India,IND,autumn
Nov,64.5,1977,India,IND,autumn
Dec,9.6,1977,India,IND,winter
Jan,8.7,1978,India,IND,winter
Feb,25.0,1978,India,IND,winter
Mar,24.8,1978,India,IND,spring
Apr,31.0,1978,India,IND,spring
May,59.7,1978,India,IND,spring
Jun,195.6,1978,India,IND,summer
Jul,267.1,1978,India,IND,summer
Aug,269.2,1978,India,IND,summer
Sep,163.2,1978,India,IND,autumn
Oct,51.0,1978,India,IND,autumn
Nov,43.8,1978,India,IND,autumn
Dec,21.5,1978,India,IND,winter
Jan,15.7,1979,India,IND,winter
Feb,28.6,1979,India,IND,winter
Mar,11.2,1979,India,IND,spring
Apr,23.7,1979,India,IND,spring
May,44.3,1979,India,IND,spring
Jun,152.2,1979,India,IND,summer
Jul,220.2,1979,India,IND,summer
Aug,231.3,1979,India,IND,summer
Sep,152.2,1979,India,IND,autumn
Oct,48.2,1979,India,IND,autumn
Nov,69.5,1979,India,IND,autumn
Dec,12.9,1979,India,IND,winter
Jan,6.2,1980,India,IND,winter
Feb,11.8,1980,India,IND,winter
Mar,17.5,1980,India,IND,spring
Apr,22.3,1980,India,IND,spring
May,51.7,1980,India,IND,spring
Jun,188.8,1980,India,IND,summer
Jul,270.7,1980,India,IND,summer
Aug,258.5,1980,India,IND,summer
Sep,119.1,1980,India,IND,autumn
Oct,43.9,1980,India,IND,autumn
Nov,21.7,1980,India,IND,autumn
Dec,17.7,1980,India,IND,winter
Jan,19.4,1981,India,IND,winter
Feb,9.2,1981,India,IND,winter
Mar,32.8,1981,India,IND,spring
Apr,37.3,1981,India,IND,spring
May,61.9,1981,India,IND,spring
Jun,139.7,1981,India,IND,summer
Jul,296.4,1981,India,IND,summer
Aug,239.3,1981,India,IND,summer
Sep,193.6,1981,India,IND,autumn
Oct,47.6,1981,India,IND,autumn
Nov,24.4,1981,India,IND,autumn
Dec,12.6,1981,India,IND,winter
Jan,16.5,1982,India,IND,winter
Feb,11.9,1982,India,IND,winter
Mar,25.2,1982,India,IND,spring
Apr,40.4,1982,India,IND,spring
May,51.5,1982,India,IND,spring
Jun,123.9,1982,India,IND,summer
Jul,229.6,1982,India,IND,summer
Aug,233.0,1982,India,IND,summer
Sep,127.4,1982,India,IND,autumn
Oct,47.2,1982,India,IND,autumn
Nov,48.1,1982,India,IND,autumn
Dec,7.2,1982,India,IND,winter
Jan,10.8,1983,India,IND,winter
Feb,12.9,1983,India,IND,winter
Mar,19.7,1983,India,IND,spring
Apr,31.1,1983,India,IND,spring
May,63.0,1983,India,IND,spring
Jun,147.1,1983,India,IND,summer
Jul,278.8,1983,India,IND,summer
Aug,278.3,1983,India,IND,summer
Sep,212.0,1983,India,IND,autumn
Oct,87.4,1983,India,IND,autumn
Nov,10.8,1983,India,IND,autumn
Dec,22.9,1983,India,IND,winter
Jan,16.1,1984,India,IND,winter
Feb,21.6,1984,India,IND,winter
Mar,11.8,1984,India,IND,spring
Apr,37.0,1984,India,IND,spring
May,43.9,1984,India,IND,spring
Jun,141.5,1984,India,IND,summer
Jul,267.7,1984,India,IND,summer
Aug,236.7,1984,India,IND,summer
Sep,152.9,1984,India,IND,autumn
Oct,55.9,1984,India,IND,autumn
Nov,11.4,1984,India,IND,autumn
Dec,9.8,1984,India,IND,winter
Jan,15.3,1985,India,IND,winter
Feb,6.0,1985,India,IND,winter
Mar,14.0,1985,India,IND,spring
Apr,28.7,1985,India,IND,spring
May,53.4,1985,India,IND,spring
Jun,126.1,1985,India,IND,summer
Jul,274.1,1985,India,IND,summer
Aug,229.8,1985,India,IND,summer
Sep,139.2,1985,India,IND,autumn
Oct,102.3,1985,India,IND,autumn
Nov,16.8,1985,India,IND,autumn
Dec,16.2,1985,India,IND,winter
Jan,10.6,1986,India,IND,winter
Feb,19.5,1986,India,IND,winter
Mar,12.1,1986,India,IND,spring
Apr,33.0,1986,India,IND,spring
May,50.9,1986,India,IND,spring
Jun,147.9,1986,India,IND,summer
Jul,244.3,1986,India,IND,summer
Aug,228.8,1986,India,IND,summer
Sep,129.8,1986,India,IND,autumn
Oct,61.9,1986,India,IND,autumn
Nov,40.5,1986,India,IND,autumn
