month,rainfall_mm,year,country,iso3,season
Oct,5.6,1967,Egypt,EGY,autumn
Nov,4.7,1967,Egypt,EGY,autumn
Dec,2.9,1967,Egypt,EGY,winter
Jan,2.9,1968,Egypt,EGY,winter
Feb,1.1,1968,Egypt,EGY,winter
Mar,2.4,1968,Egypt,EGY,spring
Apr,3.2,1968,Egypt,EGY,spring
May,7.9,1968,Egypt,EGY,spring
Jun,2.5,1968,Egypt,EGY,summer
Jul,3.0,1968,Egypt,EGY,summer
Aug,2.6,1968,Egypt,EGY,summer
Sep,1.4,1968,Egypt,EGY,autumn
Oct,3.6,1968,Egypt,EGY,autumn
Nov,3.7,1968,Egypt,EGY,autumn
Dec,3.4,1968,Egypt,EGY,winter
Jan,10.6,1969,Egypt,EGY,winter
Feb,1.4,1969,Egypt,EGY,winter
Mar,4.1,1969,Egypt,EGY,spring
Apr,4.3,1969,Egypt,EGY,spring
May,2.8,1969,Egypt,EGY,spring
Jun,1.7,1969,Egypt,EGY,summer
Jul,2.8,1969,Egypt,EGY,summer
Aug,2.5,1969,Egypt,EGY,summer
Sep,1.4,1969,Egypt,EGY,autumn
Oct,8.4,1969,Egypt,EGY,autumn
Nov,1.1,1969,Egypt,EGY,autumn
Dec,0.7,1969,Egypt,EGY,winter
Jan,4.0,1970,Egypt,EGY,winter
Feb,0.7,1970,Egypt,EGY,winter
Mar,1.5,1970,Egypt,EGY,spring
Apr,2.2,1970,Egypt,EGY,spring
May,0.9,1970,Egypt,EGY,spring
Jun,1.7,1970,Egypt,EGY,summer
Jul,3.2,1970,Egypt,EGY,summer
Aug,2.6,1970,Egypt,EGY,summer
Sep,1.8,1970,Egypt,EGY,autumn
Oct,2.8,1970,Egypt,EGY,autumn
Nov,4.7,1970,Egypt,EGY,autumn
Dec,2.1,1970,Egypt,EGY,winter
Jan,7.3,1971,Egypt,EGY,winter
Feb,1.8,1971,Egypt,EGY,winter
Mar,2.0,1971,Egypt,EGY,spring
Apr,5.8,1971,Egypt,EGY,spring
May,2.0,1971,Egypt,EGY,spring
Jun,1.9,1971,Egypt,EGY,summer
Jul,2.9,1971,Egypt,EGY,summer
Aug,2.6,1971,Egypt,EGY,summer
Sep,1.8,1971,Egypt,EGY,autumn
Oct,0.6,1971,Egypt,EGY,autumn
Nov,2.0,1971,Egypt,EGY,autumn
Dec,7.7,1971,Egypt,EGY,winter
Jan,2.1,1972,Egypt,EGY,winter
Feb,2.0,1972,Egypt,EGY,winter
Mar,6.0,1972,Egypt,EGY,spring
Apr,6.7,1972,Egypt,EGY,spring
May,1.0,1972,Egypt,EGY,spring
Jun,2.1,1972,Egypt,EGY,summer
Jul,2.9,1972,Egypt,EGY,summer
Aug,2.5,1972,Egypt,EGY,summer
Sep,1.3,1972,Egypt,EGY,autumn
Oct,2.1,1972,Egypt,EGY,autumn
Nov,4.1,1972,Egypt,EGY,autumn
Dec,2.7,1972,Egypt,EGY,winter
Jan,4.4,1973,Egypt,EGY,winter
Feb,1.1,1973,Egypt,EGY,winter
Mar,2.5,1973,Egypt,EGY,spring
Apr,4.2,1973,Egypt,EGY,spring
May,1.1,1973,Egypt,EGY,spring
Jun,1.7,1973,Egypt,EGY,summer
Jul,2.9,1973,Egypt,EGY,summer
Aug,2.5,1973,Egypt,EGY,summer
Sep,1.3,1973,Egypt,EGY,autumn
Oct,1.4,1973,Egypt,EGY,autumn
Nov,3.3,1973,Egypt,EGY,autumn
Dec,0.9,1973,Egypt,EGY,winter
Jan,15.1,1974,Egypt,EGY,winter
Feb,2.1,1974,Egypt,EGY,winter
Mar,16.7,1974,Egypt,EGY,spring
Apr,1.4,1974,Egypt,EGY,spring
May,1.0,1974,Egypt,EGY,spring
Jun,1.7,1974,Egypt,EGY,summer
Jul,2.9,1974,Egypt,EGY,summer
Aug,2.5,1974,Egypt,EGY,summer
Sep,1.4,1974,Egypt,EGY,autumn
Oct,0.4,1974,Egypt,EGY,autumn
Nov,1.9,1974,Egypt,EGY,autumn
Dec,7.4,1974,Egypt,EGY,winter
Jan,6.2,1975,Egypt,EGY,winter
Feb,9.9,1975,Egypt,EGY,winter
Mar,1.1,1975,Egypt,EGY,spring
Apr,2.9,1975,Egypt,EGY,spring
May,0.9,1975,Egypt,EGY,spring
Jun,1.7,1975,Egypt,EGY,summer
Jul,2.8,1975,Egypt,EGY,summer
Aug,2.6,1975,Egypt,EGY,summer
Sep,1.3,1975,Egypt,EGY,autumn
Oct,0.6,1975,Egypt,EGY,autumn
Nov,0.6,1975,Egypt,EGY,autumn
Dec,5.3,1975,Egypt,EGY,winter
Jan,2.4,1976,Egypt,EGY,winter
Feb,4.2,1976,Egypt,EGY,winter
Mar,2.6,1976,Egypt,EGY,spring
Apr,1.6,1976,Egypt,EGY,spring
May,3.0,1976,Egypt,EGY,spring
Jun,2.9,1976,Egypt,EGY,summer
Jul,2.8,1976,Egypt,EGY,summer
Aug,2.5,1976,Egypt,EGY,summer
Sep,2.3,1976,Egypt,EGY,autumn
Oct,3.6,1976,Egypt,EGY,autumn
Nov,1.8,1976,Egypt,EGY,autumn
Dec,0.9,1976,Egypt,EGY,winter
Jan,2.5,1977,Egypt,EGY,winter
Feb,1.3,1977,Egypt,EGY,winter
Mar,3.2,1977,Egypt,EGY,spring
Apr,4.9,1977,Egypt,EGY,spring
May,5.8,1977,Egypt,EGY,spring
Jun,1.8,1977,Egypt,EGY,summer
Jul,2.9,1977,Egypt,EGY,summer
Aug,2.6,1977,Egypt,EGY,summer
Sep,1.7,1977,Egypt,EGY,autumn
Oct,2.4,1977,Egypt,EGY,autumn
Nov,0.7,1977,Egypt,EGY,autumn
Dec,8.0,1977,Egypt,EGY,winter
Jan,6.8,1978,Egypt,EGY,winter
Feb,1.6,1978,Egypt,EGY,winter
Mar,2.7,1978,Egypt,EGY,spring
Apr,1.2,1978,Egypt,EGY,spring
May,0.9,1978,Egypt,EGY,spring
Jun,4.4,1978,Egypt,EGY,summer
Jul,2.9,1978,Egypt,EGY,summer
Aug,2.6,1978,Egypt,EGY,summer
Sep,1.4,1978,Egypt,EGY,autumn
Oct,3.4,1978,Egypt,EGY,autumn
Nov,2.5,1978,Egypt,EGY,autumn
Dec,3.6,1978,Egypt,EGY,winter
Jan,1.0,1979,Egypt,EGY,winter
Feb,3.7,1979,Egypt,EGY,winter
Mar,2.3,1979,Egypt,EGY,spring
Apr,1.0,1979,Egypt,EGY,spring
May,9.3,1979,Egypt,EGY,spring
Jun,2.7,1979,Egypt,EGY,summer
Jul,2.8,1979,Egypt,EGY,summer
Aug,2.6,1979,Egypt,EGY,summer
Sep,1.6,1979,Egypt,EGY,autumn
Oct,3.6,1979,Egypt,EGY,autumn
Nov,2.2,1979,Egypt,EGY,autumn
Dec,6.1,1979,Egypt,EGY,winter
Jan,2.2,1980,Egypt,EGY,winter
Feb,5.9,1980,Egypt,EGY,winter
Mar,2.3,1980,Egypt,EGY,spring
Apr,1.5,1980,Egypt,EGY,spring
May,1.2,1980,Egypt,EGY,spring
Jun,1.7,1980,Egypt,EGY,summer
Jul,3.0,1980,Egypt,EGY,summer
Aug,2.5,1980,Egypt,EGY,summer
Sep,1.4,1980,Egypt,EGY,autumn
Oct,0.6,1980,Egypt,EGY,autumn
Nov,2.6,1980,Egypt,EGY,autumn
Dec,4.8,1980,Egypt,EGY,winter
Jan,3.4,1981,Egypt,EGY,winter
Feb,2.0,1981,Egypt,EGY,winter
Mar,1.7,1981,Egypt,EGY,spring
Apr,1.8,1981,Egypt,EGY,spring
May,0.9,1981,Egypt,EGY,spring
Jun,1.7,1981,Egypt,EGY,summer
Jul,2.8,1981,Egypt,EGY,summer
Aug,3.4,1981,Egypt,EGY,summer
Sep,1.3,1981,Egypt,EGY,autumn
Oct,1.4,1981,Egypt,EGY,autumn
Nov,1.7,1981,Egypt,EGY,autumn
Dec,0.5,1981,Egypt,EGY,winter
Jan,4.3,1982,Egypt,EGY,winter
Feb,8.4,1982,Egypt,EGY,winter
Mar,7.6,1982,Egypt,EGY,spring
Apr,4.1,1982,Egypt,EGY,spring
May,3.5,1982,Egypt,EGY,spring
Jun,1.8,1982,Egypt,EGY,summer
Jul,2.8,1982,Egypt,EGY,summer
Aug,2.5,1982,Egypt,EGY,summer
Sep,1.7,1982,Egypt,EGY,autumn
Oct,1.3,1982,Egypt,EGY,autumn
Nov,4.3,1982,Egypt,EGY,autumn
Dec,3.3,1982,Egypt,EGY,winter
Jan,7.5,1983,Egypt,EGY,winter
Feb,3.7,1983,Egypt,EGY,winter
Mar,4.4,1983,Egypt,EGY,spring
Apr,0.8,1983,Egypt,EGY,spring
May,1.0,1983,Egypt,EGY,spring
Jun,2.9,1983,Egypt,EGY,summer
Jul,2.8,1983,Egypt,EGY,summer
Aug,2.5,1983,Egypt,EGY,summer
Sep,1.3,1983,Egypt,EGY,autumn
Oct,1.2,1983,Egypt,EGY,autumn
Nov,3.2,1983,Egypt,EGY,autumn
Dec,2.1,1983,Egypt,EGY,winter
Jan,2.8,1984,Egypt,EGY,winter
Feb,0.8,1984,Egypt,EGY,winter
Mar,4.5,1984,Egypt,EGY,spring
Apr,1.1,1984,Egypt,EGY,spring
May,1.0,1984,Egypt,EGY,spring
Jun,1.7,1984,Egypt,EGY,summer
Jul,2.8,1984,Egypt,EGY,summer
Aug,2.5,1984,Egypt,EGY,summer
Sep,1.3,1984,Egypt,EGY,autumn
Oct,1.6,1984,Egypt,EGY,autumn
Nov,3.2,1984,Egypt,EGY,autumn
Dec,3.0,1984,Egypt,EGY,winter
Jan,2.0,1985,Egypt,EGY,winter
Feb,4.1,1985,Egypt,EGY,winter
Mar,8.7,1985,Egypt,EGY,spring
Apr,2.3,1985,Egypt,EGY,spring
May,1.5,1985,Egypt,EGY,spring
Jun,1.7,1985,Egypt,EGY,summer
Jul,2.8,1985,Egypt,EGY,summer
Aug,2.5,1985,Egypt,EGY,summer
Sep,1.3,1985,Egypt,EGY,autumn
Oct,1.4,1985,Egypt,EGY,autumn
Nov,2.3,1985,Egypt,EGY,autumn
Dec,13.9,1985,Egypt,EGY,winter
Jan,1.3,1986,Egypt,EGY,winter
Feb,3.5,1986,Egypt,EGY,winter
Mar,1.9,1986,Egypt,EGY,spring
Apr,4.3,1986,Egypt,EGY,spring
May,6.8,1986,Egypt,EGY,spring
Jun,2.4,1986,Egypt,EGY,summer
Jul,2.8,1986,Egypt,EGY,summer
Aug,2.6,1986,Egypt,EGY,summer
Sep,2.0,1986,Egypt,EGY,autumn
Oct,0.7,1986,Egypt,EGY,autumn
Nov,6.1,1986,Egypt,EGY,autumn
Dec,3.1,1986,Egypt,EGY,winter
Jan,1.6,1987,Egypt,EGY,winter
Feb,2.0,1987,Egypt,EGY,winter
Mar,5.4,1987,Egypt,EGY,spring
Apr,1.1,1987,Egypt,EGY,spring
May,1.1,1987,Egypt,EGY,spring
Jun,1.7,1987,Egypt,EGY,summer
Jul,2.8,1987,Egypt,EGY,summer
Aug,4.0,1987,Egypt,EGY,summer
Sep,1.3,1987,Egypt,EGY,autumn
Oct,4.4,1987,Egypt,EGY,autumn
Nov,0.8,1987,Egypt,EGY,autumn
Dec,9.6,1987,Egypt,EGY,winter
Jan,6.3,1988,Egypt,EGY,winter
Feb,6.5,1988,Egypt,EGY,winter
Mar,5.0,1988,Egypt,EGY,spring
Apr,1.3,1988,Egypt,EGY,spring
May,1.4,1988,Egypt,EGY,spring
Jun,1.7,1988,Egypt,EGY,summer
