month,rainfall_mm,year,country,iso3,season
Oct,89.1,1984,France,FRA,autumn
Nov,115.1,1984,France,FRA,autumn
Dec,66.2,1984,France,FRA,winter
Jan,59.3,1985,France,FRA,winter
Feb,45.7,1985,France,FRA,winter
Mar,80.3,1985,France,FRA,spring
Apr,65.4,1985,France,FRA,spring
May,116.2,1985,France,FRA,spring
Jun,72.9,1985,France,FRA,summer
Jul,47.2,1985,France,FRA,summer
Aug,52.4,1985,France,FRA,summer
Sep,17.5,1985,France,FRA,autumn
Oct,27.4,1985,France,FRA,autumn
Nov,63.2,1985,France,FRA,autumn
Dec,65.2,1985,France,FRA,winter
Jan,116.9,1986,France,FRA,winter
Feb,57.9,1986,France,FRA,winter
Mar,70.8,1986,France,FRA,spring
Apr,118.5,1986,France,FRA,spring
May,68.0,1986,France,FRA,spring
Jun,44.0,1986,France,FRA,summer
Jul,32.7,1986,France,FRA,summer
Aug,66.4,1986,France,FRA,summer
Sep,78.9,1986,France,FRA,autumn
Oct,75.9,1986,France,FRA,autumn
Nov,57.6,1986,France,FRA,autumn
Dec,81.1,1986,France,FRA,winter
Jan,46.6,1987,France,FRA,winter
Feb,64.9,1987,France,FRA,winter
Mar,58.2,1987,France,FRA,spring
Apr,52.9,1987,France,FRA,spring
May,67.2,1987,France,FRA,spring
Jun,103.5,1987,France,FRA,summer
Jul,96.7,1987,France,FRA,summer
Aug,63.2,1987,France,FRA,summer
Sep,56.7,1987,France,FRA,autumn
Oct,146.3,1987,France,FRA,autumn
Nov,76.6,1987,France,FRA,autumn
Dec,59.0,1987,France,FRA,winter
Jan,134.5,1988,France,FRA,winter
Feb,76.8,1988,France,FRA,winter
Mar,98.7,1988,France,FRA,spring
Apr,70.0,1988,France,FRA,spring
May,114.3,1988,France,FRA,spring
Jun,64.0,1988,France,FRA,summer
Jul,72.8,1988,France,FRA,summer
Aug,40.4,1988,France,FRA,summer
Sep,56.5,1988,France,FRA,autumn
Oct,95.0,1988,France,FRA,autumn
Nov,40.6,1988,France,FRA,autumn
Dec,50.3,1988,France,FRA,winter
Jan,26.5,1989,France,FRA,winter
Feb,63.6,1989,France,FRA,winter
Mar,54.0,1989,France,FRA,spring
Apr,131.5,1989,France,FRA,spring
May,30.9,1989,France,FRA,spring
Jun,36.4,1989,France,FRA,summer
Jul,47.9,1989,France,FRA,summer
Aug,43.4,1989,France,FRA,summer
Sep,43.4,1989,France,FRA,autumn
Oct,43.2,1989,France,FRA,autumn
Nov,66.0,1989,France,FRA,autumn
Dec,78.0,1989,France,FRA,winter
Jan,54.5,1990,France,FRA,winter
Feb,98.1,1990,France,FRA,winter
Mar,16.5,1990,France,FRA,spring
Apr,72.2,1990,France,FRA,spring
May,53.5,1990,France,FRA,spring
Jun,78.0,1990,France,FRA,summer
Jul,33.7,1990,France,FRA,summer
Aug,41.7,1990,France,FRA,summer
Sep,45.0,1990,France,FRA,autumn
Oct,116.7,1990,France,FRA,autumn
Nov,75.7,1990,France,FRA,autumn
Dec,75.8,1990,France,FRA,winter
Jan,56.0,1991,France,FRA,winter
Feb,38.5,1991,France,FRA,winter
Mar,76.9,1991,France,FRA,spring
Apr,50.2,1991,France,FRA,spring
May,36.2,1991,France,FRA,spring
Jun,69.3,1991,France,FRA,summer
Jul,54.2,1991,France,FRA,summer
Aug,25.2,1991,France,FRA,summer
Sep,98.0,1991,France,FRA,autumn
Oct,77.8,1991,France,FRA,autumn
Nov,91.4,1991,France,FRA,autumn
Dec,35.3,1991,France,FRA,winter
Jan,25.1,1992,France,FRA,winter
Feb,34.4,1992,France,FRA,winter
Mar,59.0,1992,France,FRA,spring
Apr,55.4,1992,France,FRA,spring
May,64.2,1992,France,FRA,spring
Jun,107.4,1992,France,FRA,summer
Jul,67.0,1992,France,FRA,summer
Aug,89.0,1992,France,FRA,summer
Sep,69.0,1992,France,FRA,autumn
Oct,123.0,1992,France,FRA,autumn
Nov,102.4,1992,France,FRA,autumn
Dec,54.5,1992,France,FRA,winter
Jan,43.0,1993,France,FRA,winter
Feb,17.9,1993,France,FRA,winter
Mar,20.8,1993,France,FRA,spring
Apr,105.5,1993,France,FRA,spring
May,77.3,1993,France,FRA,spring
Jun,85.4,1993,France,FRA,summer
Jul,62.0,1993,France,FRA,summer
Aug,41.4,1993,France,FRA,summer
Sep,156.2,1993,France,FRA,autumn
Oct,118.2,1993,France,FRA,autumn
Nov,44.9,1993,France,FRA,autumn
Dec,112.6,1993,France,FRA,winter
Jan,105.7,1994,France,FRA,winter
Feb,86.0,1994,France,FRA,winter
Mar,34.6,1994,France,FRA,spring
Apr,86.8,1994,France,FRA,spring
May,91.9,1994,France,FRA,spring
Jun,60.4,1994,France,FRA,summer
Jul,51.3,1994,France,FRA,summer
Aug,58.5,1994,France,FRA,summer
Sep,146.9,1994,France,FRA,autumn
Oct,83.0,1994,France,FRA,autumn
Nov,75.2,1994,France,FRA,autumn
Dec,73.8,1994,France,FRA,winter
Jan,119.0,1995,France,FRA,winter
Feb,91.8,1995,France,FRA,winter
Mar,71.6,1995,France,FRA,spring
Apr,65.8,1995,France,FRA,spring
May,83.1,1995,France,FRA,spring
Jun,28.3,1995,France,FRA,summer
Jul,54.1,1995,France,FRA,summer
Aug,48.6,1995,France,FRA,summer
Sep,107.0,1995,France,FRA,autumn
Oct,43.2,1995,France,FRA,autumn
Nov,59.7,1995,France,FRA,autumn
Dec,100.0,1995,France,FRA,winter
Jan,83.2,1996,France,FRA,winter
Feb,72.2,1996,France,FRA,winter
Mar,37.4,1996,France,FRA,spring
Apr,40.8,1996,France,FRA,spring
May,82.9,1996,France,FRA,spring
Jun,39.1,1996,France,FRA,summer
Jul,61.7,1996,France,FRA,summer
Aug,79.8,1996,France,FRA,summer
Sep,56.2,1996,France,FRA,autumn
Oct,55.5,1996,France,FRA,autumn
Nov,158.5,1996,France,FRA,autumn
Dec,82.3,1996,France,FRA,winter
Jan,58.8,1997,France,FRA,winter
Feb,62.0,1997,France,FRA,winter
Mar,12.0,1997,France,FRA,spring
Apr,26.4,1997,France,FRA,spring
May,85.9,1997,France,FRA,spring
Jun,125.7,1997,France,FRA,summer
