month,rainfall_mm,year,country,iso3,season
Jan,28.4,1972,Canada,CAN,winter
Feb,29.3,1972,Canada,CAN,winter
Mar,32.6,1972,Canada,CAN,spring
Apr,22.2,1972,Canada,CAN,spring
May,27.9,1972,Canada,CAN,spring
Jun,49.8,1972,Canada,CAN,summer
Jul,55.7,1972,Canada,CAN,summer
Aug,53.2,1972,Canada,CAN,summer
Sep,51.3,1972,Canada,CAN,autumn
Oct,39.2,1972,Canada,CAN,autumn
Nov,30.1,1972,Canada,CAN,autumn
Dec,32.3,1972,Canada,CAN,winter
Jan,26.3,1973,Canada,CAN,winter
Feb,22.8,1973,Canada,CAN,winter
Mar,23.8,1973,Canada,CAN,spring
Apr,26.9,1973,Canada,CAN,spring
May,29.8,1973,Canada,CAN,spring
Jun,53.2,1973,Canada,CAN,summer
Jul,55.2,1973,Canada,CAN,summer
Aug,61.4,1973,Canada,CAN,summer
Sep,47.1,1973,Canada,CAN,autumn
Oct,40.2,1973,Canada,CAN,autumn
Nov,40.4,1973,Canada,CAN,autumn
Dec,34.5,1973,Canada,CAN,winter
Jan,32.4,1974,Canada,CAN,winter
Feb,24.3,1974,Canada,CAN,winter
Mar,29.0,1974,Canada,CAN,spring
Apr,27.1,1974,Canada,CAN,spring
May,36.9,1974,Canada,CAN,spring
Jun,46.2,1974,Canada,CAN,summer
Jul,60.8,1974,Canada,CAN,summer
Aug,58.5,1974,Canada,CAN,summer
Sep,44.1,1974,Canada,CAN,autumn
Oct,40.5,1974,Canada,CAN,autumn
Nov,31.6,1974,Canada,CAN,autumn
Dec,32.2,1974,Canada,CAN,winter
Jan,28.7,1975,Canada,CAN,winter
Feb,19.9,1975,Canada,CAN,winter
Mar,26.3,1975,Canada,CAN,spring
Apr,25.8,1975,Canada,CAN,spring
May,28.7,1975,Canada,CAN,spring
Jun,49.6,1975,Canada,CAN,summer
Jul,58.1,1975,Canada,CAN,summer
Aug,60.4,1975,Canada,CAN,summer
Sep,42.6,1975,Canada,CAN,autumn
Oct,41.5,1975,Canada,CAN,autumn
Nov,40.6,1975,Canada,CAN,autumn
Dec,34.9,1975,Canada,CAN,winter
Jan,30.4,1976,Canada,CAN,winter
Feb,26.1,1976,Canada,CAN,winter
Mar,28.3,1976,Canada,CAN,spring
Apr,25.0,1976,Canada,CAN,spring
May,34.5,1976,Canada,CAN,spring
Jun,51.7,1976,Canada,CAN,summer
Jul,60.5,1976,Canada,CAN,summer
Aug,58.7,1976,Canada,CAN,summer
Sep,40.3,1976,Canada,CAN,autumn
Oct,37.2,1976,Canada,CAN,autumn
Nov,27.0,1976,Canada,CAN,autumn
Dec,35.3,1976,Canada,CAN,winter
Jan,28.8,1977,Canada,CAN,winter
Feb,22.6,1977,Canada,CAN,winter
Mar,26.3,1977,Canada,CAN,spring
Apr,22.2,1977,Canada,CAN,spring
May,40.4,1977,Canada,CAN,spring
Jun,46.1,1977,Canada,CAN,summer
Jul,60.1,1977,Canada,CAN,summer
Aug,52.3,1977,Canada,CAN,summer
Sep,47.5,1977,Canada,CAN,autumn
Oct,39.6,1977,Canada,CAN,autumn
Nov,39.8,1977,Canada,CAN,autumn
Dec,31.1,1977,Canada,CAN,winter
Jan,26.5,1978,Canada,CAN,winter
Feb,15.4,1978,Canada,CAN,winter
Mar,22.7,1978,Canada,CAN,spring
Apr,26.2,1978,Canada,CAN,spring
May,34.1,1978,Canada,CAN,spring
Jun,47.3,1978,Canada,CAN,summer
Jul,58.9,1978,Canada,CAN,summer
Aug,63.8,1978,Canada,CAN,summer
Sep,50.0,1978,Canada,CAN,autumn
Oct,39.7,1978,Canada,CAN,autumn
Nov,34.6,1978,Canada,CAN,autumn
Dec,29.7,1978,Canada,CAN,winter
Jan,24.0,1979,Canada,CAN,winter
Feb,24.6,1979,Canada,CAN,winter
Mar,29.6,1979,Canada,CAN,spring
Apr,27.3,1979,Canada,CAN,spring
May,37.9,1979,Canada,CAN,spring
Jun,47.2,1979,Canada,CAN,summer
Jul,58.2,1979,Canada,CAN,summer
Aug,55.6,1979,Canada,CAN,summer
Sep,49.3,1979,Canada,CAN,autumn
Oct,43.0,1979,Canada,CAN,autumn
Nov,30.3,1979,Canada,CAN,autumn
Dec,32.1,1979,Canada,CAN,winter
Jan,27.4,1980,Canada,CAN,winter
Feb,18.8,1980,Canada,CAN,winter
Mar,25.4,1980,Canada,CAN,spring
Apr,23.8,1980,Canada,CAN,spring
May,32.1,1980,Canada,CAN,spring
Jun,48.5,1980,Canada,CAN,summer
Jul,60.5,1980,Canada,CAN,summer
Aug,62.9,1980,Canada,CAN,summer
Sep,56.7,1980,Canada,CAN,autumn
Oct,39.2,1980,Canada,CAN,autumn
Nov,35.0,1980,Canada,CAN,autumn
Dec,38.5,1980,Canada,CAN,winter
Jan,22.5,1981,Canada,CAN,winter
Feb,24.8,1981,Canada,CAN,winter
Mar,22.0,1981,Canada,CAN,spring
Apr,31.5,1981,Canada,CAN,spring
May,33.7,1981,Canada,CAN,spring
Jun,54.9,1981,Canada,CAN,summer
Jul,55.2,1981,Canada,CAN,summer
Aug,49.9,1981,Canada,CAN,summer
Sep,52.2,1981,Canada,CAN,autumn
